col0,col1,col2,col3,col4,col5
0,TV,Reserved.,,,
1,TV,Cause,7.7.1,Fixed,1
2,TV,International Mobile Subscriber Identity (IMSI),7.7.2,Fixed,8
3,TV,Routeing Area Identity (RAI),7.7.3,Fixed,6
4,TV,Temporary Logical Link Identity (TLLI),7.7.4,Fixed,4
5,TV,Packet TMSI (P-TMSI),7.7.5,Fixed,4
8,TV,Reordering Required,7.7.6,Fixed,1
9,TV,Authentication Triplet,7.7.7,Fixed,28
11,TV,MAP Cause,7.7.8,Fixed,1
12,TV,P-TMSI Signature,7.7.9,Fixed,3
13,TV,MS Validated,7.7.10,Fixed,1
14,TV,Recovery,7.7.11,Fixed,1
15,TV,Selection Mode,7.7.12,Fixed,1
16,TV,Tunnel Endpoint Identifier Data I,7.7.13,Fixed,4
17,TV,Tunnel Endpoint Identifier Control Plane,7.7.14,Fixed,4
18,TV,Tunnel Endpoint Identifier Data II,7.7.15,Fixed,5
19,TV,Teardown Ind,7.7.16,Fixed,1
20,TV,NSAPI,7.7.17,Fixed,1
21,TV,RANAP Cause,7.7.18,Fixed,1
22,TV,RAB Context,7.7.19,Fixed,9
23,TV,Radio Priority SMS,7.7.20,Fixed,1
24,TV,Radio Priority,7.7.21,Fixed,1
25,TV,Packet Flow Id,7.7.22,Fixed,2
26,TV,Charging Characteristics,7.7.23,Fixed,2
27,TV,Trace Reference,7.7.24,Fixed,2
28,TV,Trace Type,7.7.25,Fixed,2
29,TV,MS Not Reachable Reason,7.7.25A,Fixed,1
127,TV,Charging ID,7.7.26,Fixed,4
128,TLV,End User Address,7.7.27,Variable,Not Applicable
129,TLV,MM Context,7.7.28,Variable,Not Applicable
130,TLV,PDP Context,7.7.29,Variable,Not Applicable
131,TLV,Access Point Name,7.7.30,Variable,Not Applicable
132,TLV,Protocol Configuration Options,7.7.31,Variable,Not Applicable
133,TLV,GSN Address,7.7.32,Variable,Not Applicable
134,TLV,MS International PSTN/ISDN Number (MSISDN),7.7.33,Variable,Not Applicable
135,TLV,Quality of Service Profile,7.7.34,Variable,Not Applicable
136,TLV,Authentication Quintuplet,7.7.35,Variable,Not Applicable
137,TLV,Traffic Flow Template,7.7.36,Variable,Not Applicable
138,TLV,Target Identification,7.7.37,Variable,Not Applicable
139,TLV,UTRAN Transparent Container,7.7.38,Variable,Not Applicable
140,TLV,RAB Setup Information,7.7.39,Variable,Not Applicable
141,TLV,Extension Header Type List,7.7.40,Variable,Not Applicable
142,TLV,Trigger Id,7.7.41,Variable,Not Applicable
143,TLV,OMC Identity,7.7.42,Variable,Not Applicable
144,TLV,RAN Transparent Container,7.7.43,Variable,Not Applicable
145,TLV,PDP Context Prioritization,7.7.45,Fixed,0
146,TLV,Additional RAB Setup Information,7.7.45A,Variable,Not Applicable
147,TLV,SGSN Number,7.7.47,Variable,Not Applicable
148,TLV,Common Flags,7.7.48,Fixed,1
149,TLV,APN Restriction,7.7.49,Fixed,1
150,TLV,Radio Priority LCS,7.7.25B,Fixed,1
151,TLV,RAT Type,7.7.50,Fixed,1
152,TLV,User Location Information,7.7.51,Variable,Not Applicable
153,TLV,MS Time Zone,7.7.52,Fixed,1
154,TLV,IMEI(SV),7.7.53,Fixed,8
155,TLV,CAMEL Charging Information Container,7.7.54,Variable,Not Applicable
156,TLV,MBMS UE Context,7.7.55,Variable,Not Applicable
