col0,col1,col2,col3,col4,col5,col6,col7,col8
Sim,1,19_1,5.0,975,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,1,16_1,4.0,64,2017-01-01 07:00:00,2017-01-03 07:00:00,0,False
Sim,1,18_1,5.0,48,2017-01-01 07:00:00,2017-01-02 07:00:00,1,False
Sim,1,10_1,3.0,240,2017-01-01 07:00:00,2017-01-02 07:00:00,0,False
Sim,1,17_1,5.0,147,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,1,4_1,1.0,1498,2017-01-01 07:00:00,2017-01-02 07:00:00,1,False
Sim,1,13_1,4.0,48,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,1,15_1,4.0,46,2017-01-01 07:00:00,2017-01-02 07:00:00,1,False
Sim,1,1_1,1.0,399,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,1,20_1,5.0,140,2017-01-01 07:00:00,2017-01-02 07:00:00,0,False
Sim,1,7_1,2.0,221,2017-01-01 07:00:00,2017-01-03 07:00:00,0,False
Sim,1,3_1,1.0,126,2017-01-01 07:00:00,2017-01-02 07:00:00,0,False
Sim,1,5_1,2.0,175,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,1,2_1,1.0,99,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,1,9_1,3.0,19,2017-01-01 07:00:00,2017-01-02 07:00:00,0,False
Sim,1,5_1,2.0,150,2017-01-02 07:00:00,2017-01-05 07:00:00,1,False
Sim,1,7_1,2.0,195,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,1,5_1,2.0,170,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,1,5_1,2.0,170,2017-01-04 07:00:00,2017-01-07 07:00:00,1,False
Sim,1,5_1,2.0,175,2017-01-05 07:00:00,2017-01-08 07:00:00,1,False
Sim,1,7_1,2.0,169,2017-01-05 07:00:00,2017-01-07 07:00:00,0,False
Sim,1,1_1,1.0,418,2017-01-06 07:00:00,2017-01-09 07:00:00,1,False
Sim,1,5_1,2.0,150,2017-01-06 07:00:00,2017-01-09 07:00:00,1,False
Sim,1,18_1,5.0,64,2017-01-06 07:00:00,2017-01-07 07:00:00,1,False
Sim,1,11_1,3.0,42,2017-01-06 07:00:00,2017-01-07 07:00:00,1,False
Sim,1,16_1,4.0,60,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,1,7_1,2.0,182,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,1,5_1,2.0,200,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,1,6_1,2.0,35,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,1,12_1,3.0,220,2017-01-07 07:00:00,2017-01-08 07:00:00,0,False
Sim,1,14_1,4.0,80,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,1,8_1,2.0,1246,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,1,4_1,1.0,1568,2017-01-08 07:00:00,2017-01-09 07:00:00,1,False
Sim,1,5_1,2.0,185,2017-01-08 07:00:00,2017-01-11 07:00:00,1,False
Sim,1,10_1,3.0,304,2017-01-08 07:00:00,2017-01-09 07:00:00,0,False
Sim,1,13_1,4.0,84,2017-01-08 07:00:00,2017-01-11 07:00:00,0,False
Sim,1,5_1,2.0,130,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,1,7_1,2.0,182,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,1,5_1,2.0,155,2017-01-10 07:00:00,2017-01-13 07:00:00,1,False
Sim,1,19_1,5.0,1020,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,1,2_1,1.0,77,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,1,20_1,5.0,170,2017-01-11 07:00:00,2017-01-12 07:00:00,0,False
Sim,1,5_1,2.0,125,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,1,3_1,1.0,126,2017-01-11 07:00:00,2017-01-12 07:00:00,0,False
Sim,1,18_1,5.0,112,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,1,16_1,4.0,48,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,1,9_1,3.0,57,2017-01-11 07:00:00,2017-01-12 07:00:00,0,False
Sim,1,7_1,2.0,182,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,1,15_1,4.0,56,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,1,17_1,5.0,105,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,1,1_1,1.0,399,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,1,5_1,2.0,135,2017-01-12 07:00:00,2017-01-15 07:00:00,1,False
Sim,1,5_1,2.0,160,2017-01-13 07:00:00,2017-01-16 07:00:00,1,False
Sim,1,7_1,2.0,156,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,1,5_1,2.0,180,2017-01-14 07:00:00,2017-01-17 07:00:00,1,False
