col0,col1,col2,col3,col4,col5,col6,col7,col8
1,1,18.0,18.0,636.916667,Philips LED,UL,20160515OB-UVC-1,20160515OB-UVC-1-treat1-U-L-1
1,2,18.0,18.0,798.416667,Fluorescent,UF,20160515OB-UVC-1,20160515OB-UVC-1-treat2-U-F-1
1,3,18.0,18.0,832.583333,Illumitex LED,UI,20160515OB-UVC-1,20160515OB-UVC-1-treat3-U-I-1
1,4,0.0,18.0,820.25,Fluorescent,CF,20160515OB-UVC-1,20160515OB-UVC-1-treat4-C-F-1
1,5,0.0,18.0,1098.75,Illumitex LED,CI,20160515OB-UVC-1,20160515OB-UVC-1-treat5-C-I-1
1,6,0.0,18.0,403.583333,Philips LED,CL,20160515OB-UVC-1,20160515OB-UVC-1-treat6-C-L-1
2,1,9.0,21.5,867.333333,Illumitex LED,IL,20160501OB-UV-2,20160501OB-UV-2-treat1-ILN
2,2,9.0,21.5,445.25,Philips LED,PL,20160501OB-UV-2,20160501OB-UV-2-treat2-PLN
2,3,9.0,21.5,735.416667,Fluorescent,FL,20160501OB-UV-2,20160501OB-UV-2-treat3-FLN
2,4,9.0,14.5,636.916667,Philips LED,PS,20160501OB-UV-2,20160501OB-UV-2-treat4-PSN
2,5,9.0,14.5,798.416667,Fluorescent,FS,20160501OB-UV-2,20160501OB-UV-2-treat5-FSN
2,6,0.0,18.0,820.25,Fluorescent,FC,20160501OB-UV-2,20160501OB-UV-2-treat6-FCN
2,7,0.0,18.0,1098.75,Illumitex LED,IC,20160501OB-UV-2,20160501OB-UV-2-treat7-ICN
2,8,0.0,18.0,403.583333,Philips LED,PC,20160501OB-UV-2,20160501OB-UV-2-treat8-PCN
3,1,17.45,24.0,867.333333,Illumitex LED,U17I,20161017OB-UV-3,20161017OB-UV-3-treat1-U17-I
3,2,4.12,24.0,445.25,Philips LED,U4P,20161017OB-UV-3,20161017OB-UV-3-treat2-U4-P
3,3,24.0,24.0,735.416667,Fluorescent,U24F,20161017OB-UV-3,20161017OB-UV-3-treat3-U24-F
3,4,14.06,24.0,636.916667,Philips LED,U14P,20161017OB-UV-3,20161017OB-UV-3-treat4-U14-P
3,5,8.48,17.18,798.416667,Fluorescent,U8F,20161017OB-UV-3,20161017OB-UV-3-treat5-U8-F
3,6,10.67,22.5,832.583333,Illumitex LED,U10I,20161017OB-UV-3,20161017OB-UV-3-treat6-U10-I
3,7,0.0,18.0,820.25,Fluorescent,C0F,20161017OB-UV-3,20161017OB-UV-3-treat7-C-F
3,8,0.0,18.0,1098.75,Illumitex LED,C0I,20161017OB-UV-3,20161017OB-UV-3-treat8-C-I
