col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/607de61c137ea474712e771e2d985186d130b157,edc73a1014f36daf706c8cad1ace2c88dbcc490c,607de61c137ea474712e771e2d985186d130b157,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,0,0,0,1,0,0,0,0,0
mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/915c76dea7f29e7b4d94cc4cd19092c0f0a3fb81,501af6f18ac18f517af240d781ea56eb93921ecd,915c76dea7f29e7b4d94cc4cd19092c0f0a3fb81,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,0,0,0,1,0,0,0,0,0
mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/cee5caa19bccd6c2c9d585a43016ee965229dcb5,8cdd189c440042308cae7ab3af66637ad8080b57,cee5caa19bccd6c2c9d585a43016ee965229dcb5,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,0,0,0,1,0,0,0,0,0
mediacenterjs,https://github.com/jansmolders86/mediacenterjs/commit/dc802548e17b00c4d3fd6305eda479cb8c43cfb7,eb9819e9c476dddb4efa5827f642073e2386c265,dc802548e17b00c4d3fd6305eda479cb8c43cfb7,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,0,0,0,1,0,0,0,0,0
pm2,https://github.com/Unitech/pm2/commit/03376eb30f69f9c80431ac2904415cbb0d91d7ec,c1a441da3991bc8821ca5aa8374f180ce1c3ffa8,03376eb30f69f9c80431ac2904415cbb0d91d7ec,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,1,0,0
pm2,https://github.com/Unitech/pm2/commit/24b48a1aca941e3b60906898145cc1622bae182c,31c4d157a97d9f077b0b650c7a18ec4e859f5b2d,24b48a1aca941e3b60906898145cc1622bae182c,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,1,0,0
pm2,https://github.com/Unitech/pm2/commit/37eed651bfe872c777d5fc07dc3ddce449551d83,cf945175eee72c883833928fe612c62ba24611d7,37eed651bfe872c777d5fc07dc3ddce449551d83,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,1,0,0
pm2,https://github.com/Unitech/pm2/commit/40c0dd03d1a3fb5895c6a3f8ed4918d6e8968713,64976ba3200f807cb1ffd7d65e37aed5e6a78d0a,40c0dd03d1a3fb5895c6a3f8ed4918d6e8968713,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,2,1,0
pm2,https://github.com/Unitech/pm2/commit/4e579a76b80334147f581b3929d7b7629079d9d9,a1ea26f058c3af8651303828e9b296e83b74befc,4e579a76b80334147f581b3929d7b7629079d9d9,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,1,0,0
pm2,https://github.com/Unitech/pm2/commit/d59e700da07fb2c76980eea80482804018d3b2c6,6722f7ee03dff9489000d68616987e5d7638f15c,d59e700da07fb2c76980eea80482804018d3b2c6,'\'ClassNA\'','\'MethodNA\'','?',0.2,1,1,0,1,1,2,0,2,0,0,0,0
pm2,https://github.com/Unitech/pm2/commit/d664d7ecda1117a134f39e99da816e3ef997f123,47020c7d89aebf51cd43a5c674c5277d9c544bac,d664d7ecda1117a134f39e99da816e3ef997f123,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,1,0,1
pm2,https://github.com/Unitech/pm2/commit/ffaa90e964e4fa065bcf973bd55fcecf5796072f,f0e130828a5dc608a98467df9a13e5ade62ac9dd,ffaa90e964e4fa065bcf973bd55fcecf5796072f,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,1,0,0,0,1,0,0,0,0,0
