col0,col1,col2
id_query_cnt_other_fintech_90d,近90天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_7d,近7天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_6h,近6小时身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_60d,近60天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_3h,近3小时身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_3d,近3天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_360d,近360天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_30d,近30天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_24h,近24小时身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_21d,近21天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_1h,近1小时身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_180d,近180天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_14d,近14天身份证other fintech查询次数,Integer
id_query_cnt_other_fintech_12h,近12小时身份证other fintech查询次数,Integer
id_query_cnt_bank_90d,近90天身份证bank查询次数,Integer
id_query_cnt_bank_7d,近7天身份证bank查询次数,Integer
id_query_cnt_bank_6h,近6小时身份证bank查询次数,Integer
id_query_cnt_bank_60d,近60天身份证bank查询次数,Integer
id_query_cnt_bank_3h,近3小时身份证bank查询次数,Integer
id_query_cnt_bank_3d,近3天身份证bank查询次数,Integer
id_query_cnt_bank_360d,近360天身份证bank查询次数,Integer
id_query_cnt_bank_30d,近30天身份证bank查询次数,Integer
id_query_cnt_bank_24h,近24小时身份证bank查询次数,Integer
id_query_cnt_bank_21d,近21天身份证bank查询次数,Integer
id_query_cnt_bank_1h,近1小时身份证bank查询次数,Integer
id_query_cnt_bank_180d,近180天身份证bank查询次数,Integer
id_query_cnt_bank_14d,近14天身份证bank查询次数,Integer
id_query_cnt_bank_12h,近12小时身份证bank查询次数,Integer
id_query_cnt_ksp_90d,近90天身份证ksp查询次数,Integer
id_query_cnt_ksp_7d,近7天身份证ksp查询次数,Integer
id_query_cnt_ksp_6h,近6小时身份证ksp查询次数,Integer
id_query_cnt_ksp_60d,近60天身份证ksp查询次数,Integer
id_query_cnt_ksp_3h,近3小时身份证ksp查询次数,Integer
id_query_cnt_ksp_3d,近3天身份证ksp查询次数,Integer
id_query_cnt_ksp_360d,近360天身份证ksp查询次数,Integer
id_query_cnt_ksp_30d,近30天身份证ksp查询次数,Integer
id_query_cnt_ksp_24h,近24小时身份证ksp查询次数,Integer
id_query_cnt_ksp_21d,近21天身份证ksp查询次数,Integer
id_query_cnt_ksp_1h,近1小时身份证ksp查询次数,Integer
id_query_cnt_ksp_180d,近180天身份证ksp查询次数,Integer
id_query_cnt_ksp_14d,近14天身份证ksp查询次数,Integer
id_query_cnt_ksp_12h,近12小时身份证ksp查询次数,Integer
id_query_cnt_loan_market_90d,近90天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_7d,近7天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_6h,近6小时身份证loan_market查询次数,Integer
id_query_cnt_loan_market_60d,近60天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_3h,近3小时身份证loan_market查询次数,Integer
id_query_cnt_loan_market_3d,近3天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_360d,近360天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_30d,近30天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_24h,近24小时身份证loan_market查询次数,Integer
id_query_cnt_loan_market_21d,近21天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_1h,近1小时身份证loan_market查询次数,Integer
id_query_cnt_loan_market_180d,近180天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_14d,近14天身份证loan_market查询次数,Integer
id_query_cnt_loan_market_12h,近12小时身份证loan_market查询次数,Integer
id_query_cnt_multi_finance_90d,近90天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_7d,近7天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_6h,近6小时身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_60d,近60天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_3h,近3小时身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_3d,近3天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_360d,近360天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_30d,近30天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_24h,近24小时身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_21d,近21天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_1h,近1小时身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_180d,近180天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_14d,近14天身份证multi_finance查询次数,Integer
id_query_cnt_multi_finance_12h,近12小时身份证multi_finance查询次数,Integer
id_query_cnt_ojk_90d,近90天身份证ojk查询次数,Integer
id_query_cnt_ojk_7d,近7天身份证ojk查询次数,Integer
id_query_cnt_ojk_6h,近6小时身份证ojk查询次数,Integer
id_query_cnt_ojk_60d,近60天身份证ojk查询次数,Integer
id_query_cnt_ojk_3h,近3小时身份证ojk查询次数,Integer
id_query_cnt_ojk_3d,近3天身份证ojk查询次数,Integer
id_query_cnt_ojk_360d,近360天身份证ojk查询次数,Integer
id_query_cnt_ojk_30d,近30天身份证ojk查询次数,Integer
id_query_cnt_ojk_24h,近24小时身份证ojk查询次数,Integer
id_query_cnt_ojk_21d,近21天身份证ojk查询次数,Integer
id_query_cnt_ojk_1h,近1小时身份证ojk查询次数,Integer
id_query_cnt_ojk_180d,近180天身份证ojk查询次数,Integer
id_query_cnt_ojk_14d,近14天身份证ojk查询次数,Integer
id_query_cnt_ojk_12h,近12小时身份证ojk查询次数,Integer
