col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
032017Abl_E2,2.0,8756,TE,270.58,241.19,4.6918,2534.8,22200000.0,46.098,404000.0,52.394,459000.0,1053.7,9230000.0,724.03,6340000.0,
032017Abl_E2,3.0,13622,TE,228.87,289.03,5.6178,2323.4,31600000.0,81.564,1110000.0,110.7,1510000.0,1088.4,14800000.0,631.72,8610000.0,
032017Abl_E2,6.0,12336,TE,221.09,187.32,6.8671,1869.8,23100000.0,45.159,557000.0,51.191,631000.0,1113.5,13700000.0,521.35,6430000.0,
032017Abl_E2,7.0,8923,TE,282.4,188.48,8.4393,2324.0,20700000.0,47.965,428000.0,113.79,1020000.0,1113.8,9940000.0,747.18,6670000.0,
032017Abl_E2,9.0,14028,TE,313.04,285.22,8.3961,1948.8,27300000.0,35.936,504000.0,60.82,853000.0,1106.0,15500000.0,308.7,4330000.0,
032017Abl_E2,10.0,7117,ICM,232.37,234.84,12.568,1672.9,11900000.0,92.19,656000.0,636.66,4530000.0,1054.7,7510000.0,213.87,1520000.0,
032017Abl_E2,11.0,7610,ICM,184.27,239.71,12.338,1740.0,13200000.0,89.925,684000.0,886.49,6750000.0,1020.1,7760000.0,581.97,4430000.0,
032017Abl_E2,12.0,7930,ICM,158.95,257.37,14.629,1510.6,12000000.0,91.936,729000.0,452.5,3590000.0,994.49,7890000.0,819.18,6500000.0,
032017Abl_E2,13.0,4406,ICM,233.44,269.66,11.132,2006.5,8840000.0,233.0,1030000.0,623.45,2750000.0,1053.3,4640000.0,1583.1,6980000.0,
032017Abl_E2,14.0,17717,TE,250.23,353.01,17.95,1649.6,29200000.0,39.468,699000.0,65.82,1170000.0,1067.5,18900000.0,368.96,6540000.0,
032017Abl_E2,15.0,8673,ICM,201.34,202.11,16.408,1498.1,13000000.0,117.58,1020000.0,646.25,5600000.0,1094.3,9490000.0,708.01,6140000.0,
032017Abl_E2,16.0,9461,ICM,246.83,192.56,17.533,1221.5,11600000.0,73.823,698000.0,419.72,3970000.0,1076.3,10200000.0,544.85,5150000.0,
032017Abl_E2,17.0,5456,ICM,221.74,285.71,15.528,1976.4,10800000.0,310.16,1690000.0,221.04,1210000.0,1100.9,6010000.0,1272.6,6940000.0,
032017Abl_E2,18.0,15541,TE,197.58,342.14,19.174,1585.0,24600000.0,41.475,645000.0,39.68,617000.0,1136.0,17700000.0,331.71,5160000.0,
032017Abl_E2,20.0,7020,ICM,178.65,291.7,20.291,1429.8,10000000.0,73.458,516000.0,719.95,5050000.0,1059.7,7440000.0,462.8,3250000.0,
032017Abl_E2,21.0,11105,TE,253.28,156.99,20.94,1760.4,19500000.0,41.411,460000.0,40.867,454000.0,1079.3,12000000.0,388.78,4320000.0,
032017Abl_E2,22.0,11347,ICM,150.8,213.48,20.914,1443.8,16400000.0,37.927,430000.0,50.567,574000.0,1133.0,12900000.0,372.83,4230000.0,
032017Abl_E2,23.0,12922,TE,142.82,306.04,22.882,1575.7,20400000.0,41.031,530000.0,65.323,844000.0,1129.3,14600000.0,342.63,4430000.0,
032017Abl_E2,24.0,6677,ICM,203.02,305.34,22.989,1238.0,8270000.0,130.6,872000.0,356.72,2380000.0,1011.3,6750000.0,1013.3,6770000.0,
032017Abl_E2,25.0,8958,ICM,230.31,310.07,26.565,1097.2,9830000.0,81.191,727000.0,345.14,3090000.0,1045.0,9360000.0,564.93,5060000.0,
032017Abl_E2,26.0,12829,TE,347.45,334.18,31.828,2057.3,26400000.0,31.159,400000.0,59.335,761000.0,1148.0,14700000.0,267.03,3430000.0,
032017Abl_E2,27.0,9446,ICM,212.61,194.28,30.938,916.58,8660000.0,63.107,596000.0,277.85,2620000.0,1047.4,9890000.0,426.54,4030000.0,
