col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
pBeans,2,net.sourceforge.pbeans.DefaultStoreInfo,2106,21,1,0,11,123,156,1,11,16,0.932142857,1,2,0.0,0.211111111,0,0,98.61904762,35,2.6667,0
pBeans,2,net.sourceforge.pbeans.SimpleOperator,46,5,1,0,1,10,0,1,1,5,0.0,1,0,0.0,0.533333333,0,0,8.0,3,1.2,0
pBeans,2,net.sourceforge.pbeans.annotations.TransientProperty,0,0,1,0,0,0,0,0,0,0,2.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0
pBeans,2,net.sourceforge.pbeans.PersistentMap,345,14,1,0,4,41,33,2,4,11,0.576923077,1,1,0.0,0.428571429,0,0,23.5,2,1.0,1
pBeans,2,net.sourceforge.pbeans.annotations.PropertyIndex,3,3,1,0,2,3,3,2,0,3,2.0,0,0,0.0,1.0,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.data.ResultsIterator,1,1,1,0,5,1,0,5,0,1,2.0,0,0,0.0,1.0,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.annotations.PersistentClass,6,6,1,0,2,6,15,1,1,6,2.0,0,0,0.0,1.0,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.MultiValueContainer,28,4,1,0,2,9,0,1,1,4,0.0,1,0,0.0,0.625,0,0,5.75,1,0.75,0
pBeans,2,net.sourceforge.pbeans.servlet.ServletAccess,324,6,1,0,3,32,13,0,3,4,1.114285714,1,0,0.0,0.4,0,0,51.83333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.servlet.InitServlet,79,3,3,0,3,13,3,1,2,2,2.0,0,0,0.923076923,0.555555556,1,1,25.33333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.PersistentID,47,6,1,0,7,10,0,7,0,4,0.0,1,0,0.0,0.333333333,1,1,6.666666667,3,1.1667,2
pBeans,2,net.sourceforge.pbeans.Criteria,257,20,3,0,4,28,70,1,3,20,0.5,1,2,0.794117647,0.47,1,1,11.65,2,0.8,1
pBeans,2,net.sourceforge.pbeans.servlet.UpdateResult,22,3,1,0,1,6,0,1,0,2,0.0,1,0,0.0,0.666666667,0,0,6.0,2,1.0,0
pBeans,2,net.sourceforge.pbeans.util.NameValueArray,30,2,1,0,3,3,0,3,0,2,0.333333333,0,0,0.0,0.75,0,0,12.5,1,0.5,0
pBeans,2,net.sourceforge.pbeans.data.DefaultDatabaseFactory,193,4,1,0,4,28,0,1,3,4,0.444444444,1,0,0.0,0.5,0,0,46.5,1,0.75,0
pBeans,2,net.sourceforge.pbeans.data.BeanWrapper,12,1,1,0,3,2,0,3,0,1,2.0,0,0,0.0,1.0,0,0,9.0,0,0.0,0
pBeans,2,net.sourceforge.pbeans.LogicalOperator,15,2,1,0,3,3,1,3,1,1,1.0,0,2,0.0,1.0,0,0,5.5,1,0.5,1
pBeans,2,net.sourceforge.pbeans.data.Database,16,16,1,0,7,16,120,4,3,16,2.0,0,0,0.0,0.192708333,0,0,0.0,1,1.0,2
pBeans,2,net.sourceforge.pbeans.GlobalPersistentID,110,8,1,0,9,24,0,8,1,8,0.142857143,1,1,0.0,0.325,1,1,12.5,4,1.25,1
pBeans,2,net.sourceforge.pbeans.servlet.RequestHelper,244,7,1,0,7,32,9,0,7,7,0.611111111,1,0,0.0,0.469387755,0,0,33.42857143,1,0.7143,0
pBeans,2,net.sourceforge.pbeans.annotations.PersistentProperty,4,4,1,0,1,4,6,1,0,4,2.0,0,0,0.0,1.0,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.data.ConnectionPool,209,10,1,0,2,30,11,2,1,4,0.73015873,1,0,0.0,0.361111111,0,0,19.2,1,0.8,2
pBeans,2,net.sourceforge.pbeans.Operator,40,3,1,0,3,4,3,3,1,2,1.0,0,6,0.0,0.75,0,0,10.33333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.data.hsqldb.DatabaseImpl,352,12,2,0,4,45,64,0,4,4,0.909090909,1,0,0.825396825,0.296296296,2,2,28.25,6,1.5,0
pBeans,2,net.sourceforge.pbeans.data.BeanUnmarshaller,3,3,1,0,5,3,3,5,0,3,2.0,0,0,0.0,0.5,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.Persistent,0,0,1,0,1,0,0,1,0,0,2.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0
pBeans,2,net.sourceforge.pbeans.servlet.ConversionException,21,3,3,0,1,4,0,1,0,3,0.5,1,0,0.894736842,0.555555556,0,0,5.333333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.PersistentMapEntry,65,9,1,0,4,13,20,1,4,8,0.791666667,1,2,0.0,0.277777778,0,0,5.888888889,2,1.0,0
pBeans,2,net.sourceforge.pbeans.Store,3752,91,1,0,35,266,3549,12,30,45,0.870634921,1,2,0.0,0.118981481,0,0,40.07692308,8,1.1648,3
pBeans,2,net.sourceforge.pbeans.data.DatabaseFactory,1,1,1,0,3,1,0,2,1,1,2.0,0,0,0.0,1.0,0,0,0.0,1,1.0,0
pBeans,2,net.sourceforge.pbeans.StoreException,18,3,3,1,11,6,3,11,0,3,2.0,0,0,1.0,0.777777778,0,0,5.0,0,0.0,0
pBeans,2,net.sourceforge.pbeans.servlet.MissingEntryException,21,3,3,0,1,4,0,1,0,3,0.5,1,0,0.894736842,0.666666667,0,0,5.333333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.data.FieldDescriptor,144,14,1,0,11,16,63,11,1,13,0.435897436,1,0,0.0,0.367346939,0,0,8.857142857,3,0.6429,0
pBeans,2,net.sourceforge.pbeans.data.GenericDataSource,170,14,1,0,2,28,79,2,0,13,0.807692308,1,0,0.0,0.285714286,0,0,10.85714286,1,0.8571,0
pBeans,2,net.sourceforge.pbeans.servlet.ServletMapper,236,6,1,0,2,33,15,1,1,4,2.0,0,0,0.0,0.30952381,0,0,38.33333333,1,0.8333,0
pBeans,2,net.sourceforge.pbeans.data.postgresql.DatabaseImpl,479,20,2,0,4,67,182,0,4,4,0.921052632,1,0,0.742857143,0.23245614,2,7,22.85,3,1.3,0
pBeans,2,net.sourceforge.pbeans.StoreInfo,15,15,1,0,9,15,105,6,4,15,2.0,0,0,0.0,0.3,0,0,0.0,1,1.0,0
