col0,col1,col2,col3,col4,col5,col6,col7
S1,32,"$(8.6,0.5,2.6)$","$(0.9,1.4,1.5)$","$(-29.5,-297.2,-73.0)$","$(82.7,26.8,58.5)$",$-1.9\pm 0.3$,1.0
S2a,12,"$(9.8,0.2,4.8)$","$(2.2,0.9,2.4)$","$(-70.9,153.3,161.5)$","$(83.9,29.6,71.5)$",$-2.0\pm 0.3$,1.5
S2b,59,"$(8.8,0.3,0.4)$","$(0.8,1.2,2.6)$","$(6.1,166.8,-242.7)$","$(48.6,13.6,26.1)$",$-1.9\pm 0.2$,0.4
Rg2,13,"$(8.9,0.3,4.4)$","$(0.8,2.1,2.7)$","$(44.5,-248.4,185.2)$","$(105.9,23.1,63.5)$",$-1.6\pm 0.2$,1.4
Rg5a,14,"$(8.1,-0.2,2.2)$","$(1.1,1.2,2.4)$","$(-37.8,-83.8,179.3)$","$(47.2,16.8,31.2)$",$-2.1\pm 0.3$,0.9
Rg5b,15,"$(8.4,0.8,1.1)$","$(1.0,1.3,3.3)$","$(6.3,-74.6,-159.5)$","$(32.3,17.5,31.8)$",$-2.2\pm 0.3$,0.7
Rg6a,17,"$(8.3,0.2,3.3)$","$(1.8,1.4,2.0)$","$(105.1,-230.2,202.4)$","$(73.7,16.8,86.6)$",$-1.6\pm 0.2$,1.1
Rg6b,12,"$(8.5,0.9,3.2)$","$(1.5,1.5,2.2)$","$(-233.2,-221.8,51.6)$","$(32.7,14.4,115.7)$",$-1.7\pm 0.3$,0.6
Rg7a,5,"$(8.2,0.5,3.3)$","$(2.1,1.5,3.3)$","$(309.0,-191.3,-83.4)$","$(66.7,17.1,102.7)$",$-1.5\pm 0.1$,1.1
Rg7b,9,"$(8.9,-0.0,5.1)$","$(1.9,1.3,2.0)$","$(-288.7,-158.1,-105.5)$","$(78.7,65.8,111.8)$",$-1.5\pm 0.3$,1.8
Cand8a,31,"$(9.9,-0.1,2.4)$","$(2.1,2.5,4.4)$","$(-6.7,207.7,-186.4)$","$(114.6,20.8,73.5)$",$-1.8\pm 0.4$,0.4
Cand8b,18,"$(8.4,0.6,1.1)$","$(1.5,2.2,3.6)$","$(33.6,213.9,214.1)$","$(96.5,22.7,37.7)$",$-1.8\pm 0.2$,0.1
Cand9,43,"$(9.2,-0.2,1.7)$","$(1.1,1.4,3.4)$","$(11.0,177.5,-251.4)$","$(120.6,13.9,132.2)$",$-1.8\pm 0.2$,0.5
Cand10,38,"$(8.6,-0.0,2.0)$","$(1.7,1.3,2.5)$","$(-37.4,20.0,192.3)$","$(161.5,18.2,195.0)$",$-2.0\pm 0.2$,0.2
Cand11a,14,"$(9.1,-0.3,2.7)$","$(2.5,1.4,3.8)$","$(36.8,116.5,-271.5)$","$(96.1,27.9,95.4)$",$-2.1\pm 0.3$,0.3
