col0,col1,col2,col3,col4,col5,col6
dataset-615,10.1016/j.ufug.2019.126549,Urban Forestry & Urban Greening,National Flood Hazard Layer,Identification of environmental drivers in urban greenway communities,https://www.sciencedirect.com/science/article/pii/S1618866717307173,
"dataset-615, dataset-306",10.1016/j.ancene.2019.100217,Anthropocene,National Flood Hazard Layer,A Survey-Based Assessment of Perceived Flood Risk in Urban Areas of the United States,https://www.sciencedirect.com/science/article/pii/S2213305419300281,
dataset-615,10.3390/rs11192260,Remote Sensing,National Flood Hazard Layer,"A Methodology to Assess Land Use Development, Flooding, and Wetland Change as Indicators of Coastal Vulnerability",https://www.mdpi.com/2072-4292/11/19/2260/htm,
dataset-615,10.1016/j.ijdrr.2019.101310,International Journal of Disaster Risk Reduction,National Flood Hazard Layer,A resilience matrix approach for measuring and mitigating disaster-induced population displacement,https://www.sciencedirect.com/science/article/pii/S2212420919303048,
"dataset-615, dataset-674, dataset-623, dataset-633",10.1007/s10640-018-00314-7,Environmental and Resource Economics,National Flood Hazard Layer,Special Flood Hazard Effects on Coastal and Interior Home Values: One Size Does Not Fit All,https://link.springer.com/article/10.1007/s10640-018-00314-7,
"dataset-615, dataset-631,  dataset-690",10.1177/0361198119839346,Transportation Research Record Journal of the Transportation Research Board,National Flood Hazard Layer,"Analysis of Flood Vulnerability and Transit Availability with a Changing Climate in Harris County, Texas",https://journals.sagepub.com/doi/full/10.1177/0361198119839346,
"dataset-615, dataset-691",10.1016/j.gfj.2018.10.004,Global Finance Journal,National Flood Hazard Layer,Municipal financing costs following disasters,https://www.sciencedirect.com/science/article/pii/S1044028318301303,
dataset-615,10.1016/j.jenvman.2019.02.078,Journal of Environmental Management,National Flood Hazard Layer,Modeling residential coastal flood vulnerability using finished-floor elevations and socio-economic characteristics,https://www.sciencedirect.com/science/article/pii/S0301479719302294,
dataset-615,10.1016/j.rse.2019.03.022,Remote Sensing of Environment,National Flood Hazard Layer,Land subsidence in Houston correlated with flooding from Hurricane Harvey,https://www.sciencedirect.com/science/article/pii/S0034425719301130,
"dataset-615, dataset-692, ",10.1017/aaq.2018.85,American Antiquity,National Flood Hazard Layer,"Preparing for the Future Impacts of Megastorms on Archaeological Sites: An Evaluation of Flooding from Hurricane Harvey, Houston, Texas",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A071425AD1C69A33E763A61378C87260/S0002731618000859a.pdf/div-class-title-preparing-for-the-future-impacts-of-megastorms-on-archaeological-sites-an-evaluation-of-flooding-from-hurricane-harvey-houston-texas-div.pdf,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A071425AD1C69A33E763A61378C87260/S0002731618000859a.pdf/div-class-title-preparing-for-the-future-impacts-of-megastorms-on-archaeological-sites-an-evaluation-of-flooding-from-hurricane-harvey-houston-texas-div.pdf
