col0,col1,col2,col3,col4,col5,col6,col7,col8
spot_anexo_04_1,spot_anexo_04,001,Azúcar,,,10.0,,
spot_anexo_04_2,spot_anexo_04,002,Arroz Pilado,,,12.0,,
spot_anexo_04_3,spot_anexo_04,003,Alcohol etílico,,,10.0,,
spot_anexo_04_4,spot_anexo_04,004,Recursos hidrobiológicos,,,9.0,,
spot_anexo_04_5,spot_anexo_04,005,Maíz amarillo duro,,,7.0,,
spot_anexo_04_6,spot_anexo_04,006,Algodón,,,15.0,,
spot_anexo_04_7,spot_anexo_04,007,Caña de azúcar,,,10.0,,
spot_anexo_04_8,spot_anexo_04,008,Madera,,,9.0,,
spot_anexo_04_9,spot_anexo_04,009,Arena y piedra.,,,10.0,,
spot_anexo_04_10,spot_anexo_04,010,"Residuos, subproductos,desechos, recortes y desperdicios y formas primarias derivadas de los mismos (1)",,,15.0,,
spot_anexo_04_11,spot_anexo_04,011,"Bienes gravados con el IGV, por renuncia a la exoneración (2)",,,10.0,,
spot_anexo_04_12,spot_anexo_04,012,Intermediacion laboral y tercerización,,,12.0,,
spot_anexo_04_13,spot_anexo_04,013,Animales vivos ,,,12.0,,
spot_anexo_04_14,spot_anexo_04,014,Carnes y despojos comestibles,,,12.0,,
spot_anexo_04_15,spot_anexo_04,015,"Abonos, cueros y pieles de origen animal",,,12.0,,
spot_anexo_04_16,spot_anexo_04,016,Aceite de pescado,,,9.0,,
spot_anexo_04_17,spot_anexo_04,017,"Harina, polvo y ""pellets"" de pescado, crustáceos, moluscos y demás invertebrados acuáticos",,,9.0,,
spot_anexo_04_18,spot_anexo_04,018,Embarcaciones pesqueras,,,9.0,,
spot_anexo_04_19,spot_anexo_04,019,Arrendamiento de bienes muebles,,,12.0,,
spot_anexo_04_20,spot_anexo_04,020,Mantenimiento y reparación de bienes muebles,,,9.0,,
spot_anexo_04_21,spot_anexo_04,021,Movimiento de carga,,,12.0,,
spot_anexo_04_22,spot_anexo_04,022,Otros servicios empresariales,,,12.0,,
spot_anexo_04_23,spot_anexo_04,023,Leche,,,4.0,,
spot_anexo_04_24,spot_anexo_04,024,Comisión mercantil,,,12.0,,
spot_anexo_04_25,spot_anexo_04,025,Fabricación de bienes por encargo,,,12.0,,
spot_anexo_04_26,spot_anexo_04,026,Servicio de transporte de personas,,,12.0,,
spot_anexo_04_27,spot_anexo_04,027,Servicio de transporte de bienes realizado por vía terrestre,,,12.0,,
spot_anexo_04_28,spot_anexo_04,028,Servicio de transporte público de pasajeros realizado por vía terrestre,,,12.0,,
spot_anexo_04_29,spot_anexo_04,029,"Algodón  en rama  sin desmontar (Código incorporado por el artículo 3° de la Resolución de Superintendencia N° 260-2009/SUNAT, publicada el 10.12.2009 y vigente a partir del 11.12.2009).",,,12.0,,
spot_anexo_04_30,spot_anexo_04,030,Contratos de construcción,,,5.0,,
spot_anexo_04_31,spot_anexo_04,031,Oro gravado con el IGV (2),,,9.0,,
spot_anexo_04_32,spot_anexo_04,032,Páprika y otros frutos de los géneros capsicum o pimienta,,,12.0,,
spot_anexo_04_33,spot_anexo_04,033,Espárragos,,,12.0,,
spot_anexo_04_34,spot_anexo_04,034,Minerales metálicos no auriferos,,,12.0,,
spot_anexo_04_35,spot_anexo_04,035,Bienes exonerados del IGV (3),,,1.5,,
spot_anexo_04_36,spot_anexo_04,036,Oro y demás minerales metálicos exonerados del IGV (3),,,5.0,,
spot_anexo_04_38,spot_anexo_04,038,Espectáculos públicos no culturales (4) ,,,12.0,,
spot_anexo_04_39,spot_anexo_04,039,Minerales no metálicos (3),,,6.0,,
spot_anexo_05_1,spot_anexo_05,001,"Venta de bienes o prestación de servicios o contratos de construcción gravados con el IGV o Primera venta de bienes gravada con el IVAP, incluso la que se presume realizada con ocasión del retiro de bienes del Molino, así como el retiro de bienes al que se refiere el inciso a) del artículo 3° de la Ley del IGV, considerada primera venta gravada con el IVAP.",,,,,
spot_anexo_05_2,spot_anexo_05,002,Retiro de bienes gravado con el IGV.,,,,,
spot_anexo_05_3,spot_anexo_05,003,"Traslado de bienes fuera del centro de producción, así como desde cualquier zona geográfica que goce de beneficios tributarios hacia el resto del país, cuando dicho traslado no se origine en una operación de venta.",,,,,
spot_anexo_05_4,spot_anexo_05,004,Venta de bienes gravada con el IGV realizada a través de la Bolsa de Productos o Primera venta de bienes gravada con el IVAP realizada a través de la Bolsa de Productos.,,,,,
spot_anexo_05_5,spot_anexo_05,005,Venta de bienes exonerada del IGV (1),,,,,
spot_limite_min,spot_limites,LIMITE_MINIMO,Limite mínimo de la factura para aplicar la detracción al IGV,,700.0,,,
