col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
(field),,sample a,sample b,sample c,%,g,g,g,520 nm reading,520 nm reading,520 nm reading,sample a,sample b,sample c,content (mg),content (mg),content (mg),mg_N/g DM,mg_N/g DM,mg_N/g DM,ng N*g-1 dm*5 h-1
7/26/2017,Ag1,5.03,5.5,5.13,0.836792837,4.2091,4.6024,4.2927,0.242,0.242,0.063,0.164,0.164,0.042,1.64E-04,1.64E-04,4.23E-05,3.74E-05,9.84E-06,2.75E-05,5.502
7/26/2017,Ag2,5.11,5.5,5.35,0.833762413,4.2605,4.5857,4.4606,0.239,0.25,0.065,0.162,0.17,0.044,1.62E-04,1.70E-04,4.36E-05,3.75E-05,9.78E-06,2.78E-05,5.551
7/26/2017,Ag3,5.64,5.13,5.29,0.888486604,5.0111,4.5579,4.7001,0.249,0.265,0.066,0.169,0.18,0.044,1.69E-04,1.80E-04,4.43E-05,3.66E-05,9.42E-06,2.72E-05,5.435
7/26/2017,Ag4,5.86,5.17,5.03,0.883078231,5.1748,4.5655,4.4419,0.21,0.235,0.066,0.142,0.159,0.044,1.42E-04,1.60E-04,4.43E-05,3.12E-05,9.97E-06,2.13E-05,4.25
7/26/2017,Ag5,5.03,5.79,5.97,0.880707528,4.43,5.0993,5.2578,0.377,0.431,0.079,0.256,0.293,0.053,2.56E-04,2.93E-04,5.32E-05,5.77E-05,1.01E-05,4.75E-05,9.508
7/26/2017,Ag6,5.2,5.34,5.19,0.869463869,4.5212,4.6429,4.5125,0.275,0.261,0.061,0.187,0.177,0.041,1.87E-04,1.77E-04,4.09E-05,3.97E-05,9.06E-06,3.07E-05,6.134
7/26/2017,Ag7,4.99,5.2,5.35,0.879800307,4.3902,4.575,4.7069,0.299,0.298,0.068,0.203,0.202,0.046,2.03E-04,2.02E-04,4.57E-05,4.53E-05,9.70E-06,3.56E-05,7.109
7/26/2017,Ag8,5.47,5.29,5.01,0.861538462,4.7126,4.5575,4.3163,0.23,0.237,0.067,0.156,0.161,0.045,1.56E-04,1.61E-04,4.50E-05,3.42E-05,1.04E-05,2.38E-05,4.756
7/26/2017,Ag9,4.96,5.46,5.06,0.889894419,4.4139,4.8588,4.5029,0.257,0.261,0.068,0.174,0.177,0.046,1.74E-04,1.77E-04,4.57E-05,3.80E-05,1.01E-05,2.79E-05,5.571
