col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
0,DATASET_2,FACE_DETECT,0,0,1024,6,0,0,1059,Firefox_68_Windows,LARGE
1,DATASET_2,FACE_DETECT,1,0,1082,8,0,0,1113,Firefox_68_Windows,LARGE
2,DATASET_2,FACE_DETECT,3,0,1136,3,0,0,1164,Firefox_68_Windows,LARGE
3,DATASET_2,FACE_DETECT,0,0,988,4,0,0,1015,Firefox_68_Windows,LARGE
4,DATASET_2,FACE_DETECT,2,0,1080,6,0,0,1111,Firefox_68_Windows,LARGE
5,DATASET_2,FACE_DETECT,2,0,1061,4,1,0,1090,Firefox_68_Windows,LARGE
6,DATASET_2,FACE_DETECT,1,0,1174,4,0,0,1219,Firefox_68_Windows,LARGE
7,DATASET_2,FACE_DETECT,1,0,1193,5,0,0,1237,Firefox_68_Windows,LARGE
8,DATASET_2,FACE_DETECT,0,0,1153,6,0,0,1198,Firefox_68_Windows,LARGE
9,DATASET_2,FACE_DETECT,2,0,1179,3,0,0,1224,Firefox_68_Windows,LARGE
10,DATASET_2,FACE_DETECT,0,0,1107,9,0,0,1164,Firefox_68_Windows,LARGE
11,DATASET_2,FACE_DETECT,1,0,873,5,0,0,918,Firefox_68_Windows,LARGE
12,DATASET_2,FACE_DETECT,2,0,917,4,0,0,962,Firefox_68_Windows,LARGE
13,DATASET_2,FACE_DETECT,1,0,946,6,0,0,995,Firefox_68_Windows,LARGE
14,DATASET_2,FACE_DETECT,1,0,1001,5,0,0,1047,Firefox_68_Windows,LARGE
15,DATASET_2,FACE_DETECT,2,0,1063,4,0,0,1109,Firefox_68_Windows,LARGE
16,DATASET_2,FACE_DETECT,1,0,1122,5,1,0,1170,Firefox_68_Windows,LARGE
17,DATASET_2,FACE_DETECT,2,0,1106,5,0,0,1147,Firefox_68_Windows,LARGE
18,DATASET_2,FACE_DETECT,2,0,1097,7,0,0,1141,Firefox_68_Windows,LARGE
19,DATASET_2,FACE_DETECT,2,0,1134,4,0,0,1176,Firefox_68_Windows,LARGE
20,DATASET_2,FACE_DETECT,1,0,1086,8,0,0,1137,Firefox_68_Windows,LARGE
21,DATASET_2,FACE_DETECT,0,0,1091,5,0,0,1134,Firefox_68_Windows,LARGE
22,DATASET_2,FACE_DETECT,0,0,1102,4,0,0,1150,Firefox_68_Windows,LARGE
23,DATASET_2,FACE_DETECT,0,0,1219,4,0,0,1258,Firefox_68_Windows,LARGE
24,DATASET_2,FACE_DETECT,1,0,1158,5,1,0,1204,Firefox_68_Windows,LARGE
25,DATASET_2,FACE_DETECT,1,0,1126,4,0,0,1171,Firefox_68_Windows,LARGE
26,DATASET_2,FACE_DETECT,2,0,1087,3,0,0,1135,Firefox_68_Windows,LARGE
27,DATASET_2,FACE_DETECT,1,0,1077,5,0,0,1118,Firefox_68_Windows,LARGE
28,DATASET_2,FACE_DETECT,1,0,1084,5,0,0,1138,Firefox_68_Windows,LARGE
29,DATASET_2,FACE_DETECT,1,0,1108,4,0,0,1150,Firefox_68_Windows,LARGE
30,DATASET_2,FACE_DETECT,1,0,1109,5,0,0,1154,Firefox_68_Windows,LARGE
31,DATASET_2,FACE_DETECT,2,0,1355,4,0,0,1397,Firefox_68_Windows,LARGE
32,DATASET_2,FACE_DETECT,0,0,1498,5,0,0,1544,Firefox_68_Windows,LARGE
33,DATASET_2,FACE_DETECT,0,0,1541,4,0,0,1571,Firefox_68_Windows,LARGE
34,DATASET_2,FACE_DETECT,1,0,1198,4,1,0,1241,Firefox_68_Windows,LARGE
35,DATASET_2,FACE_DETECT,1,0,1200,4,0,0,1247,Firefox_68_Windows,LARGE
36,DATASET_2,FACE_DETECT,2,0,1339,5,0,0,1389,Firefox_68_Windows,LARGE
37,DATASET_2,FACE_DETECT,2,0,1207,4,1,0,1248,Firefox_68_Windows,LARGE
38,DATASET_2,FACE_DETECT,0,0,1310,7,0,0,1356,Firefox_68_Windows,LARGE
39,DATASET_2,FACE_DETECT,2,0,1266,4,0,0,1298,Firefox_68_Windows,LARGE
40,DATASET_2,FACE_DETECT,1,0,1346,4,0,0,1409,Firefox_68_Windows,LARGE
41,DATASET_2,FACE_DETECT,4,0,1508,5,0,0,1555,Firefox_68_Windows,LARGE
42,DATASET_2,FACE_DETECT,3,0,1337,8,0,0,1376,Firefox_68_Windows,LARGE
43,DATASET_2,FACE_DETECT,3,0,1427,5,0,0,1462,Firefox_68_Windows,LARGE
44,DATASET_2,FACE_DETECT,2,0,1213,4,0,0,1242,Firefox_68_Windows,LARGE
45,DATASET_2,FACE_DETECT,1,0,1252,5,0,0,1283,Firefox_68_Windows,LARGE
46,DATASET_2,FACE_DETECT,1,0,1219,4,0,0,1254,Firefox_68_Windows,LARGE
47,DATASET_2,FACE_DETECT,1,0,1216,6,0,0,1249,Firefox_68_Windows,LARGE
48,DATASET_2,FACE_DETECT,1,0,2125,11,0,0,2168,Firefox_68_Windows,LARGE
49,DATASET_2,FACE_DETECT,1,0,1145,15,0,0,1210,Firefox_68_Windows,LARGE
50,DATASET_2,FACE_DETECT,1,0,1240,6,0,0,1291,Firefox_68_Windows,LARGE
51,DATASET_2,FACE_DETECT,2,0,1177,5,1,0,1222,Firefox_68_Windows,LARGE
52,DATASET_2,FACE_DETECT,1,0,1127,4,0,0,1174,Firefox_68_Windows,LARGE
53,DATASET_2,FACE_DETECT,2,0,1337,5,1,0,1391,Firefox_68_Windows,LARGE
54,DATASET_2,FACE_DETECT,1,0,1792,6,0,0,1844,Firefox_68_Windows,LARGE
55,DATASET_2,FACE_DETECT,1,0,2085,7,0,0,2138,Firefox_68_Windows,LARGE
56,DATASET_2,FACE_DETECT,3,0,1689,4,0,0,1736,Firefox_68_Windows,LARGE
57,DATASET_2,FACE_DETECT,1,0,794,8,0,0,843,Firefox_68_Windows,LARGE
58,DATASET_2,FACE_DETECT,0,0,778,4,0,0,828,Firefox_68_Windows,LARGE
59,DATASET_2,FACE_DETECT,0,0,1118,6,0,0,1169,Firefox_68_Windows,LARGE
60,DATASET_2,FACE_DETECT,0,0,1378,18,0,0,1454,Firefox_68_Windows,LARGE
61,DATASET_2,FACE_DETECT,0,0,974,4,0,0,1019,Firefox_68_Windows,LARGE
62,DATASET_2,FACE_DETECT,0,0,945,5,0,0,991,Firefox_68_Windows,LARGE
63,DATASET_2,FACE_DETECT,0,0,1033,8,0,0,1084,Firefox_68_Windows,LARGE
64,DATASET_2,FACE_DETECT,2,0,1178,5,0,0,1222,Firefox_68_Windows,LARGE
65,DATASET_2,FACE_DETECT,2,0,1202,4,0,0,1243,Firefox_68_Windows,LARGE
66,DATASET_2,FACE_DETECT,1,0,1156,5,0,0,1206,Firefox_68_Windows,LARGE
67,DATASET_2,FACE_DETECT,0,0,1153,5,0,0,1195,Firefox_68_Windows,LARGE
68,DATASET_2,FACE_DETECT,0,0,1215,4,0,0,1256,Firefox_68_Windows,LARGE
69,DATASET_2,FACE_DETECT,1,0,1191,7,0,0,1238,Firefox_68_Windows,LARGE
70,DATASET_2,FACE_DETECT,3,0,1463,6,0,0,1510,Firefox_68_Windows,LARGE
71,DATASET_2,FACE_DETECT,3,0,1204,5,0,0,1248,Firefox_68_Windows,LARGE
72,DATASET_2,FACE_DETECT,1,0,1421,7,0,0,1472,Firefox_68_Windows,LARGE
73,DATASET_2,FACE_DETECT,0,0,1305,4,0,0,1348,Firefox_68_Windows,LARGE
74,DATASET_2,FACE_DETECT,3,0,1386,4,0,0,1432,Firefox_68_Windows,LARGE
75,DATASET_2,FACE_DETECT,1,0,1215,6,0,0,1259,Firefox_68_Windows,LARGE
76,DATASET_2,FACE_DETECT,0,0,934,6,0,0,978,Firefox_68_Windows,LARGE
77,DATASET_2,FACE_DETECT,0,0,266,6,0,0,310,Firefox_68_Windows,LARGE
78,DATASET_2,FACE_DETECT,0,0,249,5,0,0,290,Firefox_68_Windows,LARGE
79,DATASET_2,FACE_DETECT,0,0,263,4,0,0,305,Firefox_68_Windows,LARGE
80,DATASET_2,FACE_DETECT,0,0,290,5,0,0,373,Firefox_68_Windows,LARGE
81,DATASET_2,FACE_DETECT,0,0,315,3,0,0,354,Firefox_68_Windows,LARGE
82,DATASET_2,FACE_DETECT,0,0,307,4,0,0,349,Firefox_68_Windows,LARGE
83,DATASET_2,FACE_DETECT,0,0,305,5,0,0,348,Firefox_68_Windows,LARGE
84,DATASET_2,FACE_DETECT,0,0,342,4,0,0,388,Firefox_68_Windows,LARGE
85,DATASET_2,FACE_DETECT,0,0,327,4,0,0,368,Firefox_68_Windows,LARGE
86,DATASET_2,FACE_DETECT,0,0,305,3,0,0,347,Firefox_68_Windows,LARGE
