col0,col1,col2,col3,col4,col5
0,lsi,2,0.8612155266536112,-1.3187130893365353,-0.0081633018340571
1,lsi,4,0.5614645225271807,-3.543153207421736,-0.0574596899268117
2,lsi,6,0.6210157242267748,-3.9859250094772776,-0.0626831303057381
3,lsi,8,0.4779195077343717,-3.937989480259816,-0.0865021416936886
4,lsi,10,0.5445502840265364,-4.127303936515789,-0.0646588848284903
5,lsi,12,0.4629976023159092,-4.53828819213825,-0.1098767139325441
6,lsi,14,0.4679141288951479,-4.918908624805034,-0.1094505824154147
7,lsi,16,0.457891258552643,-5.798864554520092,-0.148532961596184
8,lsi,18,0.3839680422449826,-6.141189293381228,-0.1690541599286574
9,lsi,20,0.3813762821024699,-6.218692703280542,-0.1738553900826277
10,lsi,22,0.3990254846343644,-6.766623539691991,-0.1878104687312572
11,lsi,24,0.3973796991071501,-6.821145877694311,-0.1904173558502073
12,lsi,26,0.4034508112081836,-6.822028407314653,-0.1975203567720822
13,lsi,28,0.3743165615148863,-6.992767587085263,-0.1929533097458656
14,lsi,30,0.3950868512363968,-6.734925492674403,-0.1938247104604787
15,lsi,32,0.3992994535911814,-6.731710793979806,-0.1924372453539082
16,lsi,34,0.3951024411524813,-7.123121850815079,-0.2093844711076776
17,lsi,36,0.3958221979985001,-7.177160130699936,-0.2177118126414151
18,lsi,38,0.3924077129019836,-7.460969288497993,-0.222485815114563
19,lda,2,0.8566953990899089,-0.6152729603740342,-0.0083895420040926
20,lda,4,0.8181525127543794,-1.3047888383941997,-0.0330053678330875
21,lda,6,0.7727379136286655,-1.582228482212207,-0.0478461011212874
22,lda,8,0.7491685993004473,-1.566572639311913,-0.0445868757830033
23,lda,10,0.6680211510843763,-2.1220194223607733,-0.0717703219720068
24,lda,12,0.8050827886369661,-1.0913311000998238,-0.0199214307507758
25,lda,14,0.6497730535636835,-2.0722036514699247,-0.0635665967480818
26,lda,16,0.669796594210738,-2.455510428454587,-0.0565532618897014
27,lda,18,0.6527047387417686,-2.5110931739835207,-0.071553796574006
28,lda,20,0.573482508563021,-3.022091925656075,-0.0801093085794791
29,lda,22,0.6526738470820838,-2.6575449081538287,-0.0748654064838245
30,lda,24,0.7050396406766204,-2.230046152466179,-0.0539845118359814
31,lda,26,0.658671371320403,-2.6656185419250638,-0.075864275804579
32,lda,28,0.596354930327128,-2.757562785914121,-0.0704577620146273
33,lda,30,0.5519888699024958,-3.204834813535016,-0.0844429759739092
34,lda,32,0.6295824677406592,-3.1773533946148675,-0.090329116951021
35,lda,34,0.5943604777785466,-3.1536634590197203,-0.0848953536825928
36,lda,36,0.6425277108266703,-2.41444602975082,-0.0576196654605583
37,lda,38,0.5865579923685506,-2.98242051221196,-0.074975276232823
38,ldamallet,2,0.6154424940359224,-2.6116533916976405,-0.0881553771795901
39,ldamallet,4,0.5652778085116178,-2.718606684586114,-0.0773978487696303
40,ldamallet,6,0.5647712382393025,-3.829825195826836,-0.1137381997587554
41,ldamallet,8,0.5834358210768686,-4.006166250293404,-0.1140222852937688
42,ldamallet,10,0.555428420106906,-4.176387266530844,-0.1212771078471947
43,ldamallet,12,0.5740823210137784,-4.5048776517416185,-0.1334927258550568
44,ldamallet,14,0.5509705252921188,-5.254902209041608,-0.1474665158717513
45,ldamallet,16,0.5179974255981605,-5.285524110404068,-0.1360035831337293
46,ldamallet,18,0.5266662452358889,-5.583016869316626,-0.1541526150432446
47,ldamallet,20,0.5466566625379782,-5.974853057603235,-0.1739495968363009
48,ldamallet,22,0.4938776290020614,-6.823934929013283,-0.2028797079383439
49,ldamallet,24,0.501350944718345,-6.649477048582585,-0.1957190274629535
50,ldamallet,26,0.4886939587341908,-7.253951190172115,-0.2099555748310182
51,ldamallet,28,0.5091469242829235,-7.028222891520463,-0.202623497612377
52,ldamallet,30,0.4904254698939264,-7.46192688473155,-0.2194534476848114
53,ldamallet,32,0.4902740454450084,-7.269347751631628,-0.2051374511547385
54,ldamallet,34,0.5109287200543031,-7.500274277958736,-0.2116278790505467
55,ldamallet,36,0.5164212277853766,-7.420113317291361,-0.2059551592542441
56,ldamallet,38,0.5040543264818179,-7.698667087172849,-0.2199566816558877
