col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,2767052,439023483,Suzanne Collins,2008,The Hunger Games,4.34,4780653,https://images.gr-assets.com/books/1447303603m/2767052.jpg,https://images.gr-assets.com/books/1447303603s/2767052.jpg
2,3,439554934,J.K. Rowling,1997,Harry Potter and the Philosopher's Stone,4.44,4602479,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg
3,41865,316015849,Stephenie Meyer,2005,Twilight,3.57,3866839,https://images.gr-assets.com/books/1361039443m/41865.jpg,https://images.gr-assets.com/books/1361039443s/41865.jpg
4,2657,61120081,Harper Lee,1960,To Kill a Mockingbird,4.25,3198671,https://images.gr-assets.com/books/1361975680m/2657.jpg,https://images.gr-assets.com/books/1361975680s/2657.jpg
5,4671,743273567,F. Scott Fitzgerald,1925,The Great Gatsby,3.89,2683664,https://images.gr-assets.com/books/1490528560m/4671.jpg,https://images.gr-assets.com/books/1490528560s/4671.jpg
6,11870085,525478817,John Green,2012,The Fault in Our Stars,4.26,2346404,https://images.gr-assets.com/books/1360206420m/11870085.jpg,https://images.gr-assets.com/books/1360206420s/11870085.jpg
7,5907,618260307,J.R.R. Tolkien,1937,The Hobbit or There and Back Again,4.25,2071616,https://images.gr-assets.com/books/1372847500m/5907.jpg,https://images.gr-assets.com/books/1372847500s/5907.jpg
8,5107,316769177,J.D. Salinger,1951,The Catcher in the Rye,3.79,2044241,https://images.gr-assets.com/books/1398034300m/5107.jpg,https://images.gr-assets.com/books/1398034300s/5107.jpg
9,960,1416524797,Dan Brown,2000,Angels & Demons,3.85,2001311,https://images.gr-assets.com/books/1303390735m/960.jpg,https://images.gr-assets.com/books/1303390735s/960.jpg
10,1885,679783261,Jane Austen,1813,Pride and Prejudice,4.24,2035490,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg
