col0,col1,col2,col3,col4,col5,col6,col7,col8
Cameroon,264023457,16530,2015-12-31,128099461,1076,HRP,2015,48
Cameroon,282178352,16590,2016-12-31,75459714,1107,HRP,2016,26
Cameroon,125770226,16443,2014-12-31,73230833,1051,HRP,2014,58
Nigeria,279299527,16596,2016-12-31,102425321,1113,HRP,2016,36
Nigeria,93397393,16450,2014-12-31,17794549,1052,HRP,2014,19
Nigeria,100263495,16536,2015-12-31,58142655,1082,HRP,2015,57
Chad,165478646,14631,2004-12-31,145431233,638,CAP,2004,87
Chad,227333619,14766,2005-12-31,138657911,657,CAP,2005,60
Chad,277415892,15189,2007-12-31,277378956,740,CAP,2007,99
Chad,400558371,15594,2009-12-31,365906783,840,CAP,2009,91
Chad,541377707,16591,2016-12-31,106151940,1108,HRP,2016,19
Chad,317920558,15380,2008-12-31,257548539,796,CAP,2008,81
Chad,535276140,15934,2011-12-31,314112102,921,CAP,2011,58
Chad,618458074,16424,2014-12-31,226544292,1030,HRP,2014,36
Chad,571946997,16099,2012-12-31,356072026,942,CAP,2012,62
Chad,571597807,16531,2015-12-31,267986277,1077,HRP,2015,46
Chad,544088494,15734,2010-12-31,326279750,866,CAP,2010,59
Chad,193368356,14980,2006-12-31,155575153,703,CAP,2006,80
Chad,509937289,16266,2013-12-31,297860990,980,CAP,2013,58
Niger,316487829,16595,2016-12-31,108158929,1112,HRP,2016,34
Niger,81393876,14894,2005-09-30,59189713,682,FLASH,2005,72
Niger,489640803,16107,2012-12-31,312729054,952,CAP,2012,63
Niger,215926795,15937,2011-12-31,116113607,923,CAP,2011,53
Niger,355277959,16278,2013-12-31,288128878,987,CAP,2013,81
Niger,305236428,16431,2014-12-31,172955419,1028,HRP,2014,56
Niger,375720263,16535,2015-12-31,209184982,1081,HRP,2015,55
