col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,366,138,37.70%,401,171,42.60%,13.10%,19_001,19.0,2.0,4.0,,
Adams,218,71,32.60%,220,93,42.30%,29.80%,19_002,19.0,2.0,4.0,,
Allamakee,836,371,44.40%,991,401,40.50%,-8.80%,19_003,19.0,2.0,4.0,,
Appanoose,732,271,37.00%,796,266,33.40%,-9.70%,19_004,19.0,2.0,4.0,,
Audubon,290,77,26.60%,299,75,25.10%,-5.50%,19_005,19.0,2.0,4.0,,
Benton,"1,541",228,14.80%,"1,535",239,15.60%,5.20%,19_006,19.0,2.0,4.0,,
Black Hawk,"7,292","2,791",38.30%,"8,641","3,221",37.30%,-2.60%,19_007,19.0,2.0,4.0,,
Boone,"1,435",359,25.00%,"1,565",268,17.10%,-31.50%,19_008,19.0,2.0,4.0,,
Bremer,"1,178",197,16.70%,"1,356",221,16.30%,-2.50%,19_009,19.0,2.0,4.0,,
Buchanan,"1,441",281,19.50%,"1,543",283,18.30%,-5.90%,19_010,19.0,2.0,4.0,,
Buena Vista,"1,145",516,45.10%,"1,363",667,48.90%,8.60%,19_011,19.0,2.0,4.0,,
Butler,739,94,12.70%,914,107,11.70%,-8.00%,19_012,19.0,2.0,4.0,,
Calhoun,465,123,26.50%,515,92,17.90%,-32.50%,19_013,19.0,2.0,4.0,,
Carroll,"1,190",288,24.20%,"1,370",291,21.20%,-12.20%,19_014,19.0,2.0,4.0,,
Cass,740,270,36.50%,804,298,37.10%,1.60%,19_015,19.0,2.0,4.0,,
Cedar,992,155,15.60%,"1,039",147,14.10%,-9.50%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"2,480",777,31.30%,"2,461",933,37.90%,21.00%,19_017,19.0,2.0,4.0,,
Cherokee,602,206,34.20%,575,229,39.80%,16.40%,19_018,19.0,2.0,4.0,,
Chickasaw,689,139,20.20%,778,129,16.60%,-17.80%,19_019,19.0,2.0,4.0,,
Clarke,576,229,39.80%,650,258,39.70%,-0.20%,19_020,19.0,2.0,4.0,,
Clay,952,352,37.00%,"1,034",434,42.00%,13.50%,19_021,19.0,2.0,4.0,,
Clayton,989,238,24.10%,"1,016",212,20.90%,-13.30%,19_022,19.0,2.0,4.0,,
Clinton,"2,954",920,31.10%,"3,064",843,27.50%,-11.70%,19_023,19.0,2.0,4.0,,
Crawford,"1,054",474,45.00%,"1,236",614,49.70%,10.50%,19_024,19.0,2.0,4.0,,
Dallas,"3,058",589,19.30%,"4,551",703,15.40%,-19.80%,19_025,19.0,2.0,4.0,,
Davis,544,91,16.70%,672,82,12.20%,-27.10%,19_026,19.0,2.0,4.0,,
Decatur,450,194,43.10%,506,239,47.20%,9.60%,19_027,19.0,2.0,4.0,,
Delaware,"1,033",166,16.10%,"1,037",180,17.40%,8.00%,19_028,19.0,2.0,4.0,,
Des Moines,"2,460",798,32.40%,"2,686",886,33.00%,1.70%,19_029,19.0,2.0,4.0,,
Dickinson,824,178,21.60%,882,146,16.60%,-23.40%,19_030,19.0,2.0,4.0,,
Dubuque,"5,683","1,396",24.60%,"6,124","1,619",26.40%,7.60%,19_031,19.0,2.0,4.0,,
Emmet,601,230,38.30%,692,224,32.40%,-15.40%,19_032,19.0,2.0,4.0,,
Fayette,"1,091",313,28.70%,"1,127",312,27.70%,-3.50%,19_033,19.0,2.0,4.0,,
Floyd,941,237,25.20%,"1,013",267,26.40%,4.70%,19_034,19.0,2.0,4.0,,
Franklin,575,221,38.40%,691,253,36.60%,-4.70%,19_035,19.0,2.0,4.0,,
Fremont,404,125,30.90%,456,97,21.30%,-31.20%,19_036,19.0,2.0,4.0,,
Greene,518,174,33.60%,487,158,32.40%,-3.40%,19_037,19.0,2.0,4.0,,
Grundy,604,95,15.70%,644,68,10.60%,-32.90%,19_038,19.0,2.0,4.0,,
Guthrie,647,158,24.40%,616,99,16.10%,-34.20%,19_039,19.0,2.0,4.0,,
Hamilton,959,276,28.80%,902,290,32.20%,11.70%,19_040,19.0,2.0,4.0,,
Hancock,607,122,20.10%,638,126,19.70%,-1.70%,19_041,19.0,2.0,4.0,,
Hardin,"1,031",314,30.50%,991,275,27.70%,-8.90%,19_042,19.0,2.0,4.0,,
Harrison,859,207,24.10%,865,194,22.40%,-6.90%,19_043,19.0,2.0,4.0,,
Henry,"1,133",271,23.90%,"1,184",319,26.90%,12.60%,19_044,19.0,2.0,4.0,,
Howard,534,140,26.20%,599,152,25.40%,-3.20%,19_045,19.0,2.0,4.0,,
Humboldt,512,197,38.50%,601,185,30.80%,-20.00%,19_046,19.0,2.0,4.0,,
Ida,375,145,38.70%,411,157,38.20%,-1.20%,19_047,19.0,2.0,4.0,,
