col0,col1,col2,col3
1,1,1,がんばりや
2,1,3,노력
3,1,5,Hardi
4,1,6,Robust
5,1,7,Fuerte
6,1,8,Ardita
7,1,9,Hardy
8,2,1,ずぶとい
9,2,3,대담
10,2,5,Assuré
11,2,6,Kühn
12,2,7,Osado
13,2,8,Sicura
14,2,9,Bold
15,3,1,ひかえめ
16,3,3,조심
17,3,5,Modeste
18,3,6,Mäßig
19,3,7,Modesto
20,3,8,Modesta
21,3,9,Modest
22,4,1,おだやか
23,4,3,차분
24,4,5,Calme
25,4,6,Still
26,4,7,Sereno
27,4,8,Calma
28,4,9,Calm
29,5,1,おくびょう
30,5,3,겁쟁이
31,5,5,Timide
32,5,6,Scheu
33,5,7,Miedoso
34,5,8,Timida
35,5,9,Timid
36,6,1,さみしがり
37,6,3,외로움
38,6,5,Solo
39,6,6,Solo
40,6,7,Huraño
41,6,8,Schiva
42,6,9,Lonely
43,7,1,すなお
44,7,3,온순
45,7,5,Docile
46,7,6,Sanft
47,7,7,Dócil
48,7,8,Docile
49,7,9,Docile
50,8,1,おっとり
51,8,3,의젓
52,8,5,Doux
53,8,6,Mild
54,8,7,Afable
55,8,8,Mite
56,8,9,Mild
57,9,1,おとなしい
58,9,3,얌전
59,9,5,Gentil
60,9,6,Zart
61,9,7,Amable
62,9,8,Gentile
63,9,9,Gentle
64,10,1,せっかち
65,10,3,성급
66,10,5,Pressé
67,10,6,Hastig
68,10,7,Activo
69,10,8,Lesta
70,10,9,Hasty
71,11,1,いじっぱり
72,11,3,고집
73,11,5,Rigide
74,11,6,Hart
75,11,7,Firme
76,11,8,Decisa
77,11,9,Adamant
78,12,1,わんぱく
79,12,3,장난꾸러기
80,12,5,Malin
81,12,6,Pfiffig
82,12,7,Agitado
83,12,8,Scaltra
84,12,9,Impish
85,13,1,てれや
86,13,3,수줍음
87,13,5,Pudique
88,13,6,Zaghaft
89,13,7,Tímido
90,13,8,Ritrosa
91,13,9,Bashful
92,14,1,しんちょう
93,14,3,신중
94,14,5,Prudent
95,14,6,Sacht
96,14,7,Cauto
97,14,8,Cauta
98,14,9,Careful
99,15,1,うっかりや
100,15,3,덜렁
101,15,5,Foufou
102,15,6,Hitzig
103,15,7,Alocado
104,15,8,Ardente
105,15,9,Rash
106,16,1,ようき
107,16,3,명랑
108,16,5,Jovial
109,16,6,Froh
110,16,7,Alegre
111,16,8,Allegra
112,16,9,Jolly
113,17,1,やんちゃ
114,17,3,개구쟁이
115,17,5,Mauvais
116,17,6,Frech
117,17,7,Pícaro
118,17,8,Birbona
119,17,9,Naughty
120,18,1,のうてんき
121,18,3,촐랑
122,18,5,Lâche
123,18,6,Lasch
124,18,7,Flojo
125,18,8,Fiacca
126,18,9,Lax
127,19,1,きまぐれ
128,19,3,변덕
129,19,5,Bizarre
130,19,6,Kauzig
131,19,7,Raro
132,19,8,Furba
133,19,9,Quirky
134,20,1,むじゃき
135,20,3,천진난만
136,20,5,Naïf
137,20,6,Naiv
138,20,7,Ingenuo
139,20,8,Ingenua
140,20,9,Naive
141,21,1,ゆうかん
142,21,3,용감
143,21,5,Brave
144,21,6,Mutig
145,21,7,Audaz
146,21,8,Audace
147,21,9,Brave
148,22,1,のんき
149,22,3,무사태평
150,22,5,Relax
151,22,6,Locker
152,22,7,Plácido
153,22,8,Placida
154,22,9,Relaxed
155,23,1,れいせい
156,23,3,냉정
157,23,5,Discret
158,23,6,Ruhig
159,23,7,Manso
160,23,8,Quieta
161,23,9,Quiet
162,24,1,なまいき
163,24,3,건방
164,24,5,Malpoli
165,24,6,Forsch
166,24,7,Grosero
167,24,8,Vivace
168,24,9,Sassy
169,25,1,まじめ
170,25,3,성실
171,25,5,Sérieux
172,25,6,Ernst
173,25,7,Serio
174,25,8,Seria
175,25,9,Serious
