col0,col1,col2
1,General,1000
2,General,1001
3,General,1002
4,General,1003
5,General,1004
6,Medio,1005
7,General,1006
8,Medio,1007
9,Medio,1008
10,Norte,1009
11,Norte,1010
12,General,1011
13,Norte,1012
14,Norte,1013
15,Norte,1014
16,Norte,1015
17,Norte,1016
18,General,1017
19,Norte,1018
20,Norte,1019
21,General,1020
22,General,1021
23,General,1022
24,General,1023
25,Norte,1024
26,Medio,1024
27,General,1025
28,Norte,1026
29,Medio,1026
30,General,1027
31,General,1028
32,General,1029
33,General,1030
34,General,1031
35,General,1032
36,General,1033
37,Norte,1034
38,Medio,1034
39,General,1035
40,General,1036
41,Norte,1037
42,Medio,1037
43,Norte,1038
44,Medio,1038
45,Norte,1039
46,Medio,1039
47,General,1040
48,General,1041
49,General,1042
50,General,1043
51,General,1044
52,General,1045
53,Norte,1046
54,Medio,1046
55,General,1047
56,Norte,1048
57,Medio,1048
58,Norte,1049
59,Medio,1049
60,Norte,1050
61,Medio,1050
62,Norte,1051
63,Medio,1051
64,Norte,1052
65,Medio,1052
66,General,1053
67,Norte,1054
68,Medio,1054
69,Norte,1055
70,Medio,1055
71,Norte,1056
72,Medio,1056
73,Norte,1057
74,Medio,1057
75,General,1058
76,General,1059
77,General,1060
78,General,1061
79,General,1062
80,General,1063
81,General,1064
82,General,1065
83,General,1066
84,General,1067
85,General,1068
86,General,1069
87,General,1070
88,General,1071
89,General,1072
90,Sur,1073
91,Sur,1074
92,Sur,1075
93,Sur,1076
94,Sur,1077
95,Sur,1078
96,General,1079
97,Sur,1080
98,General,1081
99,General,1082
100,General,1083
101,General,1084
102,General,1085
103,General,1086
104,General,1087
105,General,1088
106,General,1089
107,General,1090
108,General,1091
109,General,1092
110,General,1093
111,General,1094
112,General,1095
113,General,1096
114,General,1097
115,General,1098
116,General,1099
117,General,1100
118,General,1101
119,General,1102
120,General,1103
121,General,1104
122,General,1105
123,General,1106
124,General,1107
125,General,1108
126,General,1109
127,General,1110
128,General,1111
129,General,1112
130,General,1113
131,General,1114
132,General,1115
133,General,1116
134,General,1117
135,General,1118
136,General,1119
137,General,1120
138,General,1121
139,General,1122
140,General,1123
141,General,1124
142,General,1125
143,General,1126
144,General,1127
145,General,1128
146,General,1129
147,General,1130
148,General,1131
149,General,1132
150,General,1133
151,General,1134
152,General,1135
153,Medio,1136
154,General,1137
155,General,1138
156,General,1139
157,General,1140
158,General,1141
159,General,1142
160,General,1143
161,General,1144
162,General,1145
163,General,1146
164,General,1147
165,General,1148
166,General,1149
167,General,1150
168,General,1151
169,General,1152
170,Norte,1153
171,Medio,1153
172,Norte,1154
173,Medio,1154
174,Norte,1155
175,Medio,1155
176,Norte,1156
177,Medio,1156
178,Norte,1157
179,Medio,1157
180,General,1158
181,General,1159
182,Norte,1160
183,Norte,1161
184,Norte,1162
185,Norte,1163
186,General,1164
187,Norte,1165
188,Norte,1166
189,Norte,1167
190,General,1168
191,Norte,1169
192,Norte,1170
193,Norte,1171
194,General,1172
195,General,1173
196,General,1174
197,General,1175
198,Medio,1176
199,Medio,1177
200,Medio,1178
201,Norte,1179
202,Medio,1179
203,Norte,1180
204,Medio,1180
