col0,col1,col2,col3
500, الهندسة المعمارية,117, الهندسة المعمارية
500, الهندسة المعمارية,63, تخطيط مدني
500, الهندسة المعمارية,62, مباني
500, الهندسة المعمارية,109, معماري-عام
503, الهندسة المدنية,80, الجيوديزيا والجغرافيا
503, الهندسة المدنية,118, الهندسة المدنية
503, الهندسة المدنية,67, انشاءات معدنية
503, الهندسة المدنية,64, انشائي
503, الهندسة المدنية,76, تعبئة المياه وتوزيعها
503, الهندسة المدنية,77, تنقية ومعالجة المياه
503, الهندسة المدنية,65, جسور
503, الهندسة المدنية,66, خرسانة مسبقة الاجهاد
503, الهندسة المدنية,71, ري وصرف
503, الهندسة المدنية,75, سكك حديدية
503, الهندسة المدنية,74, طرق
503, الهندسة المدنية,78, مجاري
503, الهندسة المدنية,110, مدني-عام
503, الهندسة المدنية,73, مطارات
503, الهندسة المدنية,79, معالجة النفايات
503, الهندسة المدنية,70, موانىء
503, الهندسة المدنية,68, ميكانيك التربة
503, الهندسة المدنية,72, نقل
503, الهندسة المدنية,69, هيدروليكا
521, الهندسة الميكانيكية,119, الهندسة الميكانيكية
521, الهندسة الميكانيكية,81, تدفئة وتبريد وتهوية وتكييف
521, الهندسة الميكانيكية,82, صناعة ميكانيكية
521, الهندسة الميكانيكية,83, قوى
521, الهندسة الميكانيكية,111, ميكانيك -عام
525, الهندسة الكهربائية,120, الهندسة الكهربائية
525, الهندسة الكهربائية,126, تقنيات الهندسة الطبية
525, الهندسة الكهربائية,84, تمديدات كهربائية للمباني
525, الهندسة الكهربائية,85, شبكات التوزيع
525, الهندسة الكهربائية,87, ضغط عالي
525, الهندسة الكهربائية,88, ضغط منخفض
525, الهندسة الكهربائية,112, كهرباء-عام
525, الهندسة الكهربائية,86, نقل القدرة
525, الهندسة الكهربائية,125, هندسة الاتصالات
525, الهندسة الكهربائية,89, هندسة الكترونية وكمبيوتر
525, الهندسة الكهربائية,90, هندسة المواصلات
533, هندسة المناجم والتعدين والهندسة الجيولوجية,113, مناجم-تعدين-جيولوجيا-عام
533, هندسة المناجم والتعدين والهندسة الجيولوجية,92, هندسة الجيولوجية
533, هندسة المناجم والتعدين والهندسة الجيولوجية,91, هندسة المناجم والتعدين
533, هندسة المناجم والتعدين والهندسة الجيولوجية,123, هندسة المناجم والتعدين والهندسة الجيولوجية
536, الهندسة الصناعية والكيميائية والبترولية,98, الصناعات البتروكيماوية
536, الهندسة الصناعية والكيميائية والبترولية,95, الصناعات الغذائية
536, الهندسة الصناعية والكيميائية والبترولية,94, الصناعات الكيميائية
536, الهندسة الصناعية والكيميائية والبترولية,93, الصناعات المعدنية
536, الهندسة الصناعية والكيميائية والبترولية,124, الهندسة الصناعية والكيميائية والبترولية
536, الهندسة الصناعية والكيميائية والبترولية,97, صناعات النسيج
536, الهندسة الصناعية والكيميائية والبترولية,96, صناعات مواد البناء
536, الهندسة الصناعية والكيميائية والبترولية,99, هندسة البترول
536, الهندسة الصناعية والكيميائية والبترولية,114, هندسة صناعية-كيميائية-بترول-عام
544, اختصاصات متفرقة,121, اختصاصات متفرقة
544, اختصاصات متفرقة,115, متفرق - عام
544, اختصاصات متفرقة,104, هندسة ادارية
544, اختصاصات متفرقة,102, هندسة الرصد الجوي
544, اختصاصات متفرقة,101, هندسة الطيران
544, اختصاصات متفرقة,100, هندسة الملاحة الجوية
544, اختصاصات متفرقة,103, هندسة بحرية
550, الهندسة الزراعية,105, الهندسة الزراعية
550, الهندسة الزراعية,122, الهندسة الزراعية
550, الهندسة الزراعية,116, هندسة زراعية-عام
