col0,col1,col2,col3,col4,col5,col6
//,,,,,,
//,specified,properties.,,,,
//,,,,,,
//,Columns:,,,,,
//		DescPropertyName:,,,,,,
//		ProbablePropertyName:,,,,,,
//		PropertySetId:,,,,,,
//,,,,,,
//				Area,Name			Property,Set,Name			GUID,,,
//				Common				PS_PUBLIC_STRINGS	,		00020329-0000-0000-C000-000000000046,,,,,
//				Common				PSETID_Common				00062008-0000-0000-C000-000000000046,,,,,,
//				Contact				PSETID_Address				00062004-0000-0000-C000-000000000046,,,,,,
//				Email				PS_INTERNET_HEADERS			00020386-0000-0000-C000-000000000046,,,,,,
//,,,,,,
//				Calendar			PSETID_Appointment			00062002-0000-0000-C000-000000000046,,,,,,
//				Calendar			PSETID_Meeting				6ED8DA90-450B-101B-98DA-00AA003F1305,,,,,,
//				Journal				PSETID_Log					0006200A-0000-0000-C000-000000000046,,,,,,
//				Messaging			PSETID_Messaging			41F28F13-83F4-4114-A584-EEDB5A6B0BFF,,,,,,
//,,,,,,
//				Sticky,note			PSETID_Note					0006200E-0000-0000-C000-000000000046,,,,,
//				RSS,feed			PSETID_PostRss				00062041-0000-0000-C000-000000000046,,,,,
//				Task				PSETID_Task					00062003-0000-0000-C000-000000000046,,,,,,
//				Unified,messaging	PSETID_UnifiedMessaging		4442858E-A9E3-4E80-B900-317A210CC15B,,,,,
//,,,,,,
//				Common				PS_MAPI						00020328-0000-0000-C000-000000000046,,,,,,
//				Sync				PSETID_AirSync				71035549-0739-4DCB-9163-00F0580DBBDF,,,,,,
//				Sharing				PSETID_Sharing				00062040-0000-0000-C000-000000000046,,,,,,
//				Extracted,entities	PSETID_XmlExtractedEntities	23239608-685D-4732-9C55-4C95CB4E8E33,,,,,
//,,,,,,
//				Calendar,Assistant?	PSETID_CalendarAssistant	11000E07-B51B-40D6-AF21-CAA85EDAB1D0,,,,,
//,,,,,,
//		PropertyType:,,,,,,
//		,	,	,,,,
//				SystemTime	SysTimeArray	,	,,,,,
//				String		StringArray	,	,,,,,
//				Integer		IntegerArray,,,,,,
//				Long		LongArray	,,,,,,
//				Boolean			,		,,,,,
"//				Binary,		BinaryArray",,,,,,
"//				Short,		ShortArray",,,,,,
"//				Float,		FloatArray		",,,,,,
//,,,,,,
//		PropertyId:,,,,,,
//,,,,,,
//,,,,,,
//,,,,,,
,	,,,,,
,,,,,,
,,,,,,
,,,,,,
