col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
,0,1826,1817,0,0.16,1,0.01,1,0,1000,1000,0,,16,16,20,1
,1,1829,1826,0,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,2,1828,1826,0,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,3,1830,1828,0,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,4,1831,1828,0,0.05,1,0.01,1,0,1000,1000,0,,5,5,6,1
,5,1839,1831,0,0.45,1,0.01,1,13,1000,1000,0,,45,240,300,1
,6,1838,1830,0,0.45,1,0.01,1,13,1000,1000,0,,45,240,300,1
,7,1837,1829,0,0.45,1,0.01,1,0,1000,1000,0,,45,4,5,1
,8,1840,1839,0,0.05,1,0.01,1,0,1000,1000,0,,5,5,6,1
,9,1840,1838,0,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,10,1842,1840,0,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,11,1842,1837,0,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,12,1851,1842,0,0.16,1,0.01,1,0,1000,1000,0,,16,16,20,1
,13,1851,1817,0,1000.0,1,0.01,1,12,1000,1000,0,,1000,1000,1000,1
,14,1818,1832,1,0.16,1,0.01,1,0,1000,1000,0,,16,16,20,1
,15,1832,1833,1,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,16,1832,1834,1,0.05,1,0.01,1,0,1000,1000,0,,5,5,6,1
,17,1833,1835,1,0.45,1,0.01,1,0,1000,1000,0,,45,4,5,1
,18,1834,1836,1,0.45,1,0.01,1,13,1000,1000,0,,45,240,300,1
,19,1835,1843,1,0.04,1,0.01,1,0,1000,1000,0,,4,4,5,1
,20,1836,1843,1,0.05,1,0.01,1,0,1000,1000,0,,5,5,6,1
,21,1843,1852,1,0.16,1,0.01,1,0,1000,1000,0,,16,16,20,1
,22,1818,1852,1,1000.0,1,0.01,1,12,1000,1000,0,,1000,1000,1000,1
