col0,col1,col2,col3,col4,col5,col6,col7
1,1,Technical Competencies,Mathematics and Statistics,2,2,4,2
1,2,Technical Competencies,Programming and Scripting Languages,10,4,4,0
1,3,Technical Competencies,Databases and Data Storage,8,3,4,1
1,4,Technical Competencies,"Computing Systems, Platforms, Security, Integration",8,4,4,0
1,5,Technical Competencies,Data Mining ,6,2,4,2
1,6,Technical Competencies,Data Modelling,7,1,3,2
1,7,Technical Competencies,"Analytics, Predictive Modelling and Machine Learning",1,1,4,3
1,8,Technical Competencies,Data Visualisation ,5,2,3,1
1,9,Technical Competencies,Business Analysis and Interpretation,3,1,3,2
1,10,Technical Competencies,Product Development,4,1,2,1
2,1,Interpersonal Competencies,Creativity,5,2,3,1
2,2,Interpersonal Competencies,Communication,4,3,3,0
2,3,Interpersonal Competencies,Data Strategy ,1,1,4,3
2,4,Interpersonal Competencies,Line Management,7,2,3,1
2,5,Interpersonal Competencies,Data Management and Governance,2,1,3,2
2,6,Interpersonal Competencies,Facilitation and Presentation,3,3,4,1
2,7,Interpersonal Competencies,Project Management,6,4,4,0
