col0,col1,col2,col3,col4,col5,col6
1,Movement of COMMODITY,RELEASE IN NATURE,Biological control,VIII/27,Biologische bestrijding,UITZETTEN IN DE NATUUR
2,Movement of COMMODITY,RELEASE IN NATURE,"Erosion control/ dune stabilization (windbreaks, hedges, …)",,"Erosiebestrijding/duinstabilisatie (windvang, haag,…)",UITZETTEN IN DE NATUUR
3,Movement of COMMODITY,RELEASE IN NATURE,Fishery in the wild (including game fishing),VIII/27; X/38,Uitzetten in het wild t.b.v. visserij en hengelsport,UITZETTEN IN DE NATUUR
4,Movement of COMMODITY,RELEASE IN NATURE,Hunting,X/38,Jacht,UITZETTEN IN DE NATUUR
5,Movement of COMMODITY,RELEASE IN NATURE,Landscape/flora/fauna improvement in the wild,,Landschaps/flora/fauna verbetering in het wild,UITZETTEN IN DE NATUUR
6,Movement of COMMODITY,RELEASE IN NATURE,Introduction for conservation purposes or wildlife management,,Introducties voor natuurbescherming of wildbeheer,UITZETTEN IN DE NATUUR
7,Movement of COMMODITY,RELEASE IN NATURE,"Release in nature for use (other than above, e.g., fur, transport, medical use)",,"Uitzetten in de natuur voor ander gebruik (vb. bont, transport, medicinaal gebruik)",UITZETTEN IN DE NATUUR
8,Movement of COMMODITY,RELEASE IN NATURE,Other intentional release,,Uitzetten voor andere doeleinden,UITZETTEN IN DE NATUUR
9,Movement of COMMODITY,ESCAPE from confinement,Agriculture (including Biofuel feedstocks),X/38,Landbouw (incl. energiegewassen),ONTSNAPPING
10,Movement of COMMODITY,ESCAPE from confinement,Aquaculture / mariculture,VIII/27; IX/4,Aquacultuur/maricultuur,ONTSNAPPING
11,Movement of COMMODITY,ESCAPE from confinement,Botanical garden/zoo/aquaria (excluding domestic aquaria),XI/28,"Plantentuinen, zoos en aquaria",ONTSNAPPING
12,Movement of COMMODITY,ESCAPE from confinement,Pet/aquarium/terrarium species (including live food for such species ),"VIII/27, X/38, XI/28","Huisdieren privécollecties, aquaria en terraria",ONTSNAPPING
