col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
 00, avl/delay_10_http_get_0.pcap             ,102.0,44.0,38006.0,29.58,3.7,45.0,4488.0,0.0,0.0,1.0
 01, avl/delay_10_http_post_0.pcap            ,102.0,54.0,48684.0,37.89,4.74,55.0,5508.0,0.0,0.0,1.0
 02, avl/delay_10_https_0.pcap                ,33.0,96.0,92003.0,23.16,2.9,32.0,3168.0,0.0,0.0,1.0
 03, avl/delay_10_http_browsing_0.pcap        ,179.0,37.0,34573.0,47.22,5.9,66.0,6623.0,1.0,0.0,1.0
 04, avl/delay_10_exchange_0.pcap             ,64.0,43.0,10020.0,4.89,0.61,28.0,2752.0,0.0,0.0,1.0
 05, avl/delay_10_mail_pop_0.pcap             ,1.0,20.0,5683.0,0.05,0.01,0.0,24.0,0.0,0.0,1.0
 06, avl/delay_10_mail_pop_1.pcap             ,1.0,114.0,101973.0,0.93,0.12,1.0,137.0,0.0,0.0,1.0
 07, avl/delay_10_mail_pop_2.pcap             ,1.0,30.0,15750.0,0.14,0.02,0.0,36.0,0.0,0.0,1.0
 08, avl/delay_10_oracle_0.pcap               ,20.0,302.0,57339.0,8.75,1.09,60.0,6040.0,0.0,0.0,1.0
 09, avl/delay_10_rtp_160k_0.pcap             ,1.0,85.0,98406.0,0.53,0.07,1.0,59.0,0.0,0.0,1.0
 10, avl/delay_10_rtp_160k_1.pcap             ,1.0,1246.0,1135325.0,6.06,0.76,9.0,872.0,0.0,0.0,1.0
 11, avl/delay_10_rtp_250k_0_0.pcap           ,0.0,126.0,166496.0,0.64,0.08,1.0,63.0,0.0,0.0,1.0
 12, avl/delay_10_rtp_250k_1_0.pcap           ,0.0,1920.0,1759338.0,6.71,0.84,10.0,960.0,0.0,0.0,1.0
 13, avl/delay_10_smtp_0.pcap                 ,2.0,22.0,5706.0,0.08,0.01,0.0,41.0,0.0,0.0,1.0
 14, avl/delay_10_smtp_1.pcap                 ,2.0,35.0,18484.0,0.26,0.03,1.0,65.0,0.0,0.0,1.0
 15, avl/delay_10_smtp_2.pcap                 ,2.0,110.0,96984.0,1.37,0.17,2.0,204.0,0.0,0.0,1.0
 16, avl/delay_10_video_call_0.pcap           ,3.0,2325.0,2541877.0,58.18,7.27,70.0,6975.0,1.0,0.0,1.0
 17, avl/delay_10_video_call_rtp_0.pcap       ,7.0,1408.0,106412.0,6.01,0.75,104.0,10419.0,0.0,0.0,1.0
 18, avl/delay_10_citrix_0.pcap               ,11.0,272.0,85641.0,7.19,0.9,30.0,2992.0,0.0,0.0,1.0
 19, avl/delay_10_dns_0.pcap                  ,498.0,2.0,170.0,0.65,0.08,10.0,996.0,0.0,0.0,1.0
 20, avl/delay_10_sip_0.pcap                  ,7.0,7.0,2695.0,0.15,0.02,1.0,52.0,0.0,0.0,1.0
 21, avl/delay_10_rtsp_0.pcap                 ,1.0,23.0,4382.0,0.04,0.01,0.0,28.0,0.0,0.0,1.0
 00, sum                                      ,1040.0,8321.0,6425947.0,240.47,30.06,525.0,52501.0,3.0,0.0,22.0
 create thread 0 nodes-0 socket: 0 ,,,,,,,,,,,
