col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
092217Pdgfra_BR8,1,TE,I,16351,289.58,225.56,6.8294,2585.3,42300000.0,52.193,853000.0,701.68,11500000.0,1510.8,24700000.0,62.215,1020000.0
092217Pdgfra_BR8,2,TE,I,16475,217.78,236.97,6.9866,2842.0,46800000.0,51.65,851000.0,354.27,5840000.0,1395.4,23000000.0,69.175,1140000.0
092217Pdgfra_BR8,3,TE,I,10270,247.74,280.57,8.0235,2264.0,23300000.0,47.279,486000.0,146.77,1510000.0,1353.2,13900000.0,59.321,609000.0
092217Pdgfra_BR8,4,TE,M,14827,252.52,172.37,14.653,2307.3,34200000.0,41.189,611000.0,127.87,1900000.0,1510.4,22400000.0,50.946,755000.0
092217Pdgfra_BR8,5,TE,I,9026,333.73,300.09,13.851,1970.1,17800000.0,36.48,329000.0,786.36,7100000.0,1478.2,13300000.0,52.79,476000.0
092217Pdgfra_BR8,6,TE,I,10594,251.55,316.59,15.334,1906.6,20200000.0,41.778,443000.0,283.67,3010000.0,1374.2,14600000.0,52.273,554000.0
092217Pdgfra_BR8,7,TE,I,8239,159.29,223.77,17.158,2222.4,18300000.0,40.546,334000.0,149.41,1230000.0,1470.8,12100000.0,53.295,439000.0
092217Pdgfra_BR8,8,ICM,I,13633,255.06,231.93,17.25,1626.1,22200000.0,94.071,1280000.0,2007.5,27400000.0,1343.9,18300000.0,51.132,697000.0
092217Pdgfra_BR8,9,TE,I,10505,302.95,169.54,19.441,1773.5,18600000.0,44.825,471000.0,217.23,2280000.0,1450.8,15200000.0,52.458,551000.0
092217Pdgfra_BR8,10,ICM,I,15336,195.92,208.72,19.68,1792.0,27500000.0,64.845,994000.0,806.69,12400000.0,1424.2,21800000.0,57.81,887000.0
092217Pdgfra_BR8,11,ICM,M,3968,207.26,251.71,17.371,3206.3,12700000.0,97.237,386000.0,734.52,2910000.0,1347.4,5350000.0,43.523,173000.0
092217Pdgfra_BR8,12,TE,I,9038,371.08,208.69,23.975,1811.2,16400000.0,34.711,314000.0,624.61,5650000.0,1419.6,12800000.0,47.204,427000.0
092217Pdgfra_BR8,13,TE,I,8500,174.49,170.94,25.266,1981.8,16800000.0,39.065,332000.0,65.554,557000.0,1501.3,12800000.0,45.988,391000.0
092217Pdgfra_BR8,14,ICM,I,15113,224.29,295.1,26.563,1365.8,20600000.0,83.495,1260000.0,489.39,7400000.0,1415.9,21400000.0,67.46,1020000.0
092217Pdgfra_BR8,15,TE,I,15595,211.46,151.67,28.561,1943.9,30300000.0,35.832,559000.0,126.5,1970000.0,1443.3,22500000.0,52.85,824000.0
092217Pdgfra_BR8,16,TE,I,9058,134.96,289.33,29.698,1950.9,17700000.0,35.339,320000.0,123.91,1120000.0,1391.5,12600000.0,47.072,426000.0
092217Pdgfra_BR8,17,ICM,I,15753,225.53,235.08,30.772,981.12,15500000.0,71.601,1130000.0,396.57,6250000.0,1311.5,20700000.0,144.01,2270000.0
092217Pdgfra_BR8,18,ICM,M,4542,165.33,306.31,30.212,2666.9,12100000.0,73.385,333000.0,551.52,2510000.0,1577.5,7170000.0,39.318,179000.0
