col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
040318FVB_F4,1,TE,I,10515,243.58,261.55,5.9551,2592.0,27300000.0,548.34,5770000.0,290.94,3060000.0,539.15,5670000.0,1051.2,11100000.0,
040318FVB_F4,2,TE,I,8407,304.45,279.06,6.1675,2310.9,19400000.0,739.26,6220000.0,152.28,1280000.0,491.22,4130000.0,689.59,5800000.0,
040318FVB_F4,3,TE,I,10698,311.16,233.32,12.002,2017.7,21600000.0,397.97,4260000.0,335.64,3590000.0,561.82,6010000.0,734.19,7850000.0,
040318FVB_F4,4,TE,I,11681,206.76,308.52,9.9877,2329.3,27200000.0,435.26,5080000.0,320.62,3750000.0,589.99,6890000.0,688.08,8040000.0,
040318FVB_F4,5,TE,I,7738,239.73,325.97,8.2944,2379.1,18400000.0,744.52,5760000.0,141.99,1100000.0,523.17,4050000.0,683.71,5290000.0,
040318FVB_F4,6,ICM,I,18198,200.99,238.93,10.288,2314.4,42100000.0,40.009,728000.0,470.98,8570000.0,513.38,9340000.0,1014.5,18500000.0,
040318FVB_F4,7,TE,I,4923,285.14,325.24,13.013,3149.3,15500000.0,432.45,2130000.0,124.01,611000.0,586.95,2890000.0,562.06,2770000.0,
040318FVB_F4,8,TE,I,7908,340.41,281.5,13.098,2244.8,17800000.0,355.77,2810000.0,162.1,1280000.0,535.93,4240000.0,657.72,5200000.0,
040318FVB_F4,9,ICM,I,16534,264.22,233.59,15.681,1987.5,32900000.0,27.868,461000.0,764.8,12600000.0,558.34,9230000.0,432.43,7150000.0,
040318FVB_F4,10,TE,M,16276,138.73,243.16,18.46,2640.6,43000000.0,100.53,1640000.0,61.729,1000000.0,593.28,9660000.0,161.08,2620000.0,
040318FVB_F4,12,TE,M,9935,263.87,307.53,19.263,2691.0,26700000.0,147.85,1470000.0,70.582,701000.0,539.54,5360000.0,370.14,3680000.0,
