col0,col1,col2,col3,col4,col5,col6
201611,,201611,1,201611_Dwn,,-999
201619,,201619,1,201619_Dwn,,-999
201620,,201620,1,201620_Dwn,,-999
201612,,201612,1,201612_Dwn,,-999
201613,,201613,1,201613_Dwn,,-999
201623,,201623,1,201623_Dwn,,-999
201860,,201860,1,201860_Dwn,,-999
201852,,201852,1,201852_Dwn,,-999
201614,,201614,1,201614_Dwn,,-999
201617,,201617,1,201617_Dwn,,-999
201828,,201828,1,201828_Dwn,,-999
201873,,201873,1,201873_Dwn,,-999
250817,,250817,1,250817_Dwn,,-999
250849,,250849,1,250849_Dwn,,-999
250824,,250824,1,250824_Dwn,,-999
250825,,250825,1,250825_Dwn,,-999
260801,,260801,1,260801_Dwn,,-999
260802,,260802,1,260802_Dwn,,-999
350684,,350684,1,350684_Dwn,,-999
350697,,350697,1,350697_Dwn,,-999
210639,,210639,1,210639_Dwn,,-999
210679,,210679,1,210679_Dwn,,-999
350655,,350655,1,350655_Dwn,,-999
220895,,220895,1,220895_Dwn,,-999
220831,,220831,1,220831_Dwn,,-999
220901,,220901,1,220901_Dwn,,-999
220900,,220900,1,220900_Dwn,,-999
220899,,220899,1,220899_Dwn,,-999
COCOM,,COCOM,1,COCOM_Dwn,,-999
RGCOM,,RGCOM,1,RGCOM_Dwn,,-999
TotCompact,,TotCompact,1,TotCompact_D,,-999
