col0,col1,col2,col3
1,19507,1.0,
3,19772,20.0,
4,19777,21.0,
5,19782,22.0,
6,19783,23.0,
7,19792,24.0,
8,19852,39.0,
9,19991,62.0,
10,20031,66.0,
11,20032,67.0,
12,20033,68.0,
13,20034,69.0,
14,20035,70.0,
15,20040,71.0,
16,20041,72.0,
17,20042,73.0,
18,20043,74.0,
19,20055,75.0,
20,20056,76.0,
21,20057,77.0,
22,20086,79.0,
23,20120,80.0,
24,21131,81.0,
25,21243,85.0,
26,21244,86.0,
27,21245,87.0,
28,21246,88.0,
29,21247,89.0,
30,21248,90.0,
31,21249,91.0,
32,21254,92.0,
33,21259,104.0,
34,21260,94.0,
35,21273,96.0,
36,21343,105.0,
37,21353,106.0,
38,21510,107.0,
39,21527,108.0,
40,21542,109.0,
41,21547,111.0,
42,21548,,
43,21555,110.0,
44,21559,113.0,
45,21563,103.0,
46,21565,214.0,
47,21568,93.0,
48,21569,95.0,
49,21570,97.0,
50,21571,98.0,
51,21599,114.0,
52,21600,115.0,
53,21601,116.0,
54,21602,117.0,
55,21845,118.0,
56,23216,119.0,
57,23217,120.0,
58,23218,121.0,
59,23611,122.0,
60,23699,,
61,23700,123.0,
62,23728,124.0,
63,24126,125.0,
64,24229,126.0,
65,24270,420.0,
66,24277,422.0,
67,24293,423.0,
68,24298,424.0,
69,24306,425.0,
70,24311,426.0,
71,24325,127.0,
72,24357,128.0,
73,24363,132.0,
74,24364,129.0,
75,24365,,
76,24366,131.0,
77,24367,133.0,
78,24368,134.0,
79,24369,135.0,
80,24370,136.0,
81,24371,136.0,
82,24377,137.0,
83,24378,138.0,
84,24379,139.0,
85,24380,140.0,
87,24383,141.0,
88,24384,142.0,
89,24385,143.0,
90,24386,145.0,
91,24387,144.0,
92,24391,146.0,
93,24392,147.0,
94,24399,148.0,
95,24400,149.0,
96,24401,152.0,
97,24402,151.0,
98,24403,150.0,
99,24404,153.0,
100,24405,154.0,
101,24406,155.0,
102,24407,156.0,
103,24409,157.0,
104,24410,159.0,
105,24411,158.0,
106,24412,160.0,
107,24414,161.0,
108,24421,165.0,
109,24422,167.0,
110,24423,166.0,
111,24429,174.0,
112,24430,173.0,
113,24432,172.0,
114,24433,171.0,
115,24434,170.0,
116,24435,169.0,
117,24436,168.0,
118,24527,175.0,
119,24528,176.0,
120,24529,177.0,
121,24530,178.0,
122,24531,179.0,
123,24543,180.0,
124,24548,193.0,
126,24550,191.0,
127,24551,190.0,
128,24552,189.0,
129,24553,188.0,
130,24554,187.0,
131,24555,186.0,
132,24556,181.0,
133,24557,182.0,
134,24558,183.0,
135,24559,184.0,
136,24560,185.0,
137,24577,192.0,
139,24587,196.0,
140,24592,197.0,
141,24593,198.0,
142,24595,201.0,
143,24596,200.0,
144,24597,199.0,
145,24599,202.0,
146,24600,203.0,
147,24601,204.0,
148,24602,205.0,
149,24603,206.0,
150,24604,207.0,
151,24606,208.0,
152,24607,209.0,
154,24609,210.0,
155,24610,211.0,
156,24776,212.0,
157,24777,213.0,
158,24778,215.0,
159,24779,216.0,
160,24780,217.0,
161,24786,218.0,
162,24787,219.0,
164,24805,213.0,
165,24967,221.0,
166,24994,222.0,
167,25004,223.0,
168,25005,223.0,
169,25023,223.0,
170,25071,225.0,
171,25076,226.0,
172,25138,227.0,
173,25151,111.0,
174,25224,228.0,
175,25226,229.0,
176,25245,230.0,
177,25295,232.0,
178,25442,233.0,
179,25443,234.0,
180,25444,235.0,
181,25445,236.0,
182,25446,237.0,
183,25447,238.0,
184,25448,239.0,
185,25449,240.0,
186,25450,241.0,
187,25451,242.0,
188,25452,243.0,
189,25453,244.0,
190,25454,245.0,
191,25455,246.0,
192,25456,247.0,
193,25457,248.0,
194,25458,249.0,
195,25459,250.0,
196,25460,251.0,
197,25461,252.0,
198,25462,253.0,
199,25463,254.0,
200,25464,255.0,
201,25465,256.0,
202,25466,257.0,
203,25467,258.0,
204,25468,259.0,
205,25469,260.0,
206,25470,261.0,
207,25471,262.0,
208,25472,263.0,
209,25474,265.0,
210,25475,266.0,
211,25476,267.0,
212,25477,268.0,
213,25478,269.0,
214,25479,270.0,
215,25480,271.0,
216,25481,272.0,
217,25482,273.0,
218,25483,274.0,
219,25484,276.0,
220,25485,277.0,
221,25486,278.0,
222,25487,279.0,
223,25488,280.0,
224,25489,281.0,
225,25490,282.0,
226,25491,283.0,
227,25492,284.0,
228,25493,285.0,
229,25494,286.0,
230,25495,287.0,
231,25496,288.0,
232,25497,289.0,
233,25498,290.0,
234,25499,291.0,
235,25500,292.0,
236,25501,293.0,
237,25502,294.0,
238,25503,295.0,
239,25504,296.0,
240,25505,297.0,
241,25506,298.0,
242,25507,299.0,
243,25508,300.0,
244,25509,301.0,
245,25510,302.0,
246,25511,303.0,
247,25512,304.0,
248,25513,305.0,
249,25514,306.0,
250,25515,307.0,
251,25516,308.0,
252,25517,309.0,
253,25518,310.0,
254,25519,311.0,
255,25520,312.0,
256,25521,313.0,
257,25522,314.0,
258,25523,315.0,
259,25524,316.0,
260,25525,317.0,
261,25526,318.0,
262,25527,319.0,
263,25528,320.0,
264,25538,321.0,
265,25539,321.0,
266,25540,322.0,
267,25541,322.0,
268,25542,323.0,
269,25543,323.0,
270,25544,324.0,
271,25545,324.0,
272,25567,325.0,
273,25568,326.0,
274,25569,327.0,
275,25570,328.0,
276,25571,329.0,
277,25572,330.0,
278,25573,331.0,
279,25574,332.0,
280,25575,333.0,
281,25576,334.0,
282,25577,335.0,
283,25578,336.0,
284,25579,337.0,
285,25580,338.0,
286,25581,339.0,
287,25582,340.0,
288,25583,341.0,
289,25584,342.0,
290,25585,343.0,
291,25586,344.0,
292,25587,345.0,
293,25588,346.0,
294,25589,347.0,
295,25590,348.0,
296,25591,349.0,
297,25592,350.0,
298,25593,351.0,
299,25594,352.0,
300,25595,353.0,
301,25596,354.0,
302,25597,355.0,
303,25598,356.0,
305,25605,357.0,
306,25609,358.0,
307,25610,359.0,
308,25611,360.0,
309,25612,361.0,
310,25613,362.0,
311,25614,363.0,
312,25615,364.0,
313,25616,365.0,
314,25617,366.0,
315,25618,367.0,
316,25619,368.0,
317,25620,369.0,
318,25621,370.0,
319,25622,371.0,
320,25623,372.0,
321,25624,373.0,
322,25625,374.0,
323,25626,375.0,
324,25627,376.0,
325,25628,377.0,
326,25629,378.0,
327,25630,379.0,
328,25631,380.0,
329,25632,381.0,
330,25633,382.0,
331,25634,383.0,
332,25635,384.0,
333,25636,385.0,
334,25637,386.0,
335,25638,387.0,
336,25639,388.0,
337,25640,389.0,
338,25641,390.0,
339,25642,391.0,
340,25643,392.0,
341,25644,393.0,
342,25645,394.0,
343,25646,395.0,
344,25647,396.0,
345,25648,397.0,
346,25649,398.0,
347,25650,399.0,
348,25651,400.0,
349,25652,401.0,
350,25653,402.0,
351,25654,403.0,
352,25655,404.0,
353,25697,405.0,
354,25752,406.0,
355,25846,416.0,
356,25847,417.0,
357,25848,418.0,
358,25849,419.0,
359,25896,421.0,
360,26007,427.0,
361,26008,428.0,
362,26009,429.0,
363,26010,430.0,
364,26086,431.0,
365,26106,432.0,
366,26108,433.0,
367,26270,434.0,
368,26308,435.0,
369,26383,436.0,
370,26429,437.0,
371,26663,446.0,
372,26664,447.0,
373,26665,447.0,
374,26666,449.0,
375,26667,450.0,
379,26680,438.0,
380,26686,439.0,
381,26689,440.0,
382,26691,441.0,
383,26692,442.0,
384,26693,443.0,
385,26694,444.0,
386,26697,445.0,
387,26786,451.0,
388,26787,452.0,
389,26826,456.0,
390,27202,448.0,
391,27303,460.0,
392,27364,466.0,
393,27378,462.0,
394,27495,463.0,
395,27505,464.0,
396,27507,465.0,
397,27508,465.0,
398,27509,465.0,
399,27515,461.0,
400,27570,471.0,
401,27571,472.0,
402,27572,469.0,
403,27573,470.0,
404,27574,474.0,
405,27575,475.0,
406,27577,550.0,
407,27578,,
408,27579,551.0,
409,27616,476.0,
410,27617,477.0,
411,27812,478.0,
412,27813,479.0,
413,27814,480.0,
414,27815,481.0,
415,27816,482.0,
416,27817,483.0,
417,27818,484.0,
418,27819,485.0,
419,27820,486.0,
420,27821,487.0,
421,27822,488.0,
422,27823,489.0,
423,27824,490.0,
424,27825,491.0,
425,27826,492.0,
426,27827,493.0,
427,27828,494.0,
428,27829,495.0,
429,27830,496.0,
430,27831,497.0,
431,27832,498.0,
432,27833,499.0,
433,27834,500.0,
434,27835,501.0,
435,27836,502.0,
436,27837,503.0,
437,27838,504.0,
438,27839,505.0,
439,27840,506.0,
440,27841,507.0,
441,27842,508.0,
442,27843,509.0,
443,27844,510.0,
444,27845,511.0,
445,27846,512.0,
446,27847,513.0,
447,27848,514.0,
448,27849,515.0,
449,27850,516.0,
450,27851,517.0,
451,27852,518.0,
452,27853,519.0,
453,27854,520.0,
454,27855,521.0,
455,27856,522.0,
456,27857,523.0,
457,27858,524.0,
458,27859,525.0,
459,27860,526.0,
460,27861,527.0,
461,27862,528.0,
462,27863,529.0,
463,27864,530.0,
464,27865,531.0,
465,27866,532.0,
466,27867,533.0,
467,27868,534.0,
468,27869,535.0,
469,27870,536.0,
470,27871,537.0,
471,27872,538.0,
472,27873,539.0,
473,27874,540.0,
474,27875,541.0,
475,27876,542.0,
476,27877,543.0,
477,27878,544.0,
478,27879,545.0,
479,27880,546.0,
480,28137,639.0,
481,28205,,1.0
482,28223,553.0,
483,28248,562.0,
484,28249,563.0,
485,28250,564.0,
486,28251,565.0,
487,28252,566.0,
488,28253,567.0,
489,28254,568.0,
490,28255,569.0,
491,28256,570.0,
492,28257,571.0,
493,28258,572.0,
494,28259,573.0,
495,28260,574.0,
496,28261,575.0,
497,28262,576.0,
498,28263,577.0,
499,28264,578.0,
500,28265,579.0,
501,28266,580.0,
502,28267,581.0,
503,28268,582.0,
504,28269,583.0,
505,28270,584.0,
506,28271,585.0,
507,28272,586.0,
508,28273,587.0,
509,28274,588.0,
510,28275,589.0,
511,28276,590.0,
512,28277,591.0,
513,28278,592.0,
514,28279,593.0,
515,28280,594.0,
516,28281,604.0,
517,28282,605.0,
518,28283,606.0,
519,28284,607.0,
520,28285,608.0,
521,28286,609.0,
522,28287,610.0,
523,28331,613.0,
524,28379,614.0,
525,28381,615.0,
526,28383,616.0,
527,28680,617.0,
528,28838,618.0,
529,28888,552.0,
531,29236,,10.0
532,29237,,11.0
533,29436,669.0,
537,30108,688.0,
538,30109,689.0,
