col0,col1,col2,col3,col4
AGO,2015,TOAD,-0.254874652654534,8.68557616403937e-29
AGO,2016,TOAD,-0.254874652654534,7.414523451068321e-15
AUS,2015,TOAD,-0.254874652654534,1.11015048949756e-28
AUS,2016,TOAD,-0.254874652654534,3.18339457487881e-22
BDI,2015,TOAD,-0.254874652654534,4.83886126703427e-29
BDI,2016,TOAD,-0.254874652654534,3.14546765396654e-22
BEN,2015,TOAD,-0.254874652654534,6.277367596952429e-22
BEN,2016,TOAD,-0.254874652654534,3.18339457487881e-22
BFA,2015,TOAD,-0.254874652654534,3.1613209120665897e-29
BFA,2016,TOAD,-0.254874652654534,3.1452309922734297e-22
BOL,2015,TOAD,-0.254874652654534,3.1526171470060596e-36
BOL,2016,TOAD,-0.254874652654534,2.47458361190187e-22
BRA,2015,TOAD,-0.254874652654534,3.9329655643443e-28
BRA,2016,TOAD,-0.254874652654534,4.17243118301554e-15
CAF,2015,TOAD,-0.254874652654534,4.451926857500961e-15
CAF,2016,TOAD,-0.254874652654534,8.86835563580776e-08
CMR,2015,TOAD,-0.254874652654534,8.61601118261617e-29
CMR,2016,TOAD,-0.254874652654534,4.6343801442064395e-22
COD,2015,TOAD,-0.254874652654534,9.98651436218185e-22
COD,2016,TOAD,-0.254874652654534,1.2914228921755999e-14
COG,2015,TOAD,-0.254874652654534,4.96015426163632e-22
COG,2016,TOAD,-0.254874652654534,3.13074942968214e-08
COL,2015,TOAD,-0.254874652654534,1.0585152831021901e-21
COL,2016,TOAD,-0.254874652654534,6.99953921265757e-08
CRI,2015,TOAD,-0.254874652654534,1.99690805503163e-21
CRI,2016,TOAD,-0.254874652654534,2.55728849274962e-08
DOM,2015,TOAD,-0.254874652654534,1.75407598799848e-15
DOM,2016,TOAD,-0.254874652654534,1.12518374105011e-08
ECU,2015,TOAD,-0.254874652654534,1.1411993840302e-35
ECU,2016,TOAD,-0.254874652654534,3.10720700694093e-22
ETH,2015,TOAD,-0.254874652654534,2.62926448057358e-22
ETH,2016,TOAD,-0.254874652654534,3.0505595424615404e-15
GAB,2015,TOAD,-0.254874652654534,4.4127261240258695e-36
GAB,2016,TOAD,-0.254874652654534,4.547021704152679e-22
GHA,2015,TOAD,-0.254874652654534,2.8706634315332e-08
GHA,2016,TOAD,-0.254874652654534,3.59978755277827e-15
GIN,2015,TOAD,-0.254874652654534,3.92989630180564e-22
GIN,2016,TOAD,-0.254874652654534,3.24975077780085e-15
GMB,2015,TOAD,-0.254874652654534,1.65283047627188e-22
GMB,2016,TOAD,-0.254874652654534,1.11130704045316e-22
GTM,2015,TOAD,-0.254874652654534,3.58870853354575e-36
GTM,2016,TOAD,-0.254874652654534,3.0635346554429597e-22
HND,2015,TOAD,-0.254874652654534,2.74213235767913e-29
HND,2016,TOAD,-0.254874652654534,3.5322335263791304e-15
HTI,2015,TOAD,-0.254874652654534,1.33200675716918e-15
HTI,2016,TOAD,-0.254874652654534,1.27741970511046e-08
IRQ,2015,TOAD,-0.254874652654534,2.08536024805191e-22
IRQ,2016,TOAD,-0.254874652654534,2.24064967922032e-15
KEN,2015,TOAD,-0.254874652654534,8.72858275016267e-16
KEN,2016,TOAD,-0.254874652654534,1.29182741500885e-15
KGZ,2015,TOAD,-0.254874652654534,1.37751259168436e-22
KGZ,2016,TOAD,-0.254874652654534,1.45887752328565e-15
