col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
10928,6012451,10928.0,"Technic, Gear 8 Tooth Type 2",85.0,72.0,Dark Bluish Gray,Solid Colors,4.0,0.22
26603,6162892,26603.0,Tile 2 x 3,11.0,0.0,Black,Solid Colors,4.0,0.68
3001,300126,3001.0,Brick 2 x 4,11.0,0.0,Black,Solid Colors,70.0,2.32
3002,300226,3002.0,Brick 2 x 3,11.0,0.0,Black,Solid Colors,7.0,1.92
3003,300326,3003.0,Brick 2 x 2,11.0,0.0,Black,Solid Colors,7.0,1.35
3004,300426,3004.0,Brick 1 x 2,11.0,0.0,Black,Solid Colors,2.0,0.8
3020,302026,3020.0,Plate 2 x 4,11.0,0.0,Black,Solid Colors,2.0,1.2
3030,303026,3030.0,Plate 4 x 10,11.0,0.0,Black,Solid Colors,12.0,5.55
32184,4121667,32184.0,"Technic, Axle and Pin Connector Perpendicular 3L with Center Pin Hole",11.0,0.0,Black,Solid Colors,4.0,0.64
32278,4542578,32278.0,"Technic, Liftarm 1 x 15 Thick",1.0,15.0,White,Solid Colors,2.0,4.0
3622,362226,3622.0,Brick 1 x 3,11.0,0.0,Black,Solid Colors,2.0,1.24
3648,6240162,3648.0,"Technic, Gear 24 Tooth (New Style with Single Axle Hole)",85.0,72.0,Dark Bluish Gray,Solid Colors,1.0,1.231
3705,370526,3705.0,"Technic, Axle 4",11.0,0.0,Black,Solid Colors,6.0,0.6
3708,370826,3708.0,"Technic, Axle 12",11.0,0.0,Black,Solid Colors,3.0,1.83
3713,6275844,3713.0,Technic Bush,86.0,71.0,Light Bluish Gray,Solid Colors,2.0,0.14
3941,614301,3941.0,"Brick, Round 2 x 2 with Axle Hole",1.0,15.0,White,Solid Colors,2.0,1.2
4186,,4186.0,Baseplate 48 x 48,9.0,7.0,Light Gray,Solid Colors,1.0,230.0
4716,6185471,4716.0,"Technic, Gear Worm Screw",86.0,71.0,Light Bluish Gray,Solid Colors,3.0,0.6
6536,6261371,6536.0,"Technic, Axle and Pin Connector Perpendicular",11.0,0.0,Black,Solid Colors,4.0,0.39
6632,4107828,6632.0,"Technic, Liftarm 1 x 3 Thin",11.0,0.0,Black,Solid Colors,4.0,0.45
92907,4610371,92907.0,"Technic, Axle and Pin Connector Perpendicular Split",11.0,0.0,Black,Solid Colors,1.0,1.1
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
143,521.791,,,,,,,,
