col0,col1,col2,col3,col4,col5,col6,col7,col8
ACCOUNT_ID,アカウントID,Account ID,accountID,STRING,False,,Attribute,
ACCOUNT_NAME,アカウント名,Account Name,accountName,STRING,False,,Attribute,
CAMPAIGN_ID,キャンペーンID,CampaignID,campaignID,LONG,False,,Segment,
ADGROUP_ID,広告グループID,Ad Group ID,adgroupID,LONG,False,,Segment,
KEYWORD_ID,キーワードID,Keyword ID,keywordID,LONG,False,,Segment,
CAMPAIGN_NAME,キャンペーン名,Campaign Name,campaignName,STRING,False,,Segment,
ADGROUP_NAME,広告グループ名,Ad Group Name,adgroupName,STRING,False,,Segment,
SEARCH_QUERY_DESTINATION_URL,クリックされたURL,Search Query Destination URL,searchQueryDestinationURL,STRING,False,,Attribute,
SEARCH_QUERY,検索クエリー,Search Query,searchQuery,STRING,False,,Attribute,
SEARCH_QUERY_MATCH_TYPE,検索クエリーのマッチタイプ,SearchQueryMatch Type,searchQueryMatchType,ENUM,False,,Segment,
KEYWORD,キーワード,Keyword,keyword,STRING,False,,Segment,
COST,コスト,Cost,cost,LONG,False,"[CONVERSION_NAME, OBJECT_OF_CONVERSION_TRACKING]",Metric,
IMPS,インプレッション数,Impressions,impressions,LONG,False,"[CONVERSION_NAME, OBJECT_OF_CONVERSION_TRACKING]",Metric,
CLICKS,クリック数,Clicks,clicks,LONG,False,"[CONVERSION_NAME, OBJECT_OF_CONVERSION_TRACKING]",Metric,
CLICK_RATE,クリック率,CTR,ctr,DOUBLE,False,"[CONVERSION_NAME, OBJECT_OF_CONVERSION_TRACKING]",Metric,
AVG_CPC,平均CPC,Avg. CPC,averageCpc,DOUBLE,False,"[CONVERSION_NAME, OBJECT_OF_CONVERSION_TRACKING]",Metric,
TRACKING_URL,トラッキングURL,Tracking URL,trackingURL,STRING,False,,Segment,
LANDING_PAGE_URL,最終リンク先URL,Landing Page URL,landingPageURL,STRING,False,,Segment,
CONVERSIONS,コンバージョン数,Conversions,conversions,DOUBLE,False,,Metric,
