col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
5,scholarNET:5,"الشَّيْخ أَبُو البركات, أوحد الزَّمَان ",http://onomasticon.irht.cnrs.fr/en/person/21980,,11,0.0,1.0,1.0,"إِسْلَامه, ذِمِّيا, على غير مِلَّته ","مُسلِم, يَهُودِي "
5,scholarNET:6,الشَّيْخ موفق الدّين عبد اللَّطِيف الْبَغْدَادِيّ,http://onomasticon.irht.cnrs.fr/en/entry/id/14823,?,2,0.0,0.0,0.0,,
5,scholarNET:7,ابْن الدهان المنجم,,?,2,,,,,
5,scholarNET:8,[ابن ابي اصيبعة],http://onomasticon.irht.cnrs.fr/en/entry/id/250369,,0,0.0,0.0,0.0,,
5,scholarNET:9,جمال الدّين بن فضلان,http://onomasticon.irht.cnrs.fr/en/entry/id/14397,,1,0.0,0.0,0.0,,
5,scholarNET:10,يُوسُف وَالِد الشَّيْخ موفق الدّين عبد اللَّطِيف,http://onomasticon.irht.cnrs.fr/en/person/26125,? or http://onomasticon.irht.cnrs.fr/en/person/9679 or http://onomasticon.irht.cnrs.fr/en/person/4020 (these may be duplicates),1,0.0,0.0,0.0,,
5,scholarNET:11,الْمُهَذّب بن النقاش ,,? confused with or related to http://onomasticon.irht.cnrs.fr/en/entry/id/9150 ?,1,,,,,
5,scholarNET:12,الْخَلِيفَة [المستنجد بِاللَّه],http://onomasticon.irht.cnrs.fr/en/entry/id/9002,,2,,,,,
5,scholarNET:13,قَاضِي الْقُضَاة,,?,2,,,,,
5,scholarNET:14,الشَّيْخ سعد الدّين أَبُو سعيد بن أبي السهل الْبَغْدَادِيّ العواد ,,,1,,,,فِي أول أمره يَهُودِيّا,
5,scholarNET:15,القَاضِي نجم الدّين عمر بن مُحَمَّد الْمَعْرُوف بِابْن الكريدي,,,1,,,,,
5,scholarNET:16,أمين الدولة بن التلميذ,onomasticon.irht.cnrs.fr/en/person/21979,,3,0.0,0.0,3.0,,"نَصرَانِي, يَهُودِي "
5,scholarNET:17,بدر الدّين أَبُو الْعِزّ يُوسُف بن مكي,http://onomasticon.irht.cnrs.fr/en/entry/id/250001,?,1,0.0,0.0,0.0,,
5,scholarNET:18,مهذب الدّين ابْن هُبل,http://onomasticon.irht.cnrs.fr/en/entry/id/4261,duplicates?: http://onomasticon.irht.cnrs.fr/en/entry/id/14585 and http://onomasticon.irht.cnrs.fr/en/entry/id/29162,1,0.0,0.0,2.0,,
5,scholarNET:19,[ا]لسُّلْطَان الْمُعظم غياث الدّين أبي شُجَاع مُحَمَّد بن ملك شاه,http://onomasticon.irht.cnrs.fr/en/entry/id/13623,,1,0.0,0.0,0.0,,
5,scholarNET:2,جالينوس,,,1,,,,,
5,scholarNET:4,"البديع الأصطرلابي ,بديع الزَّمَان أَبُو الْقَاسِم هبة الله بن الْحُسَيْن بن أَحْمد الْبَغْدَادِيّ",http://onomasticon.irht.cnrs.fr/en/entry/id/13808,,2,0.0,0.0,0.0,,
