col0,col1,col2,col3,col4,col5
6544,14,True,6545,0.6505753350461201,S
6545,14,True,6545,1.0000000000000002,E
6546,14,True,6545,1.0000000000000002,E
6547,14,True,6545,0.9354465798459756,S
6548,14,False,6545,0.2277645854636559,X
6549,14,True,6545,0.9956984935450844,S
6550,14,True,6545,0.9956984935450844,S
6551,14,True,6545,0.8866350338664877,S
6552,14,True,6545,0.6505753350461201,S
6553,14,False,6545,0.3440840101936271,X
6554,14,True,6545,1.0000000000000002,E
6555,14,True,6545,1.0000000000000002,E
6556,14,True,6545,1.0000000000000002,E
6557,14,False,6545,0.0297537139508431,X
6558,14,False,6545,0.0306921851799111,X
6559,14,True,6545,0.9956984935450844,S
6560,14,False,6545,0.0927874059894041,X
6561,14,True,6545,0.9956984935450844,S
6562,14,True,6545,0.6056701465283022,S
6563,14,True,6545,0.9956984935450844,S
6564,14,True,6545,0.8332974403302867,V
6565,14,True,6545,0.9956984935450844,S
6566,14,True,6545,0.9956984935450844,S
6567,14,True,6545,0.9342616474358628,S
6568,14,True,6545,0.9956984935450844,S
6569,14,True,6545,0.5810880673777514,V
6570,14,True,6545,0.9393234190789708,S
6571,14,True,6545,1.0000000000000002,E
6572,14,True,6545,0.9111157074563396,S
6573,14,True,6545,0.6141977746277466,S
6574,14,True,6545,0.9956984935450844,S
6575,14,True,6545,0.6141977746277466,S
6576,14,True,6545,0.6141977746277466,S
6577,14,True,6545,0.8866350338664877,S
6578,14,False,6545,0.3068852777513942,-1
6579,14,True,6545,0.9956984935450844,S
6580,14,True,6545,0.9956984935450844,S
6581,14,True,6545,0.9956984935450844,S
6582,14,True,6545,0.6505753350461201,S
6583,14,True,6545,0.8866350338664877,S
6584,14,True,6545,0.9956984935450844,S
6585,14,False,6545,0.5990828036792418,X
6586,14,True,6545,1.0000000000000002,E
6587,14,True,6545,0.9589679136990598,S
6588,14,True,6545,0.9956984935450844,S
6589,14,False,6545,0.4784825968775776,X
6590,14,True,6545,0.9956984935450844,S
6591,14,True,6545,0.9354465798459756,S
6592,14,False,6545,0.5647447499677675,X
6593,14,True,6545,0.6141977746277466,S
6594,14,True,6545,0.8866350338664877,S
6595,14,False,6545,0.2487173677334413,X
6596,14,False,6545,0.1226144801366504,X
6597,14,True,6545,1.0000000000000002,E
6598,14,True,6545,0.6141977746277466,S
6599,14,True,6545,0.8866350338664877,S
6600,14,True,6545,0.9956984935450844,S
6601,14,True,6545,0.9625239452154004,S
6602,14,False,6545,0.0,X
6603,14,True,6545,0.9623633392103365,S
6604,14,True,6545,0.6141977746277466,S
6605,14,True,6545,0.9956984935450844,S
6606,14,True,6545,0.9956984935450844,S
6607,14,False,6545,0.7657212783427323,M
6608,14,True,6545,0.8866350338664877,S
6609,14,True,6545,0.9956984935450844,S
6610,14,True,6545,0.9956984935450844,S
6611,14,True,6545,0.9956984935450844,S
6612,14,False,6545,0.2800552578218627,X
6613,14,True,6545,0.9956984935450844,S
6614,14,False,6545,0.6580211373409823,X
6615,14,False,6545,0.3033385416279788,X
6616,14,True,6545,0.9956984935450844,S
6617,14,True,6545,0.9956984935450844,S
6618,14,False,6545,0.4627628291611618,X
6619,14,True,6545,1.0000000000000002,E
6620,14,False,6545,0.3510990716063059,X
6621,14,False,6545,0.06418794032471,X
6622,14,False,6545,0.6983772335080758,M
6623,14,False,6545,0.6177147525092016,-1
6624,14,False,6545,0.4471949469004998,X
6625,14,False,6545,0.423536452417416,X
6626,14,True,6545,0.5871096848967703,S
6627,14,True,6545,0.8775126064269309,S
6628,14,True,6545,0.5885993948811994,S
6629,14,True,6545,0.6896617984560983,S
6630,14,False,6545,0.6513497794804077,M
6631,14,False,6545,0.7649121165824018,X
6632,14,False,6545,0.8154439848015443,M
6633,14,True,6545,0.7034966076566694,S
6634,14,True,6545,0.6132438288986276,S
6635,14,True,6545,0.8647302905205315,S
6636,14,True,6545,0.7548010012673216,S
6637,14,False,6545,0.381429267500158,X
6638,14,True,6545,0.9002326583457293,S
6639,14,True,6545,0.592188175011133,S
6640,14,True,6545,0.6889555779403874,S
6641,14,True,6545,0.8767813246838805,S
6642,14,False,6545,0.1049796052784467,X
6643,14,False,6545,0.8655573003823919,X
6644,14,False,6545,0.8055300277063019,X
6645,14,False,6545,0.1610005741266281,X
6646,14,False,6545,0.2142710641382573,X
6647,14,False,6545,0.781693615595954,M
6648,14,True,6545,0.6961961283740948,S
6649,14,False,6545,0.7313022472418673,X
6650,14,False,6545,0.7352286389923308,X
6651,14,False,6545,0.381429267500158,X
