col0,col1,col2,col3,col4,col5,col6
countries,Spain,,,,,
countries,China,,,,,
countries,United Arab Emirates,UAE,U.A.E,,,
countries,France,,,,,
countries,Italy,,,,,
countries,Germany,,,,,
documents,emirated ID,ID,,,,
documents,passport,,,,,
emergency,police,,,,,
emergency,Civil Defence,fire department,civil defence,,,
emergency,coronavirus helpline,corona emergency,,,,
emergency,ambulance,,,,,
emergency,emergency,,,,,
emirates,Dubai,,,,,
emirates,Abu Dhabi,,,,,
holiday,memorial day,,,,,
holiday,independence day,7/4,fourth of july,july 4,july 4th,july fourth
holiday,valentine's day,valentine day,valentines day,,,
holiday,christmas eve,x mas eve,x-mas eve,xmas eve,,
holiday,new years eve,12-31,12/31,dec 31,dec 31st,new year's eve
holiday,halloween,,,,,
holiday,thanksgiving,turkey day,,,,
holiday,labor day,,,,,
landmark,empire state building,empire state,emprire state,,,
landmark,times square,time sqaure,time square,times sqaure,,
landmark,grand central,,,,,
my-locations,United Arab Emirates,UAE,u.a.e,emirates,,
new_zip_code,75001,,,,,
new_zip_code,78709,,,,,
new_zip_code,78708,,,,,
new_zip_code,75014,,,,,
new_zip_code,78712,,,,,
new_zip_code,78713,,,,,
new_zip_code,78719,,,,,
new_zip_code,78717,,,,,
new_zip_code,78716,,,,,
new_zip_code,78715,,,,,
new_zip_code,78714,,,,,
new_zip_code,78711,,,,,
new_zip_code,78710,,,,,
not_sure,not sure,I don't know,I'm uncertain,I'm not sure,,
phone,UAE Phone pattern,/(\d{2})-(\d{3})-(\d{4})/,,,,
prescreening,prescreening,self-screening,self screening,health check,,
school_type,college,,,,,
school_type,middle school,,,,,
school_type,grade school,,,,,
school_type,preschool,,,,,
school_type,high school,,,,,
screening,location,places,,,,
screening,documents,,,,,
screening,process,,,,,
screening,cost,price,pricing,costs,,
shops,pharmacy,pharmacies,supermarket,grocery,groceries,
shops,vet clinic,pet clinic,,,,
specialist,Robert,bob,,,,
specialist,Barbara,barbra,,,,
specialist,Brenda,,,,,
specialist,Nicholas,nick,,,,
specialist,Maria,,,,,
specialist,Derrik,derek,derik,derrik,derrick,
testing_location,Health Care Centers,Health Care,Health Center,Health Centers,Hospitals,clinics
testing_location,Drive Thru,Drive Through,,,,
transportations,taxi,taxis,,,,
transportations,Bus,Public bus,,,,
transportations,Metro,train,,,,
transportations,Tram,,,,,
zip_code,43205,,,,,
zip_code,43202,,,,,
zip_code,43201,,,,,
zip_code,43206,,,,,
zip_code,43123,,,,,
zip_code,@sys-number,/(\b|\s)\d{5}(\b|\s)/,,,,
zip_code,43125,,,,,
zip_code,43207,,,,,
zip_code,43147,,,,,
zip_code,43204,,,,,
zip_code,43209,,,,,
zip_code,43203,,,,,
zip_code,43137,,,,,
