col0,col1,col2,col3,col4
eegg,Easter Egg-flavored,The RNG can't get this one due to a bug. It's a feature!,,0
bean,Bean-flavored,RNGsus is really thinking bout thos beans,https://i.imgur.com/t2qOuQd.png,1
nut,Nut-flavored,"No, not the white kind.",https://i.imgur.com/vvOj6OC.png,2
oldpeople,Old people-flavored,this is what happens when you don't use commas,,3
thanos,Thanos-flavored,Eat them or you will be snapped.,,4
chocolate,Chocolate-flavored,Mmmmm,https://i.imgur.com/gdwsAL5.png,5
tidepod,Tide pod-flavored,A flavor for all the Gen Zs.,,6
strawberry,Strawberry-flavored,Mmmmm,https://i.imgur.com/jVAPBTb.png,7
grape,Grape-flavored,Mmmmm,https://i.imgur.com/2RWGeAf.jpg,8
mango,Mango-flavored,Mmmmm,,9
spaghetti,Spaghetti-flavored,Italians need beans too.,,10
meatball,Meatball-flavored,Put these bad boys on your spaghetti flavored beans if you are American.,,11
water,Water-flavored,Nestle would kill you for these.,,12
nothing,Nothing-flavored,you do not deserve beans,https://i.imgur.com/yu1aMbg.png,13
tissue,Tissue-flavored,stick them in your nose when you have a nosebleed,,14
pumpkinspice,Pumpkin Spice-flavored,You have wear uggs to like these.,https://i.imgur.com/LLMN5qt.png,15
angelfood,Angel food-flavored,Mmmmm,,16
devilsfood,Devils food-flavored,Mmmmm,,17
coffee,Coffee-flavored,Drinkable beans!,https://i.imgur.com/8m9YD0Y.png,18
toe,Toe bean-flavored,the cutest beans,https://i.imgur.com/OVPyja9.png,19
illegal,Illegal-flavored,Don't tell the cops.,,20
death,Death-flavored,eat these to die instantly,,21
cupcake,Cupcake-flavored,Mmmmm,,22
forbidden,Forbidden,Mmmmm,,23
goose,Goose-flavored,HONK,,24
sans,Sans-flavored,hehehehehehehehehehehehehehehehe,,25
comicsans,Comic Sans-flavored,These beans deserve to die.,,26
cancer,Cancer-flavored,Mmmmm,,27
furry,Furry-flavored,uwu,,28
cursed,Cursed-flavored,Mmmmm,https://i.imgur.com/0lP8Xmb.png,29
chefboyardee,Chef Boyardee-flavored,For when you can't afford real beans.,,30
antibean,Antibean-flavored,Do **NOT** eat these with any other kinds of beans.,https://i.imgur.com/vLMfM20.png,31
dab,Dab-flavored,YEET,,32
circuitboard,Circuit board-flavored,yum,,33
plastic,Plastic-flavored,Mmmmm,https://i.imgur.com/LOtYQV1.png,34
apple,Apple-flavored,the edible kind,,35
what,What-flavored,eating these causes instant confusion,,36
doritos&bees,Doritos and Bees-flavored,sponsored by bees,,37
dorito,Dorito-flavored,an essential ingredient for gamergunk,,38
bees,Bee-flavored,***bzzzzzzzzzzzzzzzzzzz***,,39
pizzawith12eggs,Egg Pizza-flavored,12 eggs went into making this pizza,,40
sweat,Sweat-flavored,salty,,41
chalk,Chalk-flavored,Mmmmm,,42
cement,Cement-flavored,Mmmmm,,43
candle,Candle-flavored,a bit waxy,,44
anime,Anime-flavored,hatsune beanku,,45
Beet,Beet-flavored,Mmmmm,,46
GummyBears&Ham,Gummy bears & Ham-flavored,Mmmmm,,47
LambSauce,Lamb sauce-flavored,gordon ramsay will be angry if you lose these,,48
fuck,Fuck-flavored,fuckfuckfuckfuckfuckfuck,,49
shit,Shit-flavored,shitshitshitshitshitshit,,50
crap,Crap-flavored,tastes like shit,,51
egg,Egg-flavored,eggu,,52
Uranium-235,Uranium-235 flavored,WARNING: consumption of thos beans causes cancer,,53
Plutonium,Plutonium-flavored,WARNING: consumption of thos beans causes cancer,,54
Carbon,Carbon-flavored,Mmmmm,https://i.imgur.com/xroxC8b.png,55
Nanotube,Carbon Nanotube-flavored,like drinking needles,,56
Milk,Milk-flavored,"the image isn't even a meme, this is a real recipe",https://i.imgur.com/iXCMk5M.png,57
Milksteak,Jellybean Milksteak-flavored,obligatory,https://i.imgur.com/qnLkQd7.png,58
ChlorosulfonicAcid,Chlorosulfonic Acid-flavored,Mmmmm,,59
Gay,Gay-flavored,"MOM, DAD I'M BEANS",,60
Pie,Pie-flavored,pie flavor,,61
boob,Boob-flavored,yes,https://i.imgur.com/zlUueVi.png,62
toiletcleaner,Toilet cleaner-flavored,eating these may cause death,,63
salt,Salt-flavored,Mmmmm,,64
pepper,Pepper-flavored,i dare you to snort these,,65
alien,Alien-flavored,eating these may cause space aids,,66
everything,Everything-flavored,tastes like shit and heaven at the same time,https://i.imgur.com/97jub8k.png,67
glass,Glass-flavored,a bit crunchy,https://i.imgur.com/IdFkeKJ.png,68
cum,Cum-flavored,This time it is the white kind.,https://i.imgur.com/eYr9YlC.png,69
Satan,Satan-flavored,Satan laughs,,70
Santa,Santa-flavored,Santa laughs,,71
blood,Blood-flavored,juicy,,72
batteryacid,Battery acid-flavored,juicy,,73
VOID,Void-flavored,CANNOT ESCAPE THE VOID,,74
