col0,col1,col2,col3,col4,col5,col6
1,Neuvonta ja ohjaus työterveystoiminnasta,Neuvonta ja ohjaus työterveystoiminnasta,2020-01-01,2022-10-05,46,1
2,Asiakassuhteen luominen ja ylläpitäminen työterveysyhteistyössä,Asiakassuhteen luominen ja ylläpitäminen työterveysyhteistyössä,2020-01-01,2021-10-05,46,1
3,Työterveystoiminnan suunnittelu: tth prosessien tarkoituksenmukainen hyödyntäminen asiakaskohtaisesti,Työterveystoiminnan suunnittelu: tth prosessien tarkoituksenmukainen hyödyntäminen asiakaskohtaisesti,2020-01-01,2021-10-05,46,1
4,"Työpaikkaselvityksen toteuttaminen, raportin kirjoittaminen ja raportointi","Työpaikkaselvityksen toteuttaminen, raportin kirjoittaminen ja raportointi",2020-01-01,2021-10-05,46,2
5,ESV:n ja tapaturmavaaran tunnistaminen ja terveydellisen merkityksen arviointi,ESV:n ja tapaturmavaaran tunnistaminen ja terveydellisen merkityksen arviointi,2020-01-01,2021-10-05,46,2
6,Työn keskeisten kuormitustekijöiden tunnistaminen sekä terveydellisen ja työkykymerkityksen arviointi,Työn keskeisten kuormitustekijöiden tunnistaminen sekä terveydellisen ja työkykymerkityksen arviointi,2020-01-01,2021-10-05,46,2
7,Työpaikan ensiaputarpeen määrittäminen,Työpaikan ensiaputarpeen määrittäminen,2020-01-01,2021-10-05,46,2
8,Työhygieenisten mittausten ja biomonitoroinnin tarvearviointi ja tulosten tulkinta,Työhygieenisten mittausten ja biomonitoroinnin tarvearviointi ja tulosten tulkinta,2020-01-01,2021-10-05,46,2
9,Työpaikan sisäilmaongelman selvittely,Työpaikan sisäilmaongelman selvittely,2020-01-01,2021-10-05,46,2
10,Erityisäitiyspäivärahan tarpeen arviointi,Erityisäitiyspäivärahan tarpeen arviointi,2020-01-01,2021-10-05,46,2
11,Työyhteisön toiminnan selvittäminen/Epäasiallisen kohtelun tunnistamisee ja siihen puuttumiseen liittyvät selvitykset,Työyhteisön toiminnan selvittäminen/Epäasiallisen kohtelun tunnistamisee ja siihen puuttumiseen liittyvät selvitykset,2020-01-01,2021-10-05,46,2
12,Työkuormituksen selvittäminen,Työkuormituksen selvittäminen,2020-01-01,2021-10-05,46,2
13,Työterveystarkastusten tarvearviointi ja suunnittelu,Työterveystarkastusten tarvearviointi ja suunnittelu,2020-01-01,2021-10-05,46,3
14,Altistelähtöisen työterveystarkastuksen tekeminen,Altistelähtöisen työterveystarkastuksen tekeminen,2020-01-01,2021-10-05,46,3
15,Työn edellyttämien terveydellisten erityisvaatimusten takia tehtävän työterveystarkastuksen tekeminen,Työn edellyttämien terveydellisten erityisvaatimusten takia tehtävän työterveystarkastuksen tekeminen,2020-01-01,2021-10-05,46,3
16,Terveystarkastus työkyvyn arvioimiseksi ja tukemiseksi,Terveystarkastus työkyvyn arvioimiseksi ja tukemiseksi,2020-01-01,2021-10-05,46,3
17,Työ- ja altisteanamneesin ottaminen,Työ- ja altisteanamneesin ottaminen,2020-01-01,2021-10-05,46,3
18,Työterveysneuvottelun toteuttaminen,Työterveysneuvottelun toteuttaminen,2020-01-01,2021-10-05,46,4
19,Työkokeilun järjestäminen,Työkokeilun järjestäminen,2020-01-01,2021-10-05,46,4
20,Muun ammatillisen kuntoutuksen suunnittelu ja järjestäminen,Muun ammatillisen kuntoutuksen suunnittelu ja järjestäminen,2020-01-01,2021-10-05,46,4
21,Työilmapiiriasioissa tarvittavaan tukeen liittyvä neuvonta ja ohjaus,Työilmapiiriasioissa tarvittavaan tukeen liittyvä neuvonta ja ohjaus,2020-01-01,2021-10-05,46,4
22,Ryhmämuotoiset työterveyttä tukevan neuvonnan ja ohjauksen toiminnot,Ryhmämuotoiset työterveyttä tukevan neuvonnan ja ohjauksen toiminnot,2020-01-01,2021-10-05,46,4
23,Työsuojeluyhteistyöhön liittyvät toiminnot,Työsuojeluyhteistyöhön liittyvät toiminnot,2020-01-01,2021-10-05,46,4
24,Muun terveydenhuollon ja kuntoutuksen ym. kanssa toteutuva yhteistyö,Muun terveydenhuollon ja kuntoutuksen ym. kanssa toteutuva yhteistyö,2020-01-01,2021-10-05,46,4
25,Verkoston rakentaminen/ verkostoyhteistyö työllistymiskyvyn tukemiseksi,Verkoston rakentaminen/ verkostoyhteistyö työllistymiskyvyn tukemiseksi,2020-01-01,2021-10-05,46,4
26,Työhön liittyvien sairauksien tunnistaminen ja hoito,Työhön liittyvien sairauksien tunnistaminen ja hoito,2020-01-01,2021-10-05,46,5
27,Ammattitautien diagnostiikka/sen käynnistäminen,Ammattitautien diagnostiikka/sen käynnistäminen,2020-01-01,2021-10-05,46,5
28,Työtapaturman käsitteleminen,Työtapaturman käsitteleminen,2020-01-01,2021-10-05,46,5
29,Työuupumuksen arviointi ja hoidon suunnitteleminen,Työuupumuksen arviointi ja hoidon suunnitteleminen,2020-01-01,2021-10-05,46,5
30,Sairauspoissaolotarpeen arviointi ja pituuden määrittäminen,Sairauspoissaolotarpeen arviointi ja pituuden määrittäminen,2020-01-01,2021-10-05,46,5
31,Osasairausvapaaseen liittyvät toiminnot,Osasairausvapaaseen liittyvät toiminnot,2020-01-01,2021-10-05,46,5
32,90 päivän lausunto työssäjatkamisen edellytysten selvittämiseksi (30-60-90),90 päivän lausunto työssäjatkamisen edellytysten selvittämiseksi (30-60-90),2020-01-01,2021-10-05,46,5
