col0,col1,col2,col3,col4,col5,col6
0,0,0,0,31337,46147,1438918233
0,0,0,3,-100000000000000000000,46194,1438918983
0,0,0,7,31337,46219,1438919461
0,0,0,8,100000000000000000000,46220,1438919491
0,0,1,0,-31337,46147,1438918233
0,0,1,5,-31337,46214,1438919394
0,0,1,7,-31337,46219,1438919461
1,0,2,1,19900000000000000000,46169,1438918613
1,0,2,2,599989500000000000000,46170,1438918630
1,0,2,4,-803989500000000000000,46205,1438919175
1,0,3,1,-19900000000000000000,46169,1438918613
1,0,3,3,100000000000000000000,46194,1438918983
1,0,3,6,0,46217,1438919451
1,0,3,6,0,46217,1438919451
1,0,3,8,-100000000000000000000,46220,1438919491
1,0,3,9,50000000000000000000,46230,1438919571
2,0,4,2,-599989500000000000000,46170,1438918630
2,0,4,4,803989500000000000000,46205,1438919175
2,0,5,5,31337,46214,1438919394
3,0,6,9,-50000000000000000000,46230,1438919571
