col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
5,16,691988.293629,147,8,46,3,32,1.0,0.5,691991.0886494,691997.3914908,0,691997.6630545,0,0,,,693242.1666189,1253.87298990006,5,691992.3878217,0.0693944999948144,692006.6099112
5,16,691988.293629,149,8,48,3,22,1.3,0.8,692010.718512,692017.193624,0,692017.9044073,0,0,692028.7291438,1.89969439990819,693242.1666189,1253.87298990006,5,692012.1898136,0.0816713999956846,692026.8293842
5,16,691988.293629,149,8,48,3,34,1.0,1.3,692030.8650898,692037.0101114,0,692038.2286219,0,0,692050.3837301,3.21234149998054,693242.1666189,1253.87298990006,5,692032.0066226,0.0598467000527307,692047.1713595
5,16,691988.293629,150,8,49,3,35,1.2,1.9,692051.2051058,692058.0082322,0,692059.3660681,0,0,692071.975704,3.66441319999285,693242.1666189,1253.87298990006,5,692053.0046,0.041822100058198,692068.3112611
5,16,691988.293629,38,9,50,5,6,1.9,0.5,692072.5075681,692102.5465048,0,692102.942944,0,0,,,693242.1666189,1253.87298990006,28,692074.5420041,0.0306970999808982,692112.920144
5,16,691988.293629,35,13,47,10,3,3.0,0.5,692116.9659295,692148.1539624,0,692148.5043962,0,0,,,693242.1666189,1253.87298990006,28,692120.1502669,0.0333415000932291,692162.4715514
5,16,691988.293629,36,13,48,10,16,3.1,0.5,692166.4897142,692197.7505053,0,692198.1386687,0,0,,,693242.1666189,1253.87298990006,28,692169.7471268,0.0456768999574706,692212.0954014
5,16,691988.293629,150,8,49,3,11,2.0,0.7,692216.1115727,692223.7458156,0,692223.861714,0,0,692235.0004328,2.18343580001965,693242.1666189,1253.87298990006,5,692218.7422276,0.046469199936837,692232.8169655
5,16,691988.293629,38,9,50,5,30,1.1,0.7,692236.8364918,692266.087706,0,692266.7188986,0,0,692279.6162751,2.97453929996118,693242.1666189,1253.87298990006,28,692238.0842154,0.077937199966982,692276.641589
5,16,691988.293629,148,8,47,3,33,1.6,1.0,692280.6620959,692287.4310229,0,692288.2945624,0,0,692300.6324167,3.36499959998764,693242.1666189,1253.87298990006,5,692282.4278862,0.0290971000213176,692297.2674134
5,16,691988.293629,146,8,45,3,7,2.7,0.5,692301.2852851,692309.1322621,0,692309.5312445,0,0,692322.4163359,3.92584930011071,693242.1666189,1253.87298990006,5,692304.1290409,0.0407867999747396,692318.4904833
5,16,691988.293629,36,13,48,10,28,2.2,0.7,692322.9341815,692353.774957,0,692353.8675232,0,0,,,693242.1666189,1253.87298990006,28,692325.7714455,0.0303020999999717,692367.8395424
5,16,691988.293629,37,13,49,10,17,1.9,0.9,692371.8546152,692401.927051,0,692402.7043074,0,0,692419.5799635,2.92036980006378,693242.1666189,1253.87298990006,28,692373.9234118,0.0436299000866711,692416.6595815
5,16,691988.293629,34,13,46,10,14,1.4,1.0,692420.6780437,692450.2208933,0,692451.1196587,0,0,,,693242.1666189,1253.87298990006,28,692422.2174038,0.0382324999663979,692465.0831251
5,16,691988.293629,147,8,46,3,8,3.2,0.6,692469.0962232,692477.4811917,0,692477.9699325,0,0,692489.7288282,2.82713459990919,693242.1666189,1253.87298990006,5,692472.4774504,0.0703679999569431,692486.9016832
5,16,691988.293629,37,13,49,10,5,1.9,2.4,692490.9197629,692521.488073,0,692523.2780821,0,0,692539.3614907,2.13680800003931,693242.1666189,1253.87298990006,28,692493.4848629,0.0533335000509396,692537.2246793
5,16,691988.293629,37,13,49,10,29,1.9,0.5,692541.2445905,692571.3132349,0,692571.6743168,0,0,,,693242.1666189,1253.87298990006,28,692543.3100411,0.0237925000255927,692585.6499824
5,16,691988.293629,148,8,47,3,21,1.9,0.5,692589.6662767,692596.6990837,0,692597.1267905,0,0,692608.7679328,2.69610300008208,693242.1666189,1253.87298990006,5,692591.69539,0.0575985000468791,692606.0718196
5,16,691988.293629,33,13,45,10,25,1.6,2.7,692610.0916521,692639.8319651,0,692642.4340693,0,0,692658.5631745,2.16601180005819,693242.1666189,1253.87298990006,28,692611.8288652,0.0374475000426173,692656.3971527
5,16,691988.293629,146,8,45,3,31,2.2,2.3,692660.4156529,692668.3287173,0,692669.9865138,0,0,692681.4986776,2.57797159999609,693242.1666189,1253.87298990006,5,692663.3251072,0.0676089000189677,692678.9206958
5,16,691988.293629,35,13,47,10,27,1.1,0.6,692682.9398213,692712.2034806,0,692712.6958724,0,0,692729.5045566,2.85934289998841,693242.1666189,1253.87298990006,28,692684.2002782,0.0504465999547392,692726.6452103
5,16,691988.293629,34,13,46,10,26,3.0,1.9,692730.6644002,692761.837585,0,692763.6204807,0,0,692781.1311892,3.56127780000679,693242.1666189,1253.87298990006,28,692733.833901,0.0528925000689924,692777.5699013
5,16,691988.293629,146,8,45,3,19,2.2,0.8,692781.6508343,692789.0218208,0,692789.6883786,0,0,692801.9851791,3.32939550001174,693242.1666189,1253.87298990006,5,692784.0185968,0.0344814999261871,692798.6557735
5,16,691988.293629,35,13,47,10,15,1.1,0.7,692802.6743737,692831.9394767,0,692832.5136336,0,0,692849.8656386,3.38607470004354,693242.1666189,1253.87298990006,28,692803.9359823,0.0361984999617562,692846.4795603
5,16,691988.293629,33,13,45,10,1,1.6,0.6,692850.4991417,692880.3213091,0,692880.7580357,0,0,692898.2558443,3.5513154999353,693242.1666189,1253.87298990006,28,692852.3180539,0.0541469999589026,692894.7045184
