col0,col1,col2
1261,Wychwood (94),1
1262,Yonge-Eglinton (100),1
1263,Yonge-St.Clair (97),3
1264,York University Heights (27),1
1265,Yorkdale-Glen Park (31),0
1266,Lambton Baby Point (114),0
1267,Lansing-Westgate (38),0
1268,Lawrence Park North (105),1
1269,Lawrence Park South (103),0
1270,Leaside-Bennington (56),1
1271,Little Portugal (84),1
1272,Long Branch (19),0
1273,Malvern (132),0
1274,Maple Leaf (29),0
1275,Markland Wood (12),1
1276,Milliken (130),0
1277,Mimico (includes Humber Bay Shores) (17),1
1278,Morningside (135),0
1279,Moss Park (73),0
1280,Mount Dennis (115),0
1281,Mount Olive-Silverstone-Jamestown (2),0
1282,Mount Pleasant East (99),0
1283,Mount Pleasant West (104),4
1284,New Toronto (18),1
1285,Newtonbrook East (50),0
1286,Newtonbrook West (36),0
1287,Niagara (82),0
1288,North Riverdale (68),0
1289,North St.James Town (74),0
1290,O'Connor-Parkview (54),0
1291,Oakridge (121),0
1292,Oakwood Village (107),1
1293,Old East York (58),0
1294,Palmerston-Little Italy (80),0
1295,Parkwoods-Donalda (45),1
1296,Pelmo Park-Humberlea (23),0
1297,Playter Estates-Danforth (67),0
1298,Pleasant View (46),0
1299,Princess-Rosethorn (10),0
1300,Regent Park (72),0
1301,Rexdale-Kipling (4),0
1302,Rockcliffe-Smythe (111),0
1303,Roncesvalles (86),0
1304,Rosedale-Moore Park (98),1
1305,Rouge (131),0
1306,Runnymede-Bloor West Village (89),0
1307,Rustic (28),2
1308,Scarborough Village (139),1
1309,South Parkdale (85),0
1310,South Riverdale (70),1
1311,St.Andrew-Windfields (40),1
1312,Steeles (116),1
1313,Stonegate-Queensway (16),0
1314,Tam O'Shanter-Sullivan (118),1
1315,Taylor-Massey (61),0
1316,The Beaches (63),1
1317,Thistletown-Beaumond Heights (3),0
1318,Thorncliffe Park (55),0
1319,Trinity-Bellwoods (81),0
1320,University (79),0
1321,Victoria Village (43),0
1322,Waterfront Communities-The Island (77),0
1323,West Hill (136),0
1324,West Humber-Clairville (1),0
1325,Westminster-Branson (35),0
1326,Weston (113),0
1327,Weston-Pellam Park (91),0
1328,Wexford/Maryvale (119),0
1329,Willowdale East (51),0
1330,Willowdale West (37),0
1331,Willowridge-Martingrove-Richview (7),0
1332,Woburn (137),1
1333,Woodbine Corridor (64),0
1334,Woodbine-Lumsden (60),0
1335,Agincourt North (129),0
1336,Agincourt South-Malvern West (128),1
1337,Alderwood (20),0
1338,Annex (95),5
1339,Banbury-Don Mills (42),4
1340,Bathurst Manor (34),4
1341,Bay Street Corridor (76),0
1342,Bayview Village (52),1
1343,Bayview Woods-Steeles (49),0
1344,Bedford Park-Nortown (39),1
1345,Beechborough-Greenbrook (112),1
1346,Bendale (127),0
1347,Birchcliffe-Cliffside (122),2
1348,Black Creek (24),0
1349,Blake-Jones (69),0
1350,Briar Hill-Belgravia (108),0
1351,Bridle Path-Sunnybrook-York Mills (41),0
1352,Broadview North (57),0
1353,Brookhaven-Amesbury (30),0
1354,Cabbagetown-South St.James Town (71),0
1355,Caledonia-Fairbank (109),0
1356,Casa Loma (96),0
1357,Centennial Scarborough (133),0
1358,Church-Yonge Corridor (75),0
1359,Clairlea-Birchmount (120),0
1360,Clanton Park (33),0
1361,Cliffcrest (123),0
1362,Corso Italia-Davenport (92),0
1363,Danforth (66),0
1364,Danforth East York (59),0
1365,Don Valley Village (47),0
1366,Dorset Park (126),1
1367,Dovercourt-Wallace Emerson-Junction (93),1
1368,Downsview-Roding-CFB (26),0
1369,Dufferin Grove (83),0
1370,East End-Danforth (62),0
1371,Edenbridge-Humber Valley (9),0
1372,Eglinton East (138),0
1373,Elms-Old Rexdale (5),0
1374,Englemount-Lawrence (32),1
1375,Eringate-Centennial-West Deane (11),1
1376,Etobicoke West Mall (13),0
1377,Flemingdon Park (44),0
1378,Forest Hill North (102),2
1379,Forest Hill South (101),0
1380,Glenfield-Jane Heights (25),0
1381,Greenwood-Coxwell (65),0
1382,Guildwood (140),1
1383,Henry Farm (53),0
1384,High Park North (88),1
1385,High Park-Swansea (87),1
1386,Highland Creek (134),0
1387,Hillcrest Village (48),0
1388,Humber Heights-Westmount (8),0
1389,Humber Summit (21),0
1390,Humbermede (22),0
1391,Humewood-Cedarvale (106),1
1392,Ionview (125),0
1393,Islington-City Centre West (14),0
1394,Junction Area (90),0
1395,Keelesdale-Eglinton West (110),0
1396,Kennedy Park (124),0
1397,Kensington-Chinatown (78),0
1398,Kingsview Village-The Westway (6),0
1399,Kingsway South (15),1
1400,L'Amoreaux (117),0
