col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Achagua,Achagua,acha1250,Achagua,aca,South America,4.42,-72.25,Arawakan,Achagua
Anauya,Anauyá,anau1243,Anauyá,,South America,-2.0,-66.0,Arawakan,Anauya
Apurina,Apurinã,apur1254,Apurinã,apu,South America,-9.0,-67.0,Arawakan,Apurina (Apurinã)
Araicu,Araicu,arai1239,Araicu,,South America,-3.1,-67.9,Arawakan,Waraicu
Aruan,Aruan,arua1264,Aruan,,South America,0.0,-50.0,Arawakan,Arua (Aruã)
Ashaninka,Asháninka,asha1243,Asháninka,cni,South America,-12.0,-74.0,Arawakan,Asheninka (Campa)
Avane,Avane,bani1254,Avane,bvv,South America,2.71,-67.55,Arawakan,Baniva (Avani Baniwa do)
BaniwaDoIcana,Baniwa do Icana,bani1255,Baniwa do Icana,bwi,South America,2.67,-66.83,Arawakan,Baniwa (Içana)
Bare,Baré,bare1276,Baré,bae,South America,1.0,-67.0,Arawakan,Bare (Barawana)
Baure,Baure,baur1253,Baure,brg,South America,-13.08,-64.17,Arawakan,Baure 
Cabiyari,Cabiyarí,cabi1241,Cabiyarí,cbb,South America,-0.5,-71.5,Arawakan,Cabiyari (Caviyari)
Caquinte,Caquinte,caqu1242,Caquinte,cot,South America,-11.5,-73.5,Arawakan,Caquinte (Poyenisati)
Cariai,Cariai,cari1280,Cariay,,South America,-2.0,-62.0,Arawakan,Cabiai (Cariaí)
Chamicuro,Chamicuro,cham1318,Chamicuro,ccc,South America,-5.17,-75.67,Arawakan,Chamicuro
Curripaco,Curripaco,curr1243,Curripaco,kpc,South America,2.5,-68.5,Arawakan,Kurripaco (Wakuenai)
EnaweneNawe,Enawené-Nawé,enaw1238,Enawené-Nawé,unk,South America,-12.2,-58.6,Arawakan,Enawene-Mawe (Enawenê-Nawê)
Garifuna,Garifuna,gari1256,Garifuna,cab,North America,15.67,-88.0,Arawakan,Garifuna (Black Carib)
Guinau,Guinau,guin1258,Guinau,,South America,4.5,-64.3,Arawakan,Guinau (Guinao)
Ignaciano,Ignaciano,igna1246,Ignaciano,ign,South America,-15.17,-65.42,Arawakan,Ignaciano (Moxos)
Inapari,Iñapari,inap1243,Modern Iñapari,inp,South America,-12.5,-69.33,Arawakan,Inapari (Inamari)
IslandCarib,Island Carib,isla1278,Island Carib,crb,North America,15.4,-61.3,Arawakan,Island Carib (Karífuna)
Jumana,Jumana,juma1250,Jumana,,South America,-2.0,-68.0,Arawakan,Yumana
Kaishana,Kaishana,kais1242,Kaishana,,South America,-2.5,-68.0,Arawakan,Kauixana
Karutana,Karutana,,,,,2.6,-68.0,,Karutana (Karútana)
Kinikinao,Kinikinao,guan1270,Kinikinao,gqn,South America,-21.5,-57.6,Arawakan,Kinikinau (Guaná)
Lokono,Lokono,araw1276,Lokono,arw,South America,5.5,-55.17,Arawakan,Lokono (Arawak)
Machiguenga,Machiguenga,mach1267,Machiguenga,mcb,South America,-12.0,-72.67,Arawakan,Matchiguenga (Matsigenka)
Machinere,Machinere,mach1268,Machinere,mpd,South America,-10.67,-70.25,Arawakan,Manxineri (Machinere)
Maipure,Maipure,maip1246,Maipure,,South America,4.8,-67.7,Arawakan,Maipure
Manao,Manao,mana1299,Manao,,South America,-1.0,-63.0,Arawakan,Manao
Mandahuaca,Mandahuaca,mand1448,Mandahuaca,mht,South America,1.75,-66.83,Arawakan,Mandawaka (Mandahuaca)
MapidianMawayana,Mapidian-Mawayana,mapi1252,Mapidian-Mawayana,mpw,South America,4.5,-58.3,Arawakan,Mawayana (Mapidian)
Maragua,Maragua,mara1409,Maragua,,South America,-3.0,-66.0,Arawakan,Marawa (Maragua)
Marawan,Marawan,mara1408,Marawan,,South America,3.9,-51.8,Unattested,Marawan
Mariate,Mariate,uain1239,Uainuma-Mariate,,South America,-3.0,-68.0,Arawakan,Mariate
Mehinaku,Mehináku,mehi1240,Mehináku,mmh,South America,-12.5,-53.42,Arawakan,Mehinaku
Nomatsiguenga,Nomatsiguenga,noma1263,Nomatsiguenga,not,South America,-11.67,-74.5,Arawakan,Nomatsiguenga
Palikur,Palikúr,pali1279,Palikúr,plu,South America,3.0,-51.0,Arawakan,Palikur
Paraujano,Paraujano,para1316,Paraujano,pbg,South America,10.83,-71.92,Arawakan,Paraujano (Añú)
Parecis,Parecís,pare1272,Parecís,pab,South America,-14.0,-57.0,Arawakan,Paresi (Parecís)
Passe,Passe,pass1250,Passe,,South America,-3.0,-68.0,Arawakan,Pase (Pasé)
Piapoco,Piapoco,piap1246,Piapoco,pio,South America,4.0,-69.5,Arawakan,Piapoco (Dzaze)
Resigaro,Resígaro,resi1247,Resígaro,rgr,South America,-2.42,-71.5,Arawakan,Resigaro (Resígaro)
Saraveca,Saraveca,sara1331,Saraveca,sar,South America,-15.0,-60.0,Arawakan,Saraveka
Taino,Taino,tain1254,Taino,tnq,North America,24.3,-76.0,Arawakan,Taino (Taíno)
Tariana,Tariana,tari1256,Tariana,tae,South America,1.0,-69.17,Arawakan,Tariana
Terena,Terena,tere1281,Terena,ter,South America,-20.0,-56.0,Arawakan,Terena (Terêna)
Trinitario,Trinitario,trin1274,Trinitario-Javeriano-Loretano,trn,South America,-15.33,-65.42,Arawakan,Trinitario (Moxos)
Wainuma,Wainuma,uain1239,Uainuma-Mariate,,South America,-3.0,-68.0,Arawakan,Uainuma
Wapishana,Wapishana,wapi1253,Wapishana,wap,South America,2.67,-60.0,Arawakan,Wapixana (Wapishana)
Warekena,Warekena,,,,,1.5,-67.5,,Warekena
WarekenaVelha,Warekena Velha,ware1255,Warekena do San Miguel,,South America,1.5,-67.5,Arawakan,Warekena
Waura,Waurá,waur1244,Waurá,wau,South America,-12.4,-53.6,Arawakan,Waura (Waurá)
Wayuu,Wayuu,wayu1243,Wayuu,guc,South America,12.0,-72.0,Arawakan,Guajiro (Wayuu)
Xiriana,Xiriâna,xiri1243,Xiriâna,xir,South America,-0.5,-62.5,Arawakan,Bahuana (Shiriana)
Yanesha,Yanesha',yane1238,Yanesha',ame,South America,-10.5,-75.42,Arawakan,Amuesha (Yanesha')
Yavitero,Yavitero,yavi1244,Yavitero-Pareni,yvt,South America,2.4,-67.5,Arawakan,Yavitero (Paraene)
Yawalapiti,Yawalapití,yawa1261,Yawalapití,yaw,South America,-12.2,-53.3,Arawakan,Yawalapiti (Yawalapití)
Yine,Yine,yine1238,Yine,pib,South America,-11.0,-73.0,Arawakan,Piro (Yine)
Yucuna,Yucuna,yucu1253,Yucuna,ycn,South America,-0.75,-71.0,Arawakan,Yukuna (Matapi)
