col0,col1,col2,col3,col4,col5,col6,col7
3-12,1985.0,0.26,622.0,58.0,44.0,37.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5706&surveyId=37081&pagerOffset=0
8-11,1999.0,0.12,389.0,184.0,54.0,50.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32268&pagerOffset=0
8-10,1999.0,0.27,464.0,178.0,22.0,59.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32268&pagerOffset=0
8-8,1999.0,,,,48.0,43.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32269&pagerOffset=0
8-11,2003.0,,,,30.0,57.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32269&pagerOffset=0
8-8,2003.0,,,,34.0,25.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32269&pagerOffset=0
8-10,2003.0,,,,25.0,15.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32269&pagerOffset=0
8-12,2003.0,,,,28.0,39.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=32269&pagerOffset=0
8-8,2004.0,,,,49.0,28.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31987&pagerOffset=0
8-10,2004.0,,,,36.0,15.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31987&pagerOffset=0
8-12,2004.0,,,,42.0,39.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31987&pagerOffset=0
8-8,2005.0,,,,27.0,31.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31988&pagerOffset=0
8-10,2006.0,,,,48.0,16.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31988&pagerOffset=0
8-11,2006.0,,,,40.0,32.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31988&pagerOffset=0
8-21,2006.0,,,,0.0,59.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31988&pagerOffset=0
8-23,2006.0,,,,38.0,28.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31988&pagerOffset=0
8-11,2011.0,0.85,379.0,82.0,32.0,26.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31405&pagerOffset=0
8-10,2011.0,,,,29.0,28.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31405&pagerOffset=0
8-8,2011.0,,,,24.0,17.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=31405&pagerOffset=0
8-12,2012.0,,389.0,65.0,26.0,25.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=38617&pagerOffset=0 and 
8-12,2019.0,0.3,496.0,107.0,33.0,42.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=38617&pagerOffset=0
8-22,2019.0,0.34,119.0,32.0,36.0,36.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5448&surveyId=38617&pagerOffset=0
8-23,2003.0,0.38,221.0,40.0,65.0,49.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5515&surveyId=32350&pagerOffset=0
8-24,2003.0,0.38,67.0,19.0,33.0,65.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5515&surveyId=32350&pagerOffset=0
8-25,2006.0,,,,45.0,54.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5515&surveyId=32351&pagerOffset=0
8-1,2014.0,0.29,145.0,48.0,32.0,13.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-1,2017.0,,,,39.0,6.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-4,2017.0,0.13,150.0,43.0,28.0,48.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-5,2017.0,0.25,327.0,44.0,29.0,80.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-6,2013.0,,249.0,62.0,28.0,24.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-7,2014.0,0.38,224.0,80.0,36.0,49.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-8,2013.0,0.34,380.0,89.0,18.0,16.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-8,2017.0,,,,29.0,38.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-9,2013.0,,237.0,60.0,50.0,9.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0 and http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-9,2017.0,,,,19.0,16.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-10,2012.0,,270.0,84.0,40.0,15.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-11,2011.0,,,,32.0,25.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-11,2017.0,,,,37.0,33.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-14,2016.0,0.24,350.0,87.0,36.0,85.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-15,2016.0,0.16,177.0,47.0,20.0,90.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-21,2013.0,,93.0,22.0,24.0,64.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0 and http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-23,2014.0,0.31,307.0,88.0,29.0,25.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-24,2014.0,0.26,138.0,37.0,19.0,41.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-25,2012.0,,209.0,34.0,30.0,35.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
8-26,2014.0,0.38,183.0,26.0,19.0,42.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4279&surveyId=36576&pagerOffset=0
4-39,2003.0,1.58,,,23.0,80.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=6304&pagerOffset=0
4-39,2014.0,0.34,73.0,,39.0,51.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=24529&pagerOffset=0
4-39,2007.0,0.96,,,36.0,54.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=24529&pagerOffset=0
4-39,2012.0,,,,35.0,34.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=24529&pagerOffset=0
4-39,2010.0,,,,32.0,55.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=24529&pagerOffset=0
4-39,2006.0,,,,25.0,52.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=24529&pagerOffset=0
4-39,2017.0,,,,45.0,39.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=34317&pagerOffset=0
4-39,2018.0,,,,64.0,38.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=2531&surveyId=36296&pagerOffset=0
4-32,2011.0,0.3,256.0,52.0,30.0,55.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5119&surveyId=25609&pagerOffset=0
3-42,2005.0,0.74,250.0,,32.0,54.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=4242&surveyId=10267&pagerOffset=10
8-6,2001.0,0.14,103.0,25.0,22.0,52.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5476&surveyId=31907&pagerOffset=0
,,,,,,,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-6,2012.0,0.33,249.0,62.0,27.0,24.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-9,2012.0,0.43,237.0,60.0,33.0,8.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-21,2012.0,0.22,93.0,22.0,23.0,64.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-5,2001.0,,128.0,65.0,,,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-14,2001.0,,78.0,49.0,,,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-5,2005.0,,75.0,26.0,,,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5263&surveyId=28569&pagerOffset=20
8-23,2008.0,0.32,37.0,7.0,62.0,14.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5427&surveyId=31201&pagerOffset=20
8-1,2009.0,,72.0,,42.0,23.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5432&surveyId=31222&pagerOffset=10
8-9,2009.0,,105.0,,40.0,28.0,http://a100.gov.bc.ca/pub/siwe/details.do?projectId=5432&surveyId=31222&pagerOffset=10
