col0,col1,col2,col3,col4
iati-activities,iati-activity,iati-activities/iati-activity,1,1
iati-activity,iati-identifier,iati-activity/iati-identifier,1,1
iati-activity,reporting-org,iati-activity/reporting-org,1,0
reporting-org,narrative,reporting-org/narrative,1,1
iati-activity,title,iati-activity/title,1,0
title,narrative,title/narrative,1,0
iati-activity,description,iati-activity/description,1,0
description,narrative,description/narrative,1,0
iati-activity,participating-org,iati-activity/participating-org,1,0
participating-org,narrative,participating-org/narrative,0,0
iati-activity,other-identifier,iati-activity/other-identifier,0,0
other-identifier,owner-org,other-identifier/owner-org,0,1
owner-org,narrative,owner-org/narrative,0,0
iati-activity,activity-status,iati-activity/activity-status,1,1
iati-activity,activity-date,iati-activity/activity-date,1,0
activity-date,narrative,activity-date/narrative,0,0
iati-activity,contact-info,iati-activity/contact-info,0,0
contact-info,organisation,contact-info/organisation,0,1
organisation,narrative,organisation/narrative,1,0
contact-info,department,contact-info/department,0,1
department,narrative,department/narrative,1,0
contact-info,person-name,contact-info/person-name,0,1
person-name,narrative,person-name/narrative,1,0
contact-info,job-title,contact-info/job-title,0,1
job-title,narrative,job-title/narrative,1,0
contact-info,telephone,contact-info/telephone,0,0
contact-info,email,contact-info/email,0,0
contact-info,website,contact-info/website,0,0
contact-info,mailing-address,contact-info/mailing-address,0,0
mailing-address,narrative,mailing-address/narrative,1,0
iati-activity,activity-scope,iati-activity/activity-scope,0,1
iati-activity,recipient-country,iati-activity/recipient-country,0,0
recipient-country,narrative,recipient-country/narrative,0,0
iati-activity,recipient-region,iati-activity/recipient-region,0,0
recipient-region,narrative,recipient-region/narrative,0,0
iati-activity,location,iati-activity/location,0,0
location,location-reach,location/location-reach,0,1
location,location-id,location/location-id,0,0
location,name,location/name,0,1
name,narrative,name/narrative,1,0
location,description,location/description,0,1
description,narrative,description/narrative,1,0
location,activity-description,location/activity-description,0,1
activity-description,narrative,activity-description/narrative,1,0
location,administrative,location/administrative,0,0
location,point,location/point,0,1
point,pos,point/pos,1,1
location,exactness,location/exactness,0,1
location,location-class,location/location-class,0,1
location,feature-designation,location/feature-designation,0,1
iati-activity,sector,iati-activity/sector,0,0
sector,narrative,sector/narrative,0,0
iati-activity,tag,iati-activity/tag,0,0
tag,narrative,tag/narrative,0,0
iati-activity,country-budget-items,iati-activity/country-budget-items,0,1
country-budget-items,budget-item,country-budget-items/budget-item,1,0
budget-item,description,budget-item/description,0,1
description,narrative,description/narrative,1,0
iati-activity,humanitarian-scope,iati-activity/humanitarian-scope,0,0
humanitarian-scope,narrative,humanitarian-scope/narrative,0,0
iati-activity,policy-marker,iati-activity/policy-marker,0,0
policy-marker,narrative,policy-marker/narrative,0,0
iati-activity,collaboration-type,iati-activity/collaboration-type,0,1
iati-activity,default-flow-type,iati-activity/default-flow-type,0,1
iati-activity,default-finance-type,iati-activity/default-finance-type,0,1
