col0,col1,col2,col3,col4
PO1008,Dr.SupER,Aspasia Triantafyllou: University of Patras; George Michalakis: University of Patras; Maria Kounalaki: University of Patras; Nikolaos Kotsarinis: University of Patras ; Panagiotis Sakellaropoulos: University of Patras; Konstatninos Moustakas: University of Patras,Expo Hall A,C41
PO1009,Rebirth-20 – relive after the COVID-19 and keep preventing against it,"Eloise Minder: Arts et métiers Institute of Technology; Maël Sombret: Ensam; Jean-Rémy Chardonnet: Arts et Métiers, Institut Image; Frederic Merienne: Arts et Metiers",Expo Hall A,C38
PO1010,The Pickrick Protests: An Interactive Geo AR Experience,Yuchen Zhao: Georgia Tech; Daniel Patrick Trad Keehn: Georgia Tech; Amanda Wang: Georgia Tech; Jason Jiang: Georgia Tech; Janet Murray: Georgia Institute of Technology,Expo Hall A,C42
PO1013,Enhanced Low-cost Web-based Virtual Tour Experience for Prospective Students,Maria Insa-Iglesias: Glasgow Caledonian University; Mark David Jenkins: Glasgow Caledonian University; Gordon Morison: Glasgow Caledonian University,Expo Hall A,C37
PO1014,Homemade XR: Enriching conversations and shortening social distancing,Holman Cabezas: Militar Nueva Granada University; Nicolas Casanova: Universidad Militar Nueva Granada; Laura Cortes-Rico: Universidad Militar Nueva Granada; Wilson J. Sarmiento: Universidad Militar Nueva Granada,Expo Hall A,C43
PO1016,Virtual Demonstrator for Spatial Presentations,Maxwell Omdal: University of Minnesota; David A Kinney: University of Minnesota; Kiet Tran: University of Minnesota; Evan Suma Rosenberg: University of Minnesota,Expo Hall A,C36
PO1017,Remote adversarial VR serious game simulating COVID-19 infection spread and protection protocols,Michail Pavlou: University of Patras; Konstantinos Kalatzis: University of Patras; Agapi Chrysanthakopoulou: University of Patras; Dimitrios Laskos: University of Patras; Sotiris Georgakopoulos: University of Patras; Dimitris Voultsidis: University of Patras; Kostantinos Moustakas: University of Patras,Expo Hall A,C44
PO1018,Supporting Physical and Mental Health Rehabilitation at Home with Virtual Reality Headsets and Force Feedback Gloves,Qisong Wang: University of Cambridge; Bo Kang: University of Cambridge; Per Ola Kristensson: University of Cambridge,Expo Hall A,C35
PO1019,Corona Beat - Kicking The Sedentary Habit Induced By Prolonged Social Distancing,Jenny Gabel: University of Hamburg; Sukran Karaosmanoglu: Universität Hamburg; Celeste Mason: University of Hamburg; Sebastian Rings: Universität Hamburg; Frank Steinicke: Universität Hamburg,Expo Hall A,D41
PO1022,Virtual Reality System for Invasive Therapy,Ruoyan Kong: University of Minnesota; Ruobing Wang: University of Minnesota; Zitao Shen: University of Minnesota,Expo Hall A,D38
PO1023,"A Multi-Peer, Low Cost Immersive Communication System for Pandemic Times",Redouane Kachach: Bell Labs; Diego González Morín: Nokia; Francisco Pereira: Bell Labs; Pablo Perez: Bell Labs; Ignacio Benito Frontelo: Bell Labs; Jaime Ruiz: Bell Labs; Ester Gonzalez-Sosa: Bell Labs; Alvaro Villegas: Bell Labs,Expo Hall A,D42
PO1024,Real-time Mixed Reality Teleconsultation for Intensive Care Units in Pandemic Situations,Daniel Roth: Computer Aided Medical Procedures and Augmented Reality; Kevin Yu: Technical University of Munich; Frieder Pankratz: LMU; Gleb Gorbachev: Technische Universität München; Andreas Keller: Technische Universitaet Muenchen; Marc Lazarovici: Institut für Notfallmedizin; Prof. Dirk Wilhelm: Research Group MITI; Simon Weidert: LMU Munich ; Nassir Navab: Technische Universität München; Ulrich Eck: Technische Universitaet Muenchen,Expo Hall A,D37
PO1026,Fantastic Voyage 2021: Using Interactive VR Storytelling to Explain Targeted COVID-19 Vaccine Delivery to Antigen-presenting Cells,Lei Zhang: Virginia Tech; Feiyu Lu: Virginia Tech; Ibrahim Asadullah Tahmid: Virginia Tech; Lee Lisle: Virginia Tech; Shakiba Davari: Virginia Tech; Nicolas Gutkowski: Virginia Tech; Luke Schlueter: Virginia Tech; Doug Bowman: Virginia Tech,Expo Hall A,D43
PO1027,COVID-Vision: A Virtual Reality Experience to Encourage Mindfulness of Social Distancing in Public Spaces,Danhua Zhang: University of Minnesota; Malik Khadar: University of Minnesota; Brett W Schumacher: University of Minnesota; Madhava Raveendra: University of Minnesota; Sam Adeniyi: University of Minnesota; Fei Wu: University of Minnesota; Sahar Aseeri: University of Minnesota; Evan Suma Rosenberg: University of Minnesota,Expo Hall A,D36
PO1028,VR training for critical tasks - assembling the INSPIRE emergency pulmonary ventilator for COVID-19 treatment,Andre Montes Rodrigues: USP; Allan Amaral Tori: University of Sao Paulo; Raissa Ré Guimarães Marques: University of Sao Paulo; Roseli de Deus Lopes Lopes: Escola Politécnica da USP; Marcelo Knorich Zuffo: Universidade de São Paulo,Expo Hall A,D44
PO1030,Augmented Reality Guidance for Configuring an Anesthesia Machine to Serve as a Ventilator for COVID-19 Patients,Fangpu He: Columbia University; Mengyi Li: Columbia University; Robert Maniker: Columbia University Irving Medical Center; David Kessler: Columbia University Irving Medical Center; Steven Feiner: Columbia University,Expo Hall A,D35
PO1032,COVIZ: Visualization of Effects of COVID-19 on New York City Through Socially Impactful Virtual Reality,Eric Goetschel: Columbia University; janane sekaran: Columbia University; Weihang Ren: Columbia University; Mingyi He: Columbia School of Social Work; Nnenne U. Ogbonnaya: Columbia University; Kudzaiishe Irene Mapfunde: Harvard University; COURTNEY D COGBURN: Columbia School of Social Work; Steven Feiner: Columbia University,Expo Hall A,E41
