col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
PT_RV_07H/06,-8.29317,41.0821,07H/06,98.0,,,,,,,1.0,,,
PT_RV_07K/01,-7.77696,41.1532,07K/01,98.0,,,,,,,,,,
PT_RV_07K/04,-7.82934,41.1515,07K/04,98.0,,,,,,,,,,
PT_RV_16J/01,-7.83583,39.5214,16J/01,122.0,,,,,,,1.0,,,
PT_RV_16L/01,-7.54138,39.6651,16L/01,122.0,,,,,,,1.0,,,
PT_RV_24L/03,-7.55668,38.3175,24L/03,18.0,,,,,,,1.0,,,
PT_RV_05E/01,-8.68809,41.389,05E/01,328.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_05F/03,-8.55847,41.3451,05F/03,616.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_05F/04,-8.50201,41.3648,05F/04,612.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_05H/02,-8.27476,41.3699,05H/02,616.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04E/07,-8.68162,41.6399,04E/07,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04F/05,-8.53926,41.5466,04F/05,415.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04G/07,-8.43154,41.6094,04G/07,181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04G/10,-8.40003,41.6546,04G/10,181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04J/09,-7.96709,41.491,04J/09,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04L/01,-7.59963,41.562,04L/01,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04N/01,-7.2484,41.6293,04N/01,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04N/05,-7.21356,41.5187,04N/05,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_04N/06,-7.19766,41.5082,04N/06,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_07L/01,-7.51158,41.0239,07L/01,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_07M/01,-7.33498,41.008,07M/01,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_08G/02,-8.46539,40.8382,08G/02,,1.0,1.0,1.0,1.0,1.0,,1.0,,,
PT_RV_08K/01,-7.69702,40.8496,08K/01,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_09G/01,-8.4587,40.7009,09G/01,,,1.0,1.0,1.0,1.0,1.0,,1.0,,
PT_RV_09I/02,-8.09383,40.7398,09I/02,,,1.0,,1.0,1.0,1.0,,,,
PT_RV_25E/01,-8.73299,38.1469,25E/01,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PT_RV_25G/03,-8.40821,38.0671,25G/03,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
