col0,col1,col2,col3,col4,col5,col6,col7
1_20_4_1, , ChartSeries,, , , Object, 
1_20_4_1_1, 1_20_4_1, ChartType,Column, Column, Set chart type, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_2, 1_20_4_1, Name,<auto>, Series 0, Set series' name, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_3, 1_20_4_1, MissingValue,Gap, Zero, Set replacement for missing values, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":[""Zero"",""Gap"",""Interpolated""]}}}"
1_20_4_1_4, 1_20_4_1, Stacked,false, false, Set true to make series a stacked chart, Bool," {""rowEdit"":{""value"":{""type"":""checkbox""}}}"
1_20_4_1_10, 1_20_4_1, ExplodedRatio, 1.15, 1.10, Set exploded ratio for exploded pie item of pie chart, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_11, 1_20_4_1, PieLabel, , , Options for labels of pie chart, Object,"  {""expand"": false}"
1_20_4_1_11_1, 1_20_4_1_11, ArcTickGap, 5, 5,Distance from pie to pie-toward tick, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_11_2, 1_20_4_1_11, ArcTickSize, 15, 15,Size of pie-toward tick, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_11_3, 1_20_4_1_11, LabelTickGap, 3, 5,Distance from label to label-toward tick, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_11_4, 1_20_4_1_11, LabelTickSize, 12, 10,Size of label-toward tick, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_5, 1_20_4_1, Appearance,, , Series' appearance, Object,
1_20_4_1_5_1, 1_20_4_1_5, BackgroundColor,<auto>, Green, Set series' background color, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_6, 1_20_4_1, LabelsAppearance,, , Series' label appearance, Object, 
1_20_4_1_6_1, 1_20_4_1_6, Visible,true, true, Set series' label's visibility, Bool," {""rowEdit"":{""value"":{""type"":""checkbox""}}}"
1_20_4_1_6_2, 1_20_4_1_6, DataFormatString,{0}, {0}, Set the format of series' labels, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_6_4, 1_20_4_1_6, Position, OutsideEnd, OutsideEnd, Set the position of series' labels, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":[""Center"",""InsideEnd"",""InsideBase"",""OutsideEnd""]}}}"
1_20_4_1_6_3, 1_20_4_1_6, RotationAngle,0,0, series' label's initial angle, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_6_6, 1_20_4_1_6, FontColor, <inherit>, ,,,
1_20_4_1_6_7, 1_20_4_1_6, FontFamily, <inherit>," Arial,Helvetica", Set series' label's font family, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_6_8, 1_20_4_1_6, FontSize,<inherit>,12px, Set series' label's font size, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_6_9, 1_20_4_1_6, FontStyle, <inherit>, normal, Set series' label's font style, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":["",""normal"",""italic"",""oblique""]}}}"
1_20_4_1_7, 1_20_4_1, MarkersAppearance,, , Series' marker appearance, Object, 
1_20_4_1_7_1, 1_20_4_1_7, Visible,true, true, Set series' marker's visibility, Bool," {""rowEdit"":{""value"":{""type"":""checkbox""}}}"
1_20_4_1_7_2, 1_20_4_1_7, MarkersType,Circle, Square, Set the type of series' markers, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":[""Square"",""Circle"",""Triangle""]}}}"
1_20_4_1_7_3, 1_20_4_1_7, BackgroundColor,, white, Set the background color of series' markers, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_8, 1_20_4_1, TooltipsAppearance,, , Series' tooltip appearance, Object, 
1_20_4_1_8_1, 1_20_4_1_8, Visible,true, true, Set series' label's visibility, Bool," {""rowEdit"":{""value"":{""type"":""checkbox""}}}"
1_20_4_1_8_2, 1_20_4_1_8, DataFormatString,{0}, {0}, Set the format of series' labels, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_8_3, 1_20_4_1_8, BackgroundColor,, white, Set the background color of series' markers, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_8_6, 1_20_4_1_8, FontColor, <inherit>, ,,,
1_20_4_1_8_7, 1_20_4_1_8, FontFamily, <inherit>," Arial,Helvetica", Set series' label's font family, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_8_8, 1_20_4_1_8, FontSize,<inherit>,12px, Set series' label's font size, String," {""rowEdit"":{""value"":true}}"
1_20_4_1_8_9, 1_20_4_1_8, FontStyle, <inherit>, normal, Set series' label's font style, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":["",""normal"",""italic"",""oblique""]}}}"
1_20_4_1_8_10, 1_20_4_1_8, FontWeight, <inherit>, normal, Set series' label's font weight, String," {""rowEdit"":{""value"":{""type"":""select"",""options"":["",""normal"",""bold"",""bolder"",""lighter""]}}}"
1_20_4_1_9, 1_20_4_1, Items,[], , Array of series' items, Array," {""expand"": false}"
1_20_4_1_9_1, 1_20_4_1_9, Series item 0,, , Series' item, Object," {""expand"": false}"
1_20_4_1_9_1_1, 1_20_4_1_9_1, YValue,,10, Set the value of the item, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_9_2, 1_20_4_1_9, Series item 1,, , Series' item, Object," {""expand"": false}"
1_20_4_1_9_2_1, 1_20_4_1_9_2, YValue,,40, Set the value of the item, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_9_3, 1_20_4_1_9, Series item 2,, , Series' item, Object," {""expand"": false}"
1_20_4_1_9_3_1, 1_20_4_1_9_3, YValue,,30, Set the value of the item, Number," {""rowEdit"":{""value"":true}}"
1_20_4_1_9_4, 1_20_4_1_9, Series item 3,, , Series' item, Object," {""expand"": false}"
1_20_4_1_9_4_1, 1_20_4_1_9_4, YValue,,50, Set the value of the item, Number," {""rowEdit"":{""value"":true}}"
