col0,col1,col2,col3,col4,col5,col6,col7,col8
ciclo_asm,Ciclo donde inicia el seguimiento del ASM,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
trimestre_asm,Periodo al que corresponde el reporte de avance,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
id_ramo_asm,Clave del ramo según el PEF,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
desc_ramo_asm,Descripción del ramo,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
acron_dep_ent_asm,Acrónimo de la entidad o dependencia que  le da seguimiento al ASM,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
desc_dep_ent_asm,Nombre de la entidad o dependencia que le da seguimiento al ASM,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
modalidad_pp_asm,Clave del programa.,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
desc_pp_asm,Nombre del programa presupuestario.,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
inst_coord_asm,Acrónimo de la instancia encargada de evaluar.,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
anio_recomendacion_asm,Año en que se hizo la evaluación o informe.,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
origen_recomendacion_asm,Tipo de evaluación o informe.,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
id_asm,Clave del ASM,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
desc_asm,Descripción de los ASM,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
gasto_federalizado_asm,Identificador de ASM que realizan tranferencias de recursos federales.,SHCP,http://www.transparenciapresupuestaria.gob.mx/work/models/PTP/DatosAbiertos/Programas/sed/aspectos_susceptibles_mejora.csv,evaluaciones,asm,2010-2016,2017-08-03 17:34:35.169830,asm_data.csv
