col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
AL,4874747,1,201970,0.041431894,3191450,0.654690387,1302295,0.2671513,65494,0.013435364,22209,0.004555929
AK,739795,1,51712,0.069900445,448081,0.605682655,21192,0.028645773,48569,0.065651971,105146,0.142128563
AZ,7016270,1,2202173,0.313866627,3836639,0.546820319,290379,0.04138652,225810,0.032183767,274496,0.039122782
AR,3004279,1,223764,0.074481764,2173307,0.723403852,455500,0.151617077,46583,0.015505551,16901,0.005625643
CA,39536653,1,15477306,0.39146728,14616636,0.369698366,2164239,0.054740066,5679986,0.143663805,147880,0.003740327
CO,5607154,1,1206724,0.215211496,3822055,0.681639028,219500,0.039146419,176176,0.031419861,32102,0.005725186
CT,3588184,1,578833,0.161316421,2393694,0.667104585,354320,0.09874633,162564,0.045305369,7486,0.002086292
DE,961939,1,89540,0.093082825,597917,0.621574757,206690,0.214868095,38404,0.039923529,2344,0.002436745
DC,693972,1,76526,0.110272461,253416,0.365167471,314705,0.453483714,28056,0.040428144,1574,0.002268103
FL,20984400,1,5370860,0.255945369,11288419,0.537943377,3224452,0.15365948,578136,0.027550752,42654,0.002032653
GA,10429379,1,1001472,0.096024126,5487048,0.526114546,3245371,0.311175862,408067,0.039126682,18335,0.001758015
HI,1427538,1,150125,0.105163575,310584,0.217566187,22629,0.015851767,532881,0.373286736,1659,0.001162141
ID,1716943,1,213619,0.124418225,1407302,0.819655632,10947,0.006375867,22698,0.013220008,19136,0.01114539
IL,12802023,1,2206927,0.172388926,7834272,0.611955782,1790512,0.139861645,689701,0.053874376,12784,0.000998592
IN,6666818,1,461618,0.069241128,5278785,0.791799776,613080,0.091959913,146611,0.021991151,9694,0.001454067
IA,3145711,1,185746,0.059047382,2701250,0.85870889,103989,0.033057391,80937,0.025729318,7825,0.002487514
KS,2913123,1,345510,0.118604673,2210739,0.758889686,161148,0.055317953,85386,0.029310812,17617,0.006047462
KY,4454189,1,155163,0.034835298,3769995,0.846393137,355829,0.079886372,64381,0.014454034,6882,0.001545062
LA,4684333,1,243620,0.052007404,2739086,0.584733408,1505991,0.321495291,83959,0.017923363,21942,0.004684125
ME,1335907,1,21899,0.016392608,1247090,0.933515582,15761,0.011797977,15141,0.011333873,8225,0.006156866
MD,6052177,1,612709,0.101237786,3066146,0.506618693,1776692,0.293562465,389297,0.064323466,11879,0.001962765
MA,6859819,1,811292,0.11826726,4906564,0.715261438,477846,0.069658689,450311,0.065644735,9439,0.001375984
MI,9962311,1,504398,0.050630622,7476534,0.750481891,1359264,0.136440631,306376,0.030753507,45421,0.004559283
MN,5576606,1,296666,0.053198307,4455056,0.798883048,356949,0.064008287,272228,0.048816072,53674,0.009624851
MS,2984100,1,86035,0.028831138,1688447,0.565814483,1130323,0.378781877,27467,0.00920445,13240,0.004436849
