col0,col1,col2
NAME,,
COUNTRY,,
COUNTRY,ISO,
COUNTRY,FULL,NAME
NEWS,TOPIC,
TODAY,DT,
FUT,TRADING,HRS
FUT,ROLL,DT
FEED,CODE,
ID,BB,
ID,EXCH,SYMBOL
PRICE,LAST,TIME
ID,ISIN,
SECURITY,DES,
SHORT,NAME,
SECURITY,NAME,
SECURITY,NAME,LANG
FUT,LONG,NAME
SECURITY,DESCRIPTION,RT
TICKER,,
UNDL,SPOT,TICKER
TICKER,RT,
FUT,CONT,SIZE
CRNCY,,
QUOTE,UNITS,
LAST,TRADEABLE,DT
FUT,DAYS,EXPIRE
FUT,MONTH,YR
FUT,CONTRACT,DT
MARKET,SECTOR,DES
MARKET,SECTOR,
UNDL,MARKET,SECTOR
BB,COUNTRY,CODE
CALENDAR,CODE,
CDR,SETTLE,CODE
CASH,SETTLED,
CASH,SETTLED,RT
