col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
openml.org/t/125920,dresses-sales,H2OAutoML,2,0.650246,aws.docker,3.30.0.3,,stable,2020-05-15T17:03:52,2665.8,79,1,,0.58,0.650246,
openml.org/t/125920,dresses-sales,H2OAutoML,9,0.679803,aws.docker,3.30.0.3,,stable,2020-05-15T17:04:40,2666.2,79,1,,0.62,0.679803,
openml.org/t/125920,dresses-sales,H2OAutoML,4,0.674877,aws.docker,3.30.0.3,,stable,2020-05-15T17:04:44,2712.5,72,1,,0.58,0.674877,
openml.org/t/125920,dresses-sales,H2OAutoML,0,0.602627,aws.docker,3.30.0.3,,stable,2020-05-15T17:04:39,2726.5,78,1,,0.54,0.602627,
openml.org/t/125920,dresses-sales,H2OAutoML,6,0.701149,aws.docker,3.30.0.3,,stable,2020-05-15T17:04:57,2714.3,80,1,,0.54,0.701149,
openml.org/t/125920,dresses-sales,H2OAutoML,7,0.756979,aws.docker,3.30.0.3,,stable,2020-05-15T17:05:13,2726.6,78,1,,0.72,0.756979,
openml.org/t/125920,dresses-sales,H2OAutoML,1,0.707718,aws.docker,3.30.0.3,,stable,2020-05-15T17:05:12,2727.4,78,1,,0.7,0.707718,
openml.org/t/125920,dresses-sales,H2OAutoML,5,0.678161,aws.docker,3.30.0.3,,stable,2020-05-15T17:05:17,2726.6,78,1,,0.64,0.678161,
openml.org/t/125920,dresses-sales,H2OAutoML,8,0.52381,aws.docker,3.30.0.3,,stable,2020-05-15T17:05:24,2728.5,80,1,,0.48,0.52381,
openml.org/t/125920,dresses-sales,H2OAutoML,3,0.586207,aws.docker,3.30.0.3,,stable,2020-05-15T17:05:47,2685.5,70,1,,0.54,0.586207,
openml.org/t/9910,bioresponse,H2OAutoML,9,0.86544,aws.docker,3.30.0.3,,stable,2020-05-15T17:13:52,3267.8,60,1,,0.786667,0.86544,
openml.org/t/9910,bioresponse,H2OAutoML,6,0.871835,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:25,3313.1,72,1,,0.784,0.871835,
openml.org/t/9910,bioresponse,H2OAutoML,0,0.89096,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:07,3325.9,78,1,,0.816489,0.89096,
openml.org/t/9910,bioresponse,H2OAutoML,7,0.89468,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:18,3303.5,75,1,,0.816,0.89468,
openml.org/t/9910,bioresponse,H2OAutoML,8,0.893648,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:18,3297.0,76,1,,0.821333,0.893648,
openml.org/t/9910,bioresponse,H2OAutoML,4,0.893287,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:45,3340.8,89,1,,0.802667,0.893287,
openml.org/t/9910,bioresponse,H2OAutoML,5,0.876561,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:31,3324.6,81,1,,0.805333,0.876561,
openml.org/t/9910,bioresponse,H2OAutoML,1,0.88226,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:36,3347.6,94,1,,0.808,0.88226,
openml.org/t/9910,bioresponse,H2OAutoML,2,0.892771,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:46,3353.3,95,1,,0.805333,0.892771,
openml.org/t/9910,bioresponse,H2OAutoML,3,0.919435,aws.docker,3.30.0.3,,stable,2020-05-15T17:14:46,3335.3,88,1,,0.845333,0.919435,
openml.org/t/2079,eucalyptus,H2OAutoML,0,0.621396,aws.docker,3.30.0.3,,stable,2020-05-15T17:53:34,2754.6,79,1,,0.689189,,0.621396
openml.org/t/2079,eucalyptus,H2OAutoML,1,0.578079,aws.docker,3.30.0.3,,stable,2020-05-15T17:53:51,2736.1,78,1,,0.797297,,0.578079
openml.org/t/2079,eucalyptus,H2OAutoML,2,0.692259,aws.docker,3.30.0.3,,stable,2020-05-15T17:53:53,2737.5,80,1,,0.675676,,0.692259
openml.org/t/2079,eucalyptus,H2OAutoML,4,0.62635,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:05,2735.2,78,1,,0.702703,,0.62635
openml.org/t/2079,eucalyptus,H2OAutoML,3,0.617144,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:06,2735.7,78,1,,0.702703,,0.617144
openml.org/t/2079,eucalyptus,H2OAutoML,6,1.51354,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:06,2735.9,78,1,,0.383562,,1.51354
openml.org/t/2079,eucalyptus,H2OAutoML,5,0.685345,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:09,2738.1,78,1,,0.743243,,0.685345
openml.org/t/2079,eucalyptus,H2OAutoML,7,0.617953,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:32,2737.6,80,1,,0.671233,,0.617953
openml.org/t/2079,eucalyptus,H2OAutoML,8,0.63682,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:46,2740.4,84,1,,0.712329,,0.63682
openml.org/t/2079,eucalyptus,H2OAutoML,9,0.848553,aws.docker,3.30.0.3,,stable,2020-05-15T17:54:48,2736.5,78,1,,0.616438,,0.848553
openml.org/t/167125,internet-advertisements,H2OAutoML,0,0.970012,aws.docker,3.30.0.3,,stable,2020-05-15T18:14:29,3374.2,61,1,,0.966463,0.970012,
openml.org/t/167125,internet-advertisements,H2OAutoML,1,0.97988,aws.docker,3.30.0.3,,stable,2020-05-15T18:14:46,3373.0,64,1,,0.984756,0.97988,
openml.org/t/167125,internet-advertisements,H2OAutoML,4,0.996068,aws.docker,3.30.0.3,,stable,2020-05-15T18:14:52,3369.2,66,1,,0.984756,0.996068,
openml.org/t/167125,internet-advertisements,H2OAutoML,2,0.986664,aws.docker,3.30.0.3,,stable,2020-05-15T18:14:55,3383.1,63,1,,0.97561,0.986664,
