col0,col1,col2
Afeganistão,1.5,Asia
Africa do Sul,1.3,Africa
Albânia,2.6,Europa
Alemanha,1.5,Europa
Angola,3.0,Africa
Antígua e Barbuda,2.2,Americas
Arábia Saudita,3.4,Asia
Argélia,3.7,Africa
Argentina,1.2,Americas
Armênia,3.0,Asia
Austrália,2.5,Oceania
Áustria,0.9,Europa
Azerbaijão,1.1,Asia
Bahamas,0.5,Americas
Bahrain,3.2,Asia
Bangladesh,6.4,Asia
Barbados,0.5,Americas
Belarus,-3.9,Europa
Bélgica,1.4,Europa
Belize,1.5,Americas
Benin,5.2,Africa
Bolívia,4.8,Americas
Bósnia e Herzegovina,2.8,Europa
Botswana,-0.3,Africa
Brasil,-3.8,Comparativo
Brunei Darussalam,-0.2,Asia
Bulgária,3.0,Europa
Burkina Faso,4.0,Africa
Burundi,-4.1,Africa
Butão,7.7,Asia
Cabo Verde,1.8,Africa
Camarões,5.9,Africa
Camboja,6.9,Asia
Canadá,1.2,Americas
Catar,3.3,Asia
Cazaquistão,1.2,Asia
Chade,1.8,Africa
Chile,2.1,Americas
China,6.9,Asia
Chipre,1.6,Asia
Cingapura,2.0,Asia
Colômbia,3.1,Americas
Comores,1.0,Africa
Congo,2.5,Africa
Coréia do Sul,2.6,Asia
Costa do Marfim,8.6,Africa
Costa Rica,3.7,Americas
Croácia,1.6,Europa
Dinamarca,1.2,Europa
Djibouti,6.5,Africa
Dominica,-4.3,Americas
Egito,4.2,Africa
El Salvador,2.4,Americas
Emirados Árabes Unidos,3.9,Asia
Equador,0.0,Americas
Eritreia,4.8,Africa
Eslováquia,3.6,Europa
Eslovênia,2.9,Europa
Espanha,3.2,Europa
Estados Unidos,2.4,Americas
Estônia,1.1,Europa
Etiópia,10.2,Africa
Fiji,4.3,Oceania
Filipinas,5.8,Asia
Finlândia,0.4,Europa
França,1.1,Europa
Gabão,4.0,Africa
Gâmbia,4.4,Africa
Gana,3.5,Africa
Georgia,2.8,Asia
Granada,4.6,Americas
Grécia,-0.2,Europa
Guatemala,4.0,Americas
Guiana,3.0,Americas
Guiné,0.1,Africa
Guiné Equatorial,-12.2,Africa
Guiné-Bissau,4.8,Africa
Haiti,1.0,Americas
Holanda,1.9,Europa
Honduras,3.6,Americas
Hong Kong,2.4,Asia
Hungria,2.9,Europa
Iêmen,-28.1,Asia
Ilhas Marshall,1.6,Oceania
Ilhas Salomão,3.3,Oceania
Índia,7.3,Asia
Indonésia,4.8,Asia
Irã,0.0,Asia
Iraque,2.4,Asia
Irlanda,7.8,Europa
Islândia,4.0,Europa
Israel,2.6,Asia
Itália,0.8,Europa
Jamaica,1.1,Americas
Japão,0.5,Asia
Jordânia,2.5,Asia
Kiribati,4.2,Oceania
Kosovo,3.3,Europa
Kuweit,0.9,Asia
Laos,7.0,Asia
Lesoto,2.5,Africa
Letônia,2.7,Europa
Líbano,1.0,Asia
Libéria,0.0,Africa
Líbia,-6.4,Africa
Lituânia,1.6,Europa
Luxemburgo,4.5,Europa
Macau,-20.3,Asia
Macedónia,3.7,Europa
Madagáscar,3.0,Africa
MalAsia,5.0,Asia
Malawi,2.9,Africa
Maldivas,1.9,Asia
Mali,6.1,Africa
Malta,5.4,Europa
Marrocos,4.5,Africa
Mauritânia,1.9,Africa
Mauritius,3.4,Africa
México,2.5,Americas
Micronésia,-0.2,Oceania
Moçambique,6.3,Africa
Moldova,-1.1,Europa
Mongólia,2.3,Asia
Montenegro,4.1,Europa
Myanmar,7.0,Asia
Namíbia,4.5,Africa
Nepal,3.4,Asia
Nicarágua,4.5,Americas
Níger,4.0,Africa
Nigéria,2.7,Africa
Noruega,1.6,Europa
Nova Zelândia,3.4,Oceania
Omã,4.1,Asia
Palau,9.4,Oceania
Panamá,5.8,Americas
Papua Nova Guiné,9.0,Oceania
Paquistão,4.2,Asia
Paraguai,3.0,Americas
Peru,3.3,Americas
Polônia,3.6,Europa
Porto Rico,-1.3,Americas
Portugal,1.5,Europa
Quênia,5.6,Africa
Quirguizistão,3.5,Asia
Reino Unido,2.2,Europa
República Centro Africana,4.3,Africa
República Checa,4.2,Europa
República Democrática do Congo,7.7,Africa
República Dominicana,7.0,Americas
Romênia,3.7,Europa
Ruanda,6.9,Africa
Rússia,-3.7,Europa
Samoa,1.7,Oceania
San Marino,1.0,Europa
Santa Lúcia,1.6,Americas
São Cristóvão e Nevis,6.6,Americas
São Tomé e Príncipe,4.0,Africa
São Vicente e Granadinas,1.6,Americas
Senegal,6.5,Africa
Serra Leoa,-21.5,Africa
Sérvia,0.7,Europa
Seychelles,4.4,Africa
Sri Lanka,5.2,Asia
Suazilândia,1.7,Africa
Sudão,3.5,Africa
Sudão do Sul,-0.2,Africa
Suécia,4.1,Europa
Suíça,0.9,Europa
Suriname,0.1,Americas
Tailândia,2.8,Asia
Taiwan,0.7,Asia
Tajiquistão,3.0,Asia
Tanzânia,7.0,Africa
Timor-Leste,4.3,Asia
Togo,5.3,Africa
Tonga,2.6,Oceania
Trinidad e Tobago,-1.8,Americas
Tunísia,0.8,Africa
Turquemenistão,6.5,Asia
Turquia,3.8,Europa
Tuvalu,2.6,Oceania
Ucrânia,-9.9,Europa
Uganda,5.0,Africa
Uruguai,1.5,Americas
Uzbequistão,8.0,Asia
Vanuatu,-0.8,Oceania
Venezuela,-5.7,Americas
Vietnã,6.7,Asia
Zâmbia,3.6,Africa
Zimbábue,1.5,Africa
MEDIANA,2.85,Comparativo
