col0,col1,col2,col3,col4,col5,col6
dc_a_f,1.0,FACTURAS A,dl_a,FACTURA,invoice,FA-A 
dc_a_nd,2.0,NOTAS DE DEBITO A,dl_a,NOTA DE DEBITO,debit_note,ND-A 
dc_a_nc,3.0,NOTAS DE CREDITO A,dl_a,NOTA DE CREDITO,credit_note,NC-A 
dc_a_r,4.0,RECIBOS A,dl_a,RECIBO,receipt_invoice,RE-A 
dc_a_nvc,5.0,NOTAS DE VENTA AL CONTADO A,dl_a,,,
dc_b_f,6.0,FACTURAS B,dl_b,FACTURA,invoice,FA-B 
dc_b_nd,7.0,NOTAS DE DEBITO B,dl_b,NOTA DE DEBITO,debit_note,ND-B 
dc_b_nc,8.0,NOTAS DE CREDITO B,dl_b,NOTA DE CREDITO,credit_note,NC-B 
dc_b_r,9.0,RECIBOS B,dl_b,,receipt_invoice,RE-B 
dc_b_nvc,10.0,NOTAS DE VENTA AL CONTADO B,dl_b,,,
dc_c_f,11.0,FACTURAS C,dl_c,FACTURA,invoice,FA-C 
dc_c_nd,12.0,NOTAS DE DEBITO C,dl_c,NOTA DE DEBITO,debit_note,ND-C 
dc_c_nc,13.0,NOTAS DE CREDITO C,dl_c,NOTA DE CREDITO,credit_note,NC-C 
dc_aduana,14.0,DOCUMENTO ADUANERO,,,,
dc_c_r,15.0,RECIBOS C,dl_c,RECIBO,receipt_invoice,RE-C 
dc_c_nvc,16.0,NOTAS DE VENTA AL CONTADO C,dl_c,,,
dc_e_f,19.0,FACTURAS DE EXPORTACION,dl_e,FACTURA,invoice,FA-E 
dc_e_nd,20.0,NOTAS DE DEBITO POR OPERACIONES CON EL EXTERIOR,dl_e,NOTA DE DEBITO,debit_note,ND-E 
dc_e_nc,21.0,NOTAS DE CREDITO POR OPERACIONES CON EL EXTERIOR,dl_e,NOTA DE CREDITO,credit_note,NC-E 
dc_e_fs,22.0,FACTURAS - PERMISO EXPORTACION SIMPLIFICADO - DTO. 855/97,,,,
dc_usados,30.0,COMPROBANTES DE COMPRA DE BIENES USADOS,,,,
