col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
test.sandale1,Sandale 1,product,0.723,0.723,SANDAL-1-N-33,3518378100019.0,"test.pointure_33,test.cuir_noir",,
,,,,,SANDAL-1-M-33,3518378100033.0,"test.pointure_33,test.cuir_marron",,
,,,,,SANDAL-1-N-34,3518378100057.0,"test.pointure_34,test.cuir_noir",,
,,,,,SANDAL-1-M-34,3518378100071.0,"test.pointure_34,test.cuir_marron",,
,,,,,SANDAL-1-N-35,3518378100095.0,"test.pointure_35,test.cuir_noir",,
,,,,,SANDAL-1-M-35,3518378100118.0,"test.pointure_35,test.cuir_marron",,
,,,,,,,,test.attribute_pointure,"test.pointure_33,test.pointure_34,test.pointure_35"
,,,,,,,,test.attribute_cuir,"test.cuir_marron,test.cuir_noir"
test.sandale2,Sandale 2,product,0.76,0.76,SANDAL-2-N-33,3518378100132.0,"test.pointure_33,test.cuir_noir",,
,,,,,SANDAL-2-M-33,3518378100156.0,"test.pointure_33,test.cuir_marron",,
,,,,,SANDAL-2-N-34,3518378100699.0,"test.pointure_34,test.cuir_noir",,
,,,,,SANDAL-2-M-34,3518378100705.0,"test.pointure_34,test.cuir_marron",,
,,,,,SANDAL-2-N-35,3518378100712.0,"test.pointure_35,test.cuir_noir",,
,,,,,SANDAL-2-M-35,3518378100767.0,"test.pointure_35,test.cuir_marron",,
,,,,,,,,test.attribute_pointure,"test.pointure_33,test.pointure_34,test.pointure_35"
,,,,,,,,test.attribute_cuir,"test.cuir_marron,test.cuir_noir"
