col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
ncf_fiscal_client,10,B,Crédito Fiscal,Factura de Crédito Fiscal,invoice,1.0,B01,base.do,True,True
ncf_consumer_supplier,30,B,Consumo,Factura de Consumo,invoice,2.0,B02,base.do,False,True
ncf_debit_note_client,40,B,Nota de Débito,Nota de Débito,debit_note,3.0,B03,base.do,True,True
ncf_credit_note_client,60,B,Nota de Crédito,Nota de Crédito,credit_note,4.0,B04,base.do,False,True
ncf_informal_supplier,80,B,Comprobante de Compra,Factura de Compra,invoice,11.0,B11,base.do,True,True
ncf_unique_client,90,B,Único Ingreso,Factura de Único Ingreso,invoice,12.0,B12,base.do,False,True
ncf_minor_supplier,100,B,Gasto Menor,Gasto Menor,invoice,13.0,B13,base.do,False,True
ncf_special_client,110,B,Régimen Especial,Factura de Régimen Especial,invoice,14.0,B14,base.do,True,True
ncf_gov_client,120,B,Factura Gubernamental,Factura Gubernamental,invoice,15.0,B15,base.do,True,True
ncf_export_client,130,B,Exportación,Factura de Exportación,invoice,16.0,B16,base.do,True,True
ncf_exterior_supplier,140,B,Pago al Exterior,Factura de Pago al Exterior,invoice,17.0,B17,base.do,False,True
non_fiscal_import_supplier,150,N,Importación,Factura de Importación,invoice,,IMP,base.do,False,False
ecf_fiscal_client,160,E,Crédito Fiscal Electrónica,Factura de Crédito Fiscal Electrónica,invoice,31.0,E31,base.do,True,True
ecf_consumer_supplier,170,E,Consumo Electrónica,Factura de Consumo Electrónica,invoice,32.0,E32,base.do,False,True
ecf_debit_note_client,180,E,Nota de Débito Electrónica,Nota de Débito Electrónica,debit_note,33.0,E33,base.do,True,True
ecf_credit_note_client,190,E,Nota de Crédito Electrónica,Nota de Crédito Electrónica,credit_note,34.0,E34,base.do,True,True
ecf_informal_supplier,200,E,Compras Electrónica,Factura de Compra Electrónica,invoice,41.0,E41,base.do,True,True
ecf_minor_supplier,220,E,Gasto Menor Electrónica,Factura Gasto Menor Electrónica,invoice,43.0,E43,base.do,False,True
ecf_special_client,230,E,Régimen Especial Electrónica,Factura de Régimen Especial Electrónica,invoice,44.0,E44,base.do,True,True
ecf_gov_client,240,E,Factura Gubernamental Electrónica,Factura Gubernamental Electrónica,invoice,45.0,E45,base.do,True,True
ecf_export_client,250,E,Exportación Electrónica,Factura de Exportación Electrónica,invoice,46.0,E46,base.do,True,True
ecf_exterior_supplier,260,E,Pago al Exterior Electrónica,Factura de Pago al Exterior Electrónica,invoice,47.0,E47,base.do,False,True
