col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
,,,,,Agriculture: Cropland,Agriculture: Cropland,,,1,,,,,
,,,,,Agriculture: Pasture,Agriculture: Pasture,,,1,,,,,
,,,,,Developed: High Intensity,Developed: High Intensity,,,1,,,,,
,,,,,Developed: Low Intensity,Developed: Low Intensity,,,1,,,,,
,,,,,Developed: Medium Intensity,Developed: Medium Intensity,,,1,,,,,
,,,,,Developed: Open Space,Developed: Open Space,,,1,,,,,
,,,,,Forest: Alder/Maple Group,Forest: Alder/Maple Group,,,1,,,,,
,,,,,Forest: Aspen/Birch Group,Forest: Aspen/Birch Group,,,1,,,,,
,,,,,Forest: California Mixed Conifer Group,Forest: California Mixed Conifer Group,,,1,,,,,
,,,,,Forest: Douglas-fir Group,Forest: Douglas-fir Group,,,1,,,,,
,,,,,Forest: Elm/Ash/Cottonwood Group,Forest: Elm/Ash/Cottonwood Group,,,1,,,,,
,,,,,Forest: Exotic Hardwoods Group,Forest: Exotic Hardwoods Group,,,1,,,,,
,,,,,Forest: Exotic Softwoods Group,Forest: Exotic Softwoods Group,,,1,,,,,
,,,,,Forest: Fir/Spruce/Mountain Hemlock Group,Forest: Fir/Spruce/Mountain Hemlock Group,,,1,,,,,
,,,,,Forest: Hemlock/Sitka Spruce Group,Forest: Hemlock/Sitka Spruce Group,,,1,,,,,
,,,,,Forest: Loblolly/Shortleaf Pine Group,Forest: Loblolly/Shortleaf Pine Group,,,1,,,,,
,,,,,Forest: Lodgepole Pine Group,Forest: Lodgepole Pine Group,,,1,,,,,
,,,,,Forest: Longleaf/Slash Pine Group,Forest: Longleaf/Slash Pine Group,,,1,,,,,
,,,,,Forest: Maple/Beech/Birch Group,Forest: Maple/Beech/Birch Group,,,1,,,,,
,,,,,Forest: Oak/Gum/Cypress Group,Forest: Oak/Gum/Cypress Group,,,1,,,,,
,,,,,Forest: Oak/Hickory Group,Forest: Oak/Hickory Group,,,1,,,,,
,,,,,Forest: Oak/Pine Group,Forest: Oak/Pine Group,,,1,,,,,
,,,,,Forest: Other Western Hardwoods Group,Forest: Other Western Hardwoods Group,,,1,,,,,
,,,,,Forest: Other Western Softwood Group,Forest: Other Western Softwood Group,,,1,,,,,
,,,,,Forest: Pinyon/Juniper Group,Forest: Pinyon/Juniper Group,,,1,,,,,
,,,,,Forest: Ponderosa Pine Group,Forest: Ponderosa Pine Group,,,1,,,,,
,,,,,Forest: Redwood Group,Forest: Redwood Group,,,1,,,,,
,,,,,Forest: Spruce/Fir Group,Forest: Spruce/Fir Group,,,1,,,,,
,,,,,Forest: Tanoak/Laurel Group,Forest: Tanoak/Laurel Group,,,1,,,,,
,,,,,Forest: Tropical Hardwoods Group,Forest: Tropical Hardwoods Group,,,1,,,,,
,,,,,Forest: Western Larch Group,Forest: Western Larch Group,,,1,,,,,
,,,,,Forest: Western Oak Group,Forest: Western Oak Group,,,1,,,,,
,,,,,Forest: Western White Pine Group,Forest: Western White Pine Group,,,1,,,,,
,,,,,Forest: White/Red/Jack Pine Group,Forest: White/Red/Jack Pine Group,,,1,,,,,
,,,,,Grassland: All,Grassland: All,,,1,,,,,
,,,,,Shrubland: All,Shrubland: All,,,1,,,,,
,,,,,Wetland: Herbaceous,Wetland: Herbaceous,,,1,,,,,
,,,,,Wetland: Woody,Wetland: Woody,,,1,,,,,
