col0,col1,col2,col3,col4,col5,col6,col7
0,G1,2,Car,V2,2,1,Se movio de pos: 2 a pos: 1
0,G2,2,Car,V3,2,1,Se movio de pos: 2 a pos: 1
0,G0,2,Car,V1,2,1,Se movio de pos: 2 a pos: 1
1,G0,1,Car,V1,2,2,Se movio de pos: 1 a pos: 0
1,G0,2,Car,V4,2,1,Se movio de pos: 2 a pos: 1
1,G1,1,Car,V2,2,2,Se movio de pos: 1 a pos: 0
1,G1,2,Car,V5,2,1,Se movio de pos: 2 a pos: 1
1,G2,1,Car,V3,2,2,Se movio de pos: 1 a pos: 0
1,G2,2,Car,V6,2,1,Se movio de pos: 2 a pos: 1
2,G0,0,Car,V1,2,2,Pasó un instante en la caja
2,G0,1,Car,V4,2,2,Espera en posición: 1
2,G0,2,Car,V7,2,1,Espera en posición: 2
2,G2,0,Car,V3,2,2,Pasó un instante en la caja
2,G2,1,Car,V6,2,2,Espera en posición: 1
2,G2,2,Car,V9,2,1,Espera en posición: 2
2,G1,0,Car,V2,2,2,Pasó un instante en la caja
2,G1,1,Car,V5,2,2,Espera en posición: 1
2,G1,2,Car,V8,2,1,Espera en posición: 2
3,G0,0,Car,V1,2,3,Pasó un instante en la caja
3,G0,1,Car,V4,2,3,Espera en posición: 1
3,G0,2,Car,V7,2,2,Espera en posición: 2
3,G1,0,Car,V2,2,3,Pasó un instante en la caja
3,G1,1,Car,V5,2,3,Espera en posición: 1
3,G1,2,Car,V8,2,2,Espera en posición: 2
3,G2,0,Car,V3,2,3,Pasó un instante en la caja
3,G2,1,Car,V6,2,3,Espera en posición: 1
3,G2,2,Car,V9,2,2,Espera en posición: 2
4,G0,0,Car,V1,2,5,Se le cobró lo correspondiente
4,G0,1,Car,V4,2,4,Se movio de pos: 1 a pos: 0
4,G0,2,Car,V7,2,3,Se movio de pos: 2 a pos: 1
4,G1,0,Car,V2,2,5,Se le cobró lo correspondiente
4,G1,1,Car,V5,2,4,Se movio de pos: 1 a pos: 0
4,G1,2,Car,V8,2,3,Se movio de pos: 2 a pos: 1
4,G2,0,Car,V3,2,5,Se le cobró lo correspondiente
4,G2,1,Car,V6,2,4,Se movio de pos: 1 a pos: 0
4,G2,2,Car,V9,2,3,Se movio de pos: 2 a pos: 1
5,G0,0,Car,V4,2,4,Pasó un instante en la caja
5,G0,1,Car,V7,2,4,Espera en posición: 1
5,G0,2,Car,V10,2,1,Espera en posición: 2
5,G1,0,Car,V5,2,4,Pasó un instante en la caja
5,G1,1,Car,V8,2,4,Espera en posición: 1
5,G1,2,Car,V11,2,1,Espera en posición: 2
