col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Cash,1,1,0,1,6,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
Cheque,1,1,0,1,1,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
Credit card,1,1,1,1,2,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
EFT,1,1,1,1,6,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
B-Pay,1,0,0,1,6,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
Zero,1,1,1,0,5,2012-06-20T10:27:50,2012-06-20T10:27:50,,
Other,1,1,0,1,6,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
Contra,1,1,1,0,7,2012-06-20T10:27:50,2012-06-20T10:27:50,,
Voucher,1,1,1,0,8,2012-06-20T10:27:50,2012-06-20T10:27:50,,
PayPal,1,0,0,1,6,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
Reverse,1,1,1,0,10,2012-06-20T10:27:50,2012-06-20T10:27:50,,
EFTPOS,1,1,1,1,6,2012-06-20T10:27:50,2012-06-20T10:27:50,12.0,
