col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
1,TV003_001,,1948 à 1974,1948.0,1974.0,,,,1.0,1.0,2.5,0
2,TV003_002,,1974 à 1977,1975.0,1977.0,,,,1.0,1.0,1.0,0
3,TV003_003,,1977 à 1982,1978.0,1982.0,,,,1.0,1.0,0.8,0
4,TV003_004,,1982 à 1988,1983.0,1988.0,,,,1.0,1.0,0.7,0
5,TV003_005,,1988 à 2000,1989.0,2000.0,,,,1.0,1.0,0.45,0
6,TV003_006,,2000 à 2005,2001.0,2005.0,,,,1.0,1.0,0.4,0
7,TV003_007,,à partir de 2006,2006.0,2900.0,,,,1.0,1.0,0.36,0
8,TV003_008,,1948 à 1974,1948.0,1974.0,,,,1.0,0.0,2.5,0
9,TV003_009,,1974 à 1977,1975.0,1977.0,,,,1.0,0.0,1.0,0
10,TV003_010,,1977 à 1982,1978.0,1982.0,,,,1.0,0.0,1.0,0
11,TV003_011,,1982 à 1988,1983.0,1988.0,,,,1.0,0.0,0.8,0
12,TV003_012,,1988 à 2000,1989.0,2000.0,,,,1.0,0.0,0.5,0
13,TV003_013,,2000 à 2005,2001.0,2005.0,,,,1.0,0.0,0.4,0
14,TV003_014,,à partir de 2006,2006.0,2900.0,,,,1.0,0.0,0.36,0
15,TV003_015,,1948 à 1974,1948.0,1974.0,,,,2.0,1.0,2.5,0
16,TV003_016,,1974 à 1977,1975.0,1977.0,,,,2.0,1.0,1.05,0
17,TV003_017,,1977 à 1982,1978.0,1982.0,,,,2.0,1.0,0.84,0
18,TV003_018,,1982 à 1988,1983.0,1988.0,,,,2.0,1.0,0.74,0
19,TV003_019,,1988 à 2000,1989.0,2000.0,,,,2.0,1.0,0.47,0
20,TV003_020,,2000 à 2005,2001.0,2005.0,,,,2.0,1.0,0.4,0
21,TV003_021,,à partir de 2006,2006.0,2900.0,,,,2.0,1.0,0.36,0
22,TV003_022,,1948 à 1974,1948.0,1974.0,,,,2.0,0.0,2.5,0
23,TV003_023,,1974 à 1977,1975.0,1977.0,,,,2.0,0.0,1.05,0
24,TV003_024,,1977 à 1982,1978.0,1982.0,,,,2.0,0.0,1.05,0
25,TV003_025,,1982 à 1988,1983.0,1988.0,,,,2.0,0.0,0.84,0
26,TV003_026,,1988 à 2000,1989.0,2000.0,,,,2.0,0.0,0.53,0
27,TV003_027,,2000 à 2005,2001.0,2005.0,,,,2.0,0.0,0.4,0
28,TV003_028,,à partir de 2006,2006.0,2900.0,,,,2.0,0.0,0.36,0
29,TV003_029,,1948 à 1974,1948.0,1974.0,,,,3.0,1.0,2.5,0
30,TV003_030,,1974 à 1977,1975.0,1977.0,,,,3.0,1.0,1.11,0
31,TV003_031,,1977 à 1982,1978.0,1982.0,,,,3.0,1.0,0.89,0
32,TV003_032,,1982 à 1988,1983.0,1988.0,,,,3.0,1.0,0.78,0
33,TV003_033,,1988 à 2000,1989.0,2000.0,,,,3.0,1.0,0.5,0
34,TV003_034,,2000 à 2005,2001.0,2005.0,,,,3.0,1.0,0.47,0
35,TV003_035,,à partir de 2006,2006.0,2900.0,,,,3.0,1.0,0.4,0
36,TV003_036,,1948 à 1974,1948.0,1974.0,,,,3.0,0.0,2.5,0
37,TV003_037,,1974 à 1977,1975.0,1977.0,,,,3.0,0.0,1.11,0
38,TV003_038,,1977 à 1982,1978.0,1982.0,,,,3.0,0.0,1.11,0
39,TV003_039,,1982 à 1988,1983.0,1988.0,,,,3.0,0.0,0.89,0
40,TV003_040,,1988 à 2000,1989.0,2000.0,,,,3.0,0.0,0.56,0
41,TV003_041,,2000 à 2005,2001.0,2005.0,,,,3.0,0.0,0.47,0
42,TV003_042,,à partir de 2006,2006.0,2900.0,,,,3.0,0.0,0.4,0
43,TV003_043,0.0,,,,,,,,,2.0,0
44,TV003_044,1.0,jusqu'à 1988,1900.0,1988.0,,,,,,0.98,0
45,TV003_045,1.0,de 1989 à 2000,1989.0,2000.0,,,,,,0.56,0
46,TV003_046,1.0,à partir de 2000,2001.0,2900.0,,,,,,0.42,0
47,TV003_047,1.0,,,,de 1975 à 1977,1975.0,1977.0,1.0,,1.0,0
48,TV003_048,1.0,,,,de 1978 à 1982,1978.0,1982.0,1.0,,0.8,0
49,TV003_049,1.0,,,,de 1983 à 1988,1983.0,1988.0,1.0,,0.7,0
50,TV003_050,1.0,,,,de 1989 à 2000,1989.0,2000.0,1.0,,0.45,0
51,TV003_051,1.0,,,,de 2001 à 2005,2001.0,2005.0,1.0,,0.4,0
52,TV003_052,1.0,,,,à partir de 2006,2006.0,2900.0,1.0,,0.36,0
53,TV003_053,1.0,,,,de 1975 à 1977,1975.0,1977.0,2.0,,1.05,0
54,TV003_054,1.0,,,,de 1978 à 1982,1978.0,1982.0,2.0,,0.84,0
55,TV003_055,1.0,,,,de 1983 à 1988,1983.0,1988.0,2.0,,0.74,0
56,TV003_056,1.0,,,,de 1989 à 2000,1989.0,2000.0,2.0,,0.47,0
57,TV003_057,1.0,,,,de 2001 à 2005,2001.0,2005.0,2.0,,0.4,0
58,TV003_058,1.0,,,,à partir de 2006,2006.0,2900.0,2.0,,0.36,0
59,TV003_059,1.0,,,,de 1975 à 1977,1975.0,1977.0,3.0,,1.11,0
60,TV003_060,1.0,,,,de 1978 à 1982,1978.0,1982.0,3.0,,0.89,0
61,TV003_061,1.0,,,,de 1983 à 1988,1983.0,1988.0,3.0,,0.78,0
62,TV003_062,1.0,,,,de 1989 à 2000,1989.0,2000.0,3.0,,0.5,0
63,TV003_063,1.0,,,,de 2001 à 2005,2001.0,2005.0,3.0,,0.47,0
64,TV003_064,1.0,,,,à partir de 2006,2006.0,2900.0,3.0,,0.4,0
