col0,col1,col2,col3,col4,col5,col6
1,2021,1,674,Stanford,"{1,1,1,1,1,1,1}",1.0
1,2021,1,30024,Utah Valley,"{2,1,1,1,1,1,1}",1.0
1,2021,1,521,Oklahoma St,"{3,2,1,1,1,1,1}",1.0
1,2021,1,749,Wake Forest,"{4,2,1,1,1,1,1}",1.0
1,2021,1,669,Missouri St,"{5,3,2,1,1,1,1}",1.0
1,2021,1,108,UC Davis,"{6,3,2,1,1,1,1}",1.0
1,2021,1,31,Arkansas,"{7,4,2,1,1,1,1}",1.0
1,2021,1,810,Wright St,"{8,4,2,1,1,1,1}",1.0
1,2021,1,529,Oregon,"{9,5,3,2,1,1,1}",1.0
1,2021,1,650,South Dakota,"{10,5,3,2,1,1,1}",1.0
1,2021,1,257,Georgia,"{11,6,3,2,1,1,1}",1.0
1,2021,1,191,Drexel,"{12,6,3,2,1,1,1}",1.0
1,2021,1,509,Northwestern,"{13,7,4,2,1,1,1}",1.0
1,2021,1,128,UCF,"{14,7,4,2,1,1,1}",1.0
1,2021,1,367,Louisville,"{15,8,4,2,1,1,1}",1.0
1,2021,1,386,Marist,"{16,8,4,2,1,1,1}",1.0
2,2021,1,648,South Carolina,"{17,9,5,3,2,1,1}",1.0
2,2021,1,406,Mercer,"{18,9,5,3,2,1,1}",1.0
2,2021,1,528,Oregon St,"{19,10,5,3,2,1,1}",1.0
2,2021,1,234,Florida St,"{20,10,5,3,2,1,1}",1.0
2,2021,1,255,Georgia Tech,"{21,11,6,3,2,1,1}",1.0
2,2021,1,676,SF Austin,"{22,11,6,3,2,1,1}",1.0
2,2021,1,768,West Virginia,"{23,12,6,3,2,1,1}",1.0
2,2021,1,352,Lehigh,"{24,12,6,3,2,1,1}",1.0
2,2021,1,703,Texas,"{25,13,7,4,2,1,1}",1.0
2,2021,1,72,Bradley,"{26,13,7,4,2,1,1}",1.0
2,2021,1,110,UCLA,"{27,14,7,4,2,1,1}",1.0
2,2021,1,811,Wyoming,"{28,14,7,4,2,1,1}",1.0
2,2021,1,8,Alabama,"{29,15,8,4,2,1,1}",1.0
2,2021,1,457,North Carolina,"{30,15,8,4,2,1,1}",1.0
2,2021,1,392,Maryland,"{31,16,8,4,2,1,1}",1.0
2,2021,1,450,Mt St Mary's,"{32,16,8,4,2,1,1}",1.0
3,2021,1,164,UConn,"{33,17,9,5,3,2,1}",1.0
3,2021,1,19651,High Point,"{34,17,9,5,3,2,1}",1.0
3,2021,1,688,Syracuse,"{35,18,9,5,3,2,1}",1.0
3,2021,1,649,South Dakota St,"{36,18,9,5,3,2,1}",1.0
3,2021,1,312,Iowa,"{37,19,10,5,3,2,1}",1.0
3,2021,1,129,C Michigan,"{38,19,10,5,3,2,1}",1.0
3,2021,1,334,Kentucky,"{39,20,10,5,3,2,1}",1.0
3,2021,1,294,Idaho St,"{40,20,10,5,3,2,1}",1.0
3,2021,1,418,Michigan,"{41,21,11,6,3,2,1}",1.0
3,2021,1,28755,FGCU,"{42,21,11,6,3,2,1}",1.0
3,2021,1,694,Tennessee,"{43,22,11,6,3,2,1}",1.0
3,2021,1,419,MTSU,"{44,22,11,6,3,2,1}",1.0
3,2021,1,742,Virginia Tech,"{45,23,12,6,3,2,1}",1.0
3,2021,1,387,Marquette,"{46,23,12,6,3,2,1}",1.0
3,2021,1,51,Baylor,"{47,24,12,6,3,2,1}",1.0
3,2021,1,314,Jackson St,"{48,24,12,6,3,2,1}",1.0
4,2021,1,490,NC State,"{49,25,13,7,4,2,1}",1.0
4,2021,1,488,NC A&T,"{50,25,13,7,4,2,1}",1.0
4,2021,1,651,South Florida,"{51,26,13,7,4,2,1}",1.0
4,2021,1,754,Washington St,"{52,26,13,7,4,2,1}",1.0
4,2021,1,260,Gonzaga,"{53,27,14,7,4,2,1}",1.0
4,2021,1,14927,Belmont,"{54,27,14,7,4,2,1}",1.0
4,2021,1,306,Indiana,"{55,28,14,7,4,2,1}",1.0
4,2021,1,740,VCU,"{56,28,14,7,4,2,1}",1.0
4,2021,1,587,Rutgers,"{57,29,15,8,4,2,1}",1.0
4,2021,1,77,BYU,"{58,29,15,8,4,2,1}",1.0
4,2021,1,29,Arizona,"{59,30,15,8,4,2,1}",1.0
4,2021,1,683,Stony Brook,"{60,30,15,8,4,2,1}",1.0
4,2021,1,311,Iowa St,"{61,31,16,8,4,2,1}",1.0
4,2021,1,416,Michigan St,"{62,31,16,8,4,2,1}",1.0
4,2021,1,697,Texas A&M,"{63,32,16,8,4,2,1}",1.0
4,2021,1,716,Troy,"{64,32,16,8,4,2,1}",1.0
