col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,1,Assemblage CM – Proc. – Mém.,,10,10,,1.0,1.0,900.0
2,1,Montage éléments sur Rack,,10,20,,1.0,1.0,600.0
4,1,Branchement des connectiques,,30,30,,1.0,1.0,1200.0
5,1,Contrôle qualité,,40,40,,,,900.0
6,1,Nettoyage,,50,50,,,,1200.0
7,1,Emballage,,60,60,,,,600.0
10,2,Assemblage CM – Proc. – Mém.,,10,10,,1.0,1.0,900.0
11,2,Montage éléments sur Rack,,20,20,,1.0,1.0,600.0
12,2,Branchement des connectiques,,30,30,,1.0,1.0,1200.0
14,2,Contrôle qualité,,40,40,,,,900.0
15,2,Tests de performances,,50,70,,2.0,2.0,3600.0
16,2,Nettoyage,,60,50,,,,1200.0
17,2,Emballage,,70,60,,,,600.0
20,3,Récupération des articles en stock,,10,80,,,,900.0
21,3,Emballage,,20,60,,,,600.0
30,4,Récupération des articles en stock,,10,80,,,,900.0
31,4,Emballage,,20,60,,,,
