col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
3000,0,0,0,701001,0,0,0,0,50,0,0,0,0,0,0
3001,0,0,0,701001,0,0,0,0,100,0,0,0,0,0,0
3002,0,0,0,701001,0,0,0,0,200,0,0,0,0,0,0
3003,0,0,0,701001,0,0,0,0,300,0,0,0,0,0,0
3004,0,0,0,701001,0,0,0,0,400,0,0,0,0,0,0
3005,0,0,0,701001,0,0,0,0,500,0,0,0,0,0,0
3006,0,0,0,701001,0,0,0,0,600,0,0,0,0,0,0
3007,0,0,0,701001,0,0,0,0,700,0,0,0,0,0,0
3008,0,0,0,701001,0,0,0,0,800,0,0,0,0,0,0
3010,0,0,0,701001,0,0,0,0,1000,0,0,0,0,0,0
3012,0,0,0,701001,0,0,0,0,1200,0,0,0,0,0,0
3015,0,0,0,701001,0,0,0,0,1500,0,0,0,0,0,0
3020,0,0,0,701001,0,0,0,0,2000,0,0,0,0,0,0
3025,0,0,0,701001,0,0,0,0,2500,0,0,0,0,0,0
3030,0,0,0,701001,0,0,0,0,3000,0,0,0,0,0,0
3040,0,0,0,701001,0,0,0,0,6000,0,0,0,0,0,0
