col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,BOM-100,QuizMaster,1.1,101.1,DB_Layer,2.3,internal,released,released,
2,BOM-100,QuizMaster,1.1,101.2,Jquery,4.3,open source,released,approved,"open source, no commercial support"
3,BOM-100,QuizMaster,1.1,101.3,Bootstrap,8.5.c,open source,released,pending,
4,BOM-100,QuizMaster,1.1,101.4,IconFinder,2019,commercial,released,submitted,
5,BOM-100,QuizMaster,1.1,101.5,Excel,2019,commercial,released,in_review,
6,101.1,DB_Layer,2.3,101.1.1,DB_Layer_MySQL,v1.0,internal,released,released,
8,101.1,DB_Layer,2.3,101.1.2,DB_Layer_DB2,v1.0,internal,released,released,
10,101.1,DB_Layer,2.3,101.1.4,DB_Layer_Ingress,v1.0,internal,released,released,
11,BOM-104,QuizMaster,2.2,202.2,DB_Layer,2.3,internal,released,released,
12,BOM-104,QuizMaster,2.2,202.2,Jquery,4.3,open source,released,approved,"open source, no commercial support"
13,BOM-104,QuizMaster,2.2,202.3,Bootstrap,8.5.c,open source,released,pending,
14,BOM-104,QuizMaster,2.2,202.4,IconFinder,2029,commercial,released,submitted,
15,BOM-104,QuizMaster,2.2,202.5,Excel,2029,commercial,released,in_review,
16,202.2,DB_Layer,2.3,202.2.2,DB_Layer_Maria,v2.0,internal,released,released,
17,202.2,DB_Layer,2.3,202.2.2,DB_Layer_DB2,v2.0,internal,released,released,
18,202.2,DB_Layer,2.3,202.2.3,DB_Layer_Oracle,v2.0,internal,released,released,
19,202.2,DB_Layer,2.3,202.2.4,DB_Layer_Ingress,v2.0,internal,released,released,
20,202.2,DB_Layer,2.3,202.2.5,DB_Layer_MS_SQL,v2.0,internal,released,released,
