col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,1,root,root,1,,,,,,,,,
131567,1,below_root,cellular organisms,1,131567.0,,,,,,,,
2,131567,superkingdom,Bacteria,1,131567.0,2.0,,,,,,,
1239,2,phylum,Firmicutes,1,131567.0,2.0,1239.0,,,,,,
1224,2,phylum,Proteobacteria,1,131567.0,2.0,1224.0,,,,,,
91061,1239,class,Bacilli,1,131567.0,2.0,1239.0,91061.0,,,,,
1236,1224,class,Gammaproteobacteria,1,131567.0,2.0,1224.0,1236.0,,,,,
91347,1236,order,Enterobacteriales,1,131567.0,2.0,1224.0,1236.0,91347.0,,,,
186826,91061,order,Lactobacillales,1,131567.0,2.0,1239.0,91061.0,186826.0,,,,
543,91347,family,Enterobacteriaceae,1,131567.0,2.0,1224.0,1236.0,91347.0,543.0,,,
33958,186826,family,Lactobacillaceae,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,,,
561,543,genus,Escherichia,1,131567.0,2.0,1224.0,1236.0,91347.0,543.0,561.0,,
1578,33958,genus,Lactobacillus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,
655183,1578,species_group,Lactobacillus casei group,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,655183,
1578_1,1578,species_group,Lactobacillus helveticus/crispatus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,1578_1,
562,561,species,Escherichia coli,1,131567.0,2.0,1224.0,1236.0,91347.0,543.0,561.0,,562.0
1579,1578,species,Lactobacillus acidophilus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1579.0
83683,1578,species,Lactobacillus amylolyticus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,83683.0
227943,1578,species,Lactobacillus antri,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,227943.0
1580,1578,species,Lactobacillus brevis,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1580.0
1581,1578,species,Lactobacillus buchneri,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1581.0
1582,655183,species,Lactobacillus casei,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,655183,1582.0
181675,1578,species,Lactobacillus coleohominis,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,181675.0
47770,1578_1,species,Lactobacillus crispatus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,1578_1,47770.0
1613,1578,species,Lactobacillus fermentum,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1613.0
1596,1578,species,Lactobacillus gasseri,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1596.0
1587,1578_1,species,Lactobacillus helveticus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,1578_1,1587.0
1588,1578,species,Lactobacillus hilgardii,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1588.0
147802,1578,species,Lactobacillus iners,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,147802.0
109790,1578,species,Lactobacillus jensenii,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,109790.0
33959,1578,species,Lactobacillus johnsonii,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,33959.0
1597,655183,species,Lactobacillus paracasei,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,655183,1597.0
1590,1578,species,Lactobacillus plantarum,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1590.0
1598,1578,species,Lactobacillus reuteri,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1598.0
47715,1578,species,Lactobacillus rhamnosus,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,47715.0
1623,1578,species,Lactobacillus ruminis,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1623.0
1624,1578,species,Lactobacillus salivarius,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1624.0
227945,1578,species,Lactobacillus ultunensis,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,227945.0
1633,1578,species,Lactobacillus vaginalis,1,131567.0,2.0,1239.0,91061.0,186826.0,33958.0,1578.0,,1633.0
