col0,col1,col2,col3,col4,col5,col6
682285544.0,347133600.0,http://dbpedia.org/resource/Asteroid,Jupiter and Trojan Asteroid Explorer,47631554.0,http://dbpedia.org/resource/Jupiter_trojan,http://dbpedia.org/resource/Solar_sail
,,,BepiColombo,,,
681279961.0,,,Evolved Laser Interferometer Space Antenna,364369.0,,
,,,EXPRESS Logistics Carrier,,,
,,,Genesis (spacecraft),,,
673164597.0,,,Gravity Recovery and Interior Laboratory,9274203.0,,
,,,LEO (Raumsonde),,,
,,,Living Interplanetary Flight Experiment,,,
,,,Mars Polar Lander,,,
,,,Red Dragon (sonde spatiale),,,
614999678.0,,,Antares A-ONE,38827896.0,,
672890607.0,,,Intermediate eXperimental Vehicle,4410085.0,,
678593598.0,,,Venera 13,1324859.0,,
647088400.0,,Technology demonstrator,Demonstration and Science Experiments,18626391.0,,
667345378.0,,,Bangabandhu-1,36403263.0,,
614664743.0,,,UNIFORM-1,42864297.0,,
681621268.0,,,M3MSat,40679392.0,,
681922307.0,,,MELOS,37359125.0,,
,,,WIND (spacecraft),,,
643315462.0,,,Zond 3,186810.0,,
