col0,col1,col2,col3,col4
Cognition and Emotion,Emotion,2.418,2015,[Journal Website](http://www.tandf.co.uk/journals/authors/pcemauth.asp)
Emotion,Emotion,3.251,2016,[Journal Website](http://www.apa.org/pubs/journals/emo/)
Cognition and Emotion,Emotion,2.688,2016,[Journal Website](http://www.tandfonline.com/loi/pcem20)
Motivation and Emotion,Emotion,2.067,2016,[Journal Website](http://www.springerWebsite.com/content/105583/)
Acta Psychologica,General,2.248,2014,[Journal Website](https://www.journals.elsevier.com/acta-psychologica)
Evolution and Human Behavior,General,3.13,2014,[Journal Website](http://www.ehbonline.org)
JEP: General,General,4.07,2015,[Journal Website](http://www.apa.org/journals/xge/submission.html)
Psychological Science,General,5.667,2016,[Journal Website](http://www.psychologicalscience.org/journals/index.cfm?journal=ps&content=ps/submissions)
Psychology of Women Quarterly,General,2.397,2015,[Journal Website](http://journals.sagepub.com/home/pwq)
Behavior and Brain Sciences,Neuro/physio,20.77,2014,[Journal Website](https://www.cambridge.org/core/journals/behavioral-and-brain-sciences)
Behavioral and Brain Sciences (BBS)   ,Neuro/physio,20.41,2015,[Journal Website](http://journals.cambridge.org/action/displayJournal?jid=BBS)
Behaviour Brain Research,Neuro/physio,3.002,2015,[Journal Website](https://www.journals.elsevier.com/behavioural-brain-research)
Biological Psychology,Neuro/physio,3.234,2015,[Journal Website](https://www.journals.elsevier.com/biological-psychology)
Brain,Neuro/physio,10.292,2016,[Journal Website](https://academic.oup.com/brain)
Brain & Cognition,Neuro/physio,2.339,2015,[Journal Website](http://www.elsevier.com/wps/find/journaldescription.cws_home/622798/description
Brain Research,Neuro/physio,2.561,2015,[Journal Website](http://www.elsevier.com/wps/find/journaldescription.cws_home/622287/description
Cognitive Affective Behavioral Neuroscience,Neuro/physio,3.263,2016,[Journal Website](http://www.psychonomic.org/CABN/manuscript.htm)
Cognitive and Behavioral Neurology,Neuro/physio,1.185,2017,[Journal Website](http://www.neuneubeneu.com/pt/re/cbneuro/home.htm)
Cognitive Neuropsychology,Neuro/physio,2.381,2016,[Journal Website]()
Experimental Brain Research,Neuro/physio,2.057,2015,[Journal Website](http://www.springer.com/west/home/biomed/neurosciences?SGWID=4-131-70-1166829-0&detailsPage=contentItemPage&contentItemId=150113&CIPageCounter=CI_FOR_AUTHORS_AND_EDITORS_PAGE1)
Human Brain Mapping,Neuro/physio,5.969,2015,[Journal Website]()
Journal of Cognitive Neuroscience,Neuro/physio,3.559,2015,[Journal Website](http://jocn.mitpress.org/misc/ifora.shtml)
Journal of Neuroscience,Neuro/physio,5.924,2015,[Journal Website](http://www.jneurosci.org/misc/itoa.shtml)
Laterality,Neuro/physio,1.239,2015,[Journal Website](http://www.tandf.co.uk/journals/authors/platauth.asp)
Nature,Neuro/physio,38.13,2015,[Journal Website](http://www.nature.com/nature/index.html)
Nature Neuroscience,Neuro/physio,16.72,2015,[Journal Website]()
NeuroImage,Neuro/physio,6.357,2014,[Journal Website](http://www.elsevier.com/wps/find/journaldescription.cws_home/622925/description)
Neuron,Neuro/physio,13.97,2015,[Journal Website](http://www.neuron.org/)
Neuropsychologica,Neuro/physio,2.989,2015,[Journal Website]()
Psychophysiology,Neuro/physio,3.074,2015,[Journal Website](http://www.blackwellpublishing.com/submit.asp?ref=0048-5772&site=1)
Science,Neuro/physio,34.66,2015,[Journal Website]()
Social Cognitive and Affective Neuroscience,Neuro/physio,5.101,2015,[Journal Website]()
Social Neuroscience,Neuro/physio,2.778,2015,[Journal Website](http://www.psypress.com/socialneuroscience/)
Humor,Other,0.467,2015,[Journal Website](https://www.degruyter.com/view/j/humr)
PLoS ONE,Other,2.806,2016,[Journal Website]()
Quarterly Journal of Experimental Psychology,Other,2.13,2015,[Journal Website]()
American psychologist,Review,5.454,2015,[Journal Website]()
Annual Review of Psychology,Review,19.08,2015,[Journal Website]()
Personality and Social Psychology Review,Review,7.571,2015,[Journal Website](http://psr.sagepub.com/)
Psychological Bulletin,Review,16.793,2016,[Journal Website]()
Psychological Review,Review,7.581,2015,[Journal Website]()
Pyschological Inquiry,Review,10.77,2015,[Journal Website]()
Social & Personality Psychology Compass,Review,2.67,2015,[Journal Website]()
Trends in Cognitive Sciences,Review,17.85,2015,[Journal Website]()
Advances in Experimental Social Psychology,Social and Personality,2.5,2015,[Journal Website]()
Archives of Sexual Behavior,Social and Personality,2.704,2015,[Journal Website](http://www.springer.com/west/home?SGWID=4-102-70-35506865-0&changeHeader=true&SHORTCUT=www.springer.com/journal/10508)
British Journal of Social Psychology,Social and Personality,1.798,2015,[Journal Website](http://www.bps.org.uk/publications/journals/bjsp/bjsp_home.cfm)
European Journal of SP,Social and Personality,1.921,2015,[Journal Website](http://www3.interscience.wiley.com/cgi-bin/jhome/1823/)
Journal of Applied Social Psychology,Social and Personality,1.006,2015,[Journal Website]()
Journal of Cross Cultural Psychology,Social and Personality,1.795,2015,[Journal Website]()
Journal of Experimental Social Psychology,Social and Personality,2.5,2015,[Journal Website]()
Journal of Nonverbal Behavior,Social and Personality,1.588,2016,[Journal Website]()
Journal of Personality and Social Psychology,Social and Personality,4.736,2015,[Journal Website](http://www.apa.org/journals/psp/)
Journal of Social and Clinical Psychology,Social and Personality,1.222,2015,[Journal Website]()
Personality and Individual Differences,Social and Personality,1.946,2015,[Journal Website](http://www.elsevier.com/wps/find/journaldescription.cws_home/603/authorinstructions)
Personality and Social Psychology Bulletin,Social and Personality,2.56,2015,[Journal Website](http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal200808)
Quarterly Journal of Experimental Psychology,Social and Personality,2.13,2015,[Journal Website](http://www.tandf.co.uk/journals/journal.asp?issn=1747-0218&Websitetype=44)
Sex Roles,Social and Personality,1.582,2015,[Journal Website](http://www.springer.com/west/home/psychology?SGWID=4-10126-70-35574530-0&teaserId=265706&CENTER_ID=134973)
Social Cognition,Social and Personality,1.286,2015,[Journal Website](http://www.guilford.com/cgi-bin/cartscript.cgi?page=pr/jnco.htm&dir=periodicals/per_psych&cart_id=)
Social Psychological and Personality Science,Social and Personality,2.325,2015,[Journal Website](http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201952)
Social Psychology Quarterly,Social and Personality,1.457,2015,[Journal Website]()
Cognition,Vision/Cognition,3.411,2015,[Journal Website](http://www.elsevier.com/wps/find/journaldescription.cws_home/505626/authorinstructions)
Cognitive Psychology,Vision/Cognition,4.537,2015,[Journal Website]()
Cogntive processing,Vision/Cognition,1.34,2015,[Journal Website](http://www.springer.com/west/home/biomed/neurosciences?SGWID=4-131-70-1180641-0&detailsPage=contentItemPage&contentItemId=445109&CIPageCounter=CI_FOR_AUTHORS_AND_EDITORS_PAGE0)
JEP:  Human Perception,Vision/Cognition,3.358,2014,[Journal Website]()
learning and memory,Vision/Cognition,2.287,2016,[Journal Website]()
Memory ,Vision/Cognition,1.976,2015,[Journal Website]()
Memory and Cognition,Vision/Cognition,2.457,2014,[Journal Website](http://www.psychonomic.org/MC/manuscript.htm)
Perception,Vision/Cognition,0.917,2015,[Journal Website]()
Psychonomic Bulletin and Review,Vision/Cognition,3.08,2015,[Journal Website](http://www.psychonomic.org/PBR/manuscript.htm)
Visual Cognition,Vision/Cognition,1.433,2015,[Journal Website]()
Annual Review of Clinical Psychology,Clinical,7.74,2016,[Journal Website]()
Clinical Child and Family Psychology,Clinical,4.171,2016,[Journal Website]()
Behavior Research Methods,General,3.623,2016,[Journal Website]()
Journal of Abnormal Child Psychology,Clinical,3.615,2016,[Journal Website]()
Psychological Research,General,3.119,2016,[Journal Website]()
Frontiers in Psychology,General,2.323,2016,[Journal Website]()
Journal of Abnormal Psychology,Clinical,5.538,2015,[Journal Website]()
Journal of Clinical Psychology,Clinical,2.123,2016,[Journal Website]()
